source,target,tgt_lng
真心本色,What You Really Are,id
真の姿,What You Really Are,id
Glorious Evolution,Glorious Evolution,id
光荣进化,Glorious Evolution,id
グロリアス エヴォリューション,Glorious Evolution,id
Arcane Retribution,Arcane Retribution,id
奥术之惩,Arcane Retribution,id
魔法の報復,Arcane Retribution,id
Sentinel Crest,Sentinel Crest,id
哨兵之徽,Sentinel Crest,id
センチネルのクレスト,Sentinel Crest,id
Brutal Revenge,Brutal Revenge,id
残暴复仇,Brutal Revenge,id
残酷な復讐,Brutal Revenge,id
Gloves Off,Gloves Off,id
卯足全力,Gloves Off,id
素手で勝負,Gloves Off,id
Rebel Crest,Rebel Crest,id
蓝发小队之徽,Rebel Crest,id
反逆者のクレスト,Rebel Crest,id
The Mutation Survives,The Mutation Survives,id
物竞天择,The Mutation Survives,id
生き延びる変異,The Mutation Survives,id
Noxian Guillotine,Noxian Guillotine,id
诺克萨斯断头台,Noxian Guillotine,id
ノクサスギロチン,Noxian Guillotine,id
Academy Crown,Academy Crown,id
皮城学院之冕,Academy Crown,id
アカデミーのクラウン,Academy Crown,id
Watcher Crown,Watcher Crown,id
监察之冕,Watcher Crown,id
ウォッチャーのクラウン,Watcher Crown,id
Adrenaline Burst,Adrenaline Burst,id
肾上腺爆发,Adrenaline Burst,id
アドレナリンバースト,Adrenaline Burst,id
Why Not Both?,Why Not Both?,id
为何不上两个？,Why Not Both?,id
どちらも捨てがたい,Why Not Both?,id
Enforcer Crest,Enforcer Crest,id
执法官之徽,Enforcer Crest,id
執行官のクレスト,Enforcer Crest,id
Top of the Scrap Heap,Top of the Scrap Heap,id
极客宝藏之顶,Top of the Scrap Heap,id
ごみの山の頂点,Top of the Scrap Heap,id
Family Crest,Family Crest,id
家人之徽,Family Crest,id
ファミリーのクレスト,Family Crest,id
Ambusher Crest,Ambusher Crest,id
伏击专家之徽,Ambusher Crest,id
伏兵のクレスト,Ambusher Crest,id
Quickstriker Crest,Quickstriker Crest,id
迅击战士之徽,Quickstriker Crest,id
韋駄天のクレスト,Quickstriker Crest,id
Welcome to the Playground,Welcome to the Playground,id
欢迎来到游乐场,Welcome to the Playground,id
遊び場にようこそ,Welcome to the Playground,id
Dominator Crown,Dominator Crown,id
统领之冕,Dominator Crown,id
ドミネーターのクラウン,Dominator Crown,id
War for the Undercity,War for the Undercity,id
底城争夺战,War for the Undercity,id
地下都市のための戦争,War for the Undercity,id
Rebel Crown,Rebel Crown,id
蓝发小队之冕,Rebel Crown,id
反逆者のクラウン,Rebel Crown,id
Visionary Crest,Visionary Crest,id
先知之徽,Visionary Crest,id
ビジョナリーのクレスト,Visionary Crest,id
Combat Medic,Combat Medic,id
战地医生,Combat Medic,id
戦う衛生兵,Combat Medic,id
A Change Of Fate,A Change Of Fate,id
扭转命运,A Change Of Fate,id
運命の変化,A Change Of Fate,id
Rocket Collection+,Rocket Collection+,id
火箭收藏+,Rocket Collection+,id
ロケットコレクション+,Rocket Collection+,id
Bruiser Crest,Bruiser Crest,id
格斗家之徽,Bruiser Crest,id
ブルーザーのクレスト,Bruiser Crest,id
Sorcerer Crest,Sorcerer Crest,id
法师之徽,Sorcerer Crest,id
ソーサラーのクレスト,Sorcerer Crest,id
Pit Fighter Crest,Pit Fighter Crest,id
搏击手之徽,Pit Fighter Crest,id
ピットファイターのクレスト,Pit Fighter Crest,id
Conqueror Crest,Conqueror Crest,id
铁血征服者之徽,Conqueror Crest,id
征服者のクレスト,Conqueror Crest,id
Trolling,Trolling,id
震惊巨魔,Trolling,id
トロール中,Trolling,id
Ambusher Crown,Ambusher Crown,id
伏击专家之冕,Ambusher Crown,id
伏兵のクラウン,Ambusher Crown,id
Trait: Menaces,Trait: Menaces,id
羁绊：危险人物,Trait: Menaces,id
特性: 脅威,Trait: Menaces,id
Guided Anomaly,Guided Anomaly,id
导向突变,Guided Anomaly,id
導きのアノマリー,Guided Anomaly,id
Training Arc,Training Arc,id
训练篇,Training Arc,id
修行編,Training Arc,id
Chem-Baron Crown,Chem-Baron Crown,id
炼金男爵之冕,Chem-Baron Crown,id
ケミ長者のクラウン,Chem-Baron Crown,id
Blade Dance,Blade Dance,id
刀锋之舞,Blade Dance,id
刃の舞,Blade Dance,id
Trait: Martial Law,Trait: Martial Law,id
羁绊：军事管制,Trait: Martial Law,id
特性: 戒厳令,Trait: Martial Law,id
Sentinel Crown,Sentinel Crown,id
哨兵之冕,Sentinel Crown,id
センチネルのクラウン,Sentinel Crown,id
Academy Crest,Academy Crest,id
皮城学院之徽,Academy Crest,id
アカデミーのクレスト,Academy Crest,id
Artillerist Crest,Artillerist Crest,id
炮手之徽,Artillerist Crest,id
砲兵のクレスト,Artillerist Crest,id
Dominator Crest,Dominator Crest,id
统领之徽,Dominator Crest,id
ドミネーターのクレスト,Dominator Crest,id
Paint the Town Blue,Paint the Town Blue,id
爆蓝之城,Paint the Town Blue,id
街を青く染めろ,Paint the Town Blue,id
Automata Crest,Automata Crest,id
海克斯机械之徽,Automata Crest,id
オートマタのクレスト,Automata Crest,id
Experiment Crown,Experiment Crown,id
试验品之冕,Experiment Crown,id
エクスペリメントのクラウン,Experiment Crown,id
Fractured Crystals,Fractured Crystal,id
碎裂水晶,Fractured Crystal,id
砕けたクリスタル,Fractured Crystal,id
Scrap Crest,Scrap Crest,id
极客之徽,Scrap Crest,id
スクラップのクレスト,Scrap Crest,id
Redeemed Crown,Redeemed Crown,id
圣光卫士之冕,Redeemed Crown,id
救われし者のクラウン,Redeemed Crown,id
Mystic Crown,Mystic Crown,id
秘术师之冕,Mystic Crown,id
ミスティックのクラウン,Mystic Crown,id
Hellion Crown,Hellion Crown,id
小恶魔之冕,Hellion Crown,id
悪鬼のクラウン,Hellion Crown,id
Spellweaver Crest,Spellweaver Crest,id
スペルウィーバーのクレスト,Spellweaver Crest,id
Legionnaire Crown,Legionnaire Crown,id
征服者之冕,Legionnaire Crown,id
レギオンのクラウン,Legionnaire Crown,id
Nightfall,Nightfall,id
夜陨,Nightfall,id
夜の訪れ,Nightfall,id
Death Approaches+,Death Approaches+,id
死亡降临+,Death Approaches+,id
忍び寄る死+,Death Approaches+,id
Brawler Crest,Brawler Crest,id
斗士之徽,Brawler Crest,id
ブローラーのクレスト,Brawler Crest,id
Cavalier Crown,Cavalier Crown,id
重骑兵之冕,Cavalier Crown,id
キャバリエのクラウン,Cavalier Crown,id
Cannoneer Crest,Cannoneer Crest,id
强袭炮手之徽,Cannoneer Crest,id
砲手のクレスト,Cannoneer Crest,id
Fiendish Farewell,Fiendish Farewell,id
恶魔式告别,Fiendish Farewell,id
悪魔の告別,Fiendish Farewell,id
The Bloodharbor Zealot,The Bloodharbor Zealot,id
血港狂热者,The Bloodharbor Zealot,id
ブラッドハーバーの狂信者,The Bloodharbor Zealot,id
Skirmisher Crest,Skirmisher Crest,id
神盾战士之徽,Skirmisher Crest,id
スカーミッシャーのクレスト,Skirmisher Crest,id
Abomination Crest,Abomination Crest,id
丧尸之徽,Abomination Crest,id
アボミネーションのクレスト,Abomination Crest,id
The Phoenix and the Bear,The Phoenix dan the Bear,id
火凤与巨熊,The Phoenix dan the Bear,id
不死鳥と熊,The Phoenix dan the Bear,id
Mystic Crest,Mystic Crest,id
秘术师之徽,Mystic Crest,id
ミスティックのクレスト,Mystic Crest,id
Redeemed Crest,Redeemed Crest,id
圣光卫士之徽,Redeemed Crest,id
救われし者のクレスト,Redeemed Crest,id
Forgotten Arsenal,Forgotten Arsenal,id
破败军团军火库,Forgotten Arsenal,id
忘れ去られし武器,Forgotten Arsenal,id
Nightbringer Crown,Nightbringer Crown,id
黑夜使者之冕,Nightbringer Crown,id
ナイトブリンガーのクラウン,Nightbringer Crown,id
Ironclad Crest,Ironclad Crest,id
铁甲卫士之徽,Ironclad Crest,id
アイアンクラッドのクレスト,Ironclad Crest,id
Knight Crown,Knight Crown,id
骑士之冕,Knight Crown,id
ナイトのクラウン,Knight Crown,id
Renewer Crest,Renewer Crest,id
复苏者之徽,Renewer Crest,id
リニューワーのクレスト,Renewer Crest,id
Abomination Crown,Abomination Crown,id
丧尸之冕,Abomination Crown,id
アボミネーションのクラウン,Abomination Crown,id
Dawnbringer Crest,Dawnbringer Crest,id
黎明使者之徽,Dawnbringer Crest,id
ドーンブリンガーのクレスト,Dawnbringer Crest,id
Hellion Crest,Hellion Crest,id
小恶魔之徽,Hellion Crest,id
悪鬼のクレスト,Hellion Crest,id
The Sentinels of Light,Sentinels of Light,id
光明之哨兵,Sentinels of Light,id
The Bloodharbor Zealot+,The Bloodharbor Zealot+,id
血港狂热者+,The Bloodharbor Zealot+,id
ブラッドハーバーの狂信者+,The Bloodharbor Zealot+,id
Draconic Crown,Draconic Crown,id
龙族之冕,Draconic Crown,id
ドラコニックのクラウン,Draconic Crown,id
Night's Wrath,Night's Wrath,id
黑夜之怒,Night's Wrath,id
夜の激憤,Night's Wrath,id
Legionnaire Crest,Legionnaire Crest,id
征服者之徽,Legionnaire Crest,id
レギオンのクレスト,Legionnaire Crest,id
Morning Dew,Morning Dew,id
晨露,Morning Dew,id
朝露,Morning Dew,id
Equestrian Training,Equestrian Training,id
马术训练,Equestrian Training,id
乗馬訓練,Equestrian Training,id
Invoker Crown,Invoker Crown,id
神谕者之冕,Invoker Crown,id
インヴォーカーのクラウン,Invoker Crown,id
Death Approaches,Death Approaches,id
死亡降临,Death Approaches,id
忍び寄る死,Death Approaches,id
Ranger Crown,Ranger Crown,id
游侠之冕,Ranger Crown,id
レンジャーのクラウン,Ranger Crown,id
Assassin Crest,Assassin Crest,id
刺客之徽,Assassin Crest,id
アサシンのクレスト,Assassin Crest,id
Night's Wrath+,Night's Wrath+,id
黑夜之怒+,Night's Wrath+,id
夜の激憤+,Night's Wrath+,id
Revenant Crest,Revenant Crest,id
复生亡魂之徽,Revenant Crest,id
レヴェナントのクレスト,Revenant Crest,id
Brawler Crown,Brawler Crown,id
斗士之冕,Brawler Crown,id
ブローラーのクラウン,Brawler Crown,id
Skirmisher Crown,Skirmisher Crown,id
神盾战士之冕,Skirmisher Crown,id
スカーミッシャーのクラウン,Skirmisher Crown,id
Invoker Crest,Invoker Crest,id
神谕者之徽,Invoker Crest,id
インヴォーカーのクレスト,Invoker Crest,id
Cavalier Crest,Cavalier Crest,id
重骑兵之徽,Cavalier Crest,id
キャバリエのクレスト,Cavalier Crest,id
Spellweaver Crown,Spellweaver Crown,id
スペルウィーバーのクラウン,Spellweaver Crown,id
Forgotten Crown,Forgotten Crown,id
破败军团之冕,Forgotten Crown,id
忘れ去られし者のクラウン,Forgotten Crown,id
Egg-o-nomics,Egg-o-nomics,id
龙蛋经济,Egg-o-nomics,id
タマゴノミクス,Egg-o-nomics,id
Revenant Crown,Revenant Crown,id
复生亡魂之冕,Revenant Crown,id
レヴェナントのクラウン,Revenant Crown,id
Nightbringer Crest,Nightbringer Crest,id
黑夜使者之徽,Nightbringer Crest,id
ナイトブリンガーのクレスト,Nightbringer Crest,id
Draconic Crest,Draconic Crest,id
龙族之徽,Draconic Crest,id
ドラコニックのクレスト,Draconic Crest,id
Knight Crest,Knight Crest,id
骑士之徽,Knight Crest,id
ナイトのクレスト,Knight Crest,id
Road to Redemption,Road to Redemption,id
通向救赎之路,Road to Redemption,id
救済への道,Road to Redemption,id
Cannoneer Crown,Cannoneer Crown,id
强袭炮手之冕,Cannoneer Crown,id
砲手のクラウン,Cannoneer Crown,id
Dawnbringer Crown,Dawnbringer Crown,id
黎明使者之冕,Dawnbringer Crown,id
ドーンブリンガーのクラウン,Dawnbringer Crown,id
Ranger Crest,Ranger Crest,id
游侠之徽,Ranger Crest,id
レンジャーのクレスト,Ranger Crest,id
Renewer Crown,Renewer Crown,id
复苏者之冕,Renewer Crown,id
リニューワーのクラウン,Renewer Crown,id
The Monstrous Chopper,The Monstrous Chopper,id
巨怪砍斧,The Monstrous Chopper,id
死を喰らう斧,The Monstrous Chopper,id
Forgotten Crest,Forgotten Crest,id
破败军团之徽,Forgotten Crest,id
忘れ去られし者のクレスト,Forgotten Crest,id
Assassin Crown,Assassin Crown,id
刺客之冕,Assassin Crown,id
アサシンのクラウン,Assassin Crown,id
Ironclad Crown,Ironclad Crown,id
铁甲卫士之冕,Ironclad Crown,id
アイアンクラッドのクラウン,Ironclad Crown,id
Vanguard Crown,Vanguard Crown,id
重装战士之冕,Vanguard Crown,id
ヴァンガードのクラウン,Vanguard Crown,id
Tyrannical Warlord,Tyrannical Warlord,id
无双猛将,Tyrannical Warlord,id
暴君のウォーロード,Tyrannical Warlord,id
Elderwood Crown,Elderwood Crown,id
永恒之森之冕,Elderwood Crown,id
エルダーウッドのクラウン,Elderwood Crown,id
Cult's Offerings,Cult's Offerings,id
腥红之月的供品,Cult's Offerings,id
カルトの捧げ物,Cult's Offerings,id
Cultist Crown,Cultist Crown,id
腥红之月之冕,Cultist Crown,id
カルティストのクラウン,Cultist Crown,id
Divine Crest,Divine Ascent,id
天神之徽,Divine Ascent,id
ディヴァインのクレスト,Divine Ascent,id
Slayer Crest,Slayer Crest,id
战神之徽,Slayer Crest,id
スレイヤーのクレスト,Slayer Crest,id
Spirit Crown,Spirit Crown,id
灵魂莲华明昼之冕,Spirit Crown,id
スピリットのクラウン,Spirit Crown,id
Money Dummy,Money Dummy,id
金钱假人,Money Dummy,id
おかねのダミー,Money Dummy,id
The Fabled One,The Fabled One,id
卷中威名,The Fabled One,id
強化されし者,The Fabled One,id
Syphoner Crest,Syphoner Crest,id
摄魂使之徽,Syphoner Crest,id
サイフォナーのクレスト,Syphoner Crest,id
The Exiled One,The Exiled One,id
流浪剑客,The Exiled One,id
追放されし者,The Exiled One,id
Duelist Crown,Duelist Crown,id
决斗大师之冕,Duelist Crown,id
デュエリストのクラウン,Duelist Crown,id
Keeper Crown,Keeper Crown,id
神盾使之冕,Keeper Crown,id
キーパーのクラウン,Keeper Crown,id
Executioner's Cut,Executioner's Cut,id
裁决使之切,Executioner's Cut,id
処刑人の取り分,Executioner's Cut,id
Mage Crest,Mage Crest,id
魔法师之徽,Mage Crest,id
メイジのクレスト,Mage Crest,id
Duelist Crest,Duelist Crest,id
决斗大师之徽,Duelist Crest,id
デュエリストのクレスト,Duelist Crest,id
Elderwood Crest,Elderwood Crest,id
永恒之森之徽,Elderwood Crest,id
エルダーウッドのクレスト,Elderwood Crest,id
Slayer's Resolve,Slayer Resolve,id
战神的坚决,Slayer Resolve,id
スレイヤーの覚悟,Slayer Resolve,id
Enlightened Crown,Enlightened Crown,id
玉剑仙之冕,Enlightened Crown,id
エンライトのクラウン,Enlightened Crown,id
Slayer Crown,Slayer Crown,id
战神之冕,Slayer Crown,id
スレイヤーのクラウン,Slayer Crown,id
Divine Zeal,Divine Zeal,id
天神斗气,Divine Zeal,id
ディヴァインの熱情,Divine Zeal,id
Warlord Crest,Warlord Crest,id
三国猛将之徽,Warlord Crest,id
ウォーロードのクレスト,Warlord Crest,id
Fortune Crown,Fortune Crown,id
福星之冕,Fortune Crown,id
フォーチュンのクラウン,Fortune Crown,id
Growing Roots,Growing Roots,id
落地生根,Growing Roots,id
成長する根,Growing Roots,id
Vanguard Crest,Vanguard Crest,id
重装战士之徽,Vanguard Crest,id
ヴァンガードのクレスト,Vanguard Crest,id
Dragonsoul Crown,Dragonsoul Crown,id
龙魂之冕,Dragonsoul Crown,id
ドラゴンソウルのクラウン,Dragonsoul Crown,id
Spirit Crest,Spirit Crest,id
灵魂莲华明昼之徽,Spirit Crest,id
スピリットのクレスト,Spirit Crest,id
Divine Crown,Divine Crown,id
天神之冕,Divine Crown,id
ディヴァインのクラウン,Divine Crown,id
Syphoner Crown,Syphoner Crown,id
摄魂使之冕,Syphoner Crown,id
サイフォナーのクラウン,Syphoner Crown,id
Mage Crown,Mage Crown,id
魔法师之冕,Mage Crown,id
メイジのクラウン,Mage Crown,id
Enlightened Crest,Enlightened Crest,id
玉剑仙之徽,Enlightened Crest,id
エンライトのクレスト,Enlightened Crest,id
Ricochet Shot,Ricochet Shot,id
弹射,Ricochet Shot,id
跳弾,Ricochet Shot,id
Cultist Crest,Cultist Crest,id
腥红之月之徽,Cultist Crest,id
カルティストのクレスト,Cultist Crest,id
Mother Dragon Breath,Mother Dragon Breath,id
龙妈妈的吐息,Mother Dragon Breath,id
マザードラゴンの息吹,Mother Dragon Breath,id
Keeper Crest,Keeper Crest,id
神盾使之徽,Keeper Crest,id
キーパーのクレスト,Keeper Crest,id
Warlord Crown,Warlord Crown,id
三国猛将之冕,Warlord Crown,id
ウォーロードのクラウン,Warlord Crown,id
Dragonsoul Crest,Dragonsoul Crest,id
龙魂之徽,Dragonsoul Crest,id
ドラゴンソウルのクレスト,Dragonsoul Crest,id
Fortune Crest,Fortune Crest,id
福星之徽,Fortune Crest,id
フォーチュンのクレスト,Fortune Crest,id
Amplify,Amplify,id
增幅,Amplify,id
増幅,Amplify,id
Frequent Flier,Frequent Flier,id
常客优惠,Frequent Flier,id
マイレージサービス,Frequent Flier,id
Team Building,Team Building,id
团队建设,Team Building,id
チーム構築,Team Building,id
Pumping Up,Pumping Up,id
打气,Pumping Up,id
パンプアップ,Pumping Up,id
Long Distance Pals,Long Distance Pals,id
天涯若比邻,Long Distance Pals,id
彼方の友,Long Distance Pals,id
Gadgeteen Spirit,Gadgeteen Spirit,id
小天才之灵,Gadgeteen Spirit,id
ガジェッティーンの精神,Gadgeteen Spirit,id
Broken Trade Sector,Broken Trade Sector,id
破裂的DD街区,Broken Trade Sector,id
壊れたトレードセクター,Broken Trade Sector,id
Spectral Supplies,Spectral Supplies,id
幽魂补给,Spectral Supplies,id
精霊の施し,Spectral Supplies,id
Guinsoo's Large Bead,Guinsoo's Large Bead,id
鬼索的大宝珠,Guinsoo's Large Bead,id
グインソー ラージビーズ,Guinsoo's Large Bead,id
Think Inside The Box,Think Inside The Box,id
盒内思考,Think Inside The Box,id
箱入りユニット,Think Inside The Box,id
Stationary Support,Stationary Support,id
假人辅助,Stationary Support,id
不動のサポート,Stationary Support,id
Berserkers,Berserkers,id
狂战士,Berserkers,id
バーサーカー,Berserkers,id
All Natural,All Natural,id
纯天然,All Natural,id
自然体,All Natural,id
Magical Journey++,Magical Journey++,id
神奇旅程++,Magical Journey++,id
精霊の旅路++,Magical Journey++,id
Missing Link,Missing Link,id
遗失的环节,Missing Link,id
ミッシングリンク,Missing Link,id
Money Laundering,Money Laundering,id
自力更生,Money Laundering,id
マネーロンダリング,Money Laundering,id
Level Up.,Naik Level.,id
升级。,Naik Level.,id
レベルアップする。,Naik Level.,id
Executioner,Executioner,id
裁决使,Executioner,id
処刑人,Executioner,id
Magical Journey,Magical Journey,id
神奇旅程,Magical Journey,id
精霊の旅路,Magical Journey,id
Return on Investment,Return on Investment,id
投资回报,Return on Investment,id
投資利益,Return on Investment,id
Cosmic Wisdom,Cosmic Wisdom,id
星界智慧,Cosmic Wisdom,id
宇宙の叡智,Cosmic Wisdom,id
Double Equipment,Double Equipment,id
天生一对,Double Equipment,id
ダブルアイテム,Double Equipment,id
Lock Step,Lock Step,id
见贤思齐,Lock Step,id
前ならえ,Lock Step,id
Sentinel's Shield,Sentinel's Shield,id
光明哨兵之盾,Sentinel's Shield,id
番人の盾,Sentinel's Shield,id
Edgy,Edgy,id
边缘尖兵,Edgy,id
はじっこぐらし,Edgy,id
Chemtech Overdrive,Chemtech Overdrive,id
炼金科技过载,Chemtech Overdrive,id
ケミテックオーバードライブ,Chemtech Overdrive,id
Magical Journey+,Magical Journey+,id
神奇旅程+,Magical Journey+,id
精霊の旅路+,Magical Journey+,id
Phreaky Friday,Phreaky Friday,id
成吨的伤害,Phreaky Friday,id
フリーキーフライデー,Phreaky Friday,id
Coinpurse,Coinpurse,id
钱包,Coinpurse,id
小銭入れ,Coinpurse,id
Execute,Execute,id
处决,Execute,id
執行,Execute,id
Coinpurse I,Coinpurse I,id
钱包 I+,Coinpurse I,id
小銭入れ I,Coinpurse I,id
Patient Study,Patient Study,id
耐心学习,Patient Study,id
研究熱心,Patient Study,id
Guild of Thieves,Guild of Thieves,id
窃贼公会,Guild of Thieves,id
盗賊ギルド,Guild of Thieves,id
Action Surge,Action Surge,id
潜能爆发,Action Surge,id
攻撃衝動,Action Surge,id
Coinpurse II,Coinpurse II,id
钱包 II+,Coinpurse II,id
小銭入れ II,Coinpurse II,id
Learning Potential,Learning Potential,id
学习潜能,Learning Potential,id
伸びしろ,Learning Potential,id
Nuts and Bolts,Nuts and Bolts,id
零敲碎打,Nuts and Bolts,id
基本部品,Nuts and Bolts,id
Get Jinxed!,Get Jinxed!,id
罪恶快感！,Get Jinxed!,id
ロケット発射！,Get Jinxed!,id
Knowledge Download III+,Knowledge Download III+,id
知识下载 III+,Knowledge Download III+,id
知識のダウンロード III+,Knowledge Download III+,id
Blood Price,Blood Price,id
血之代价,Blood Price,id
血の価値,Blood Price,id
Level Up?,Naik Level?,id
升级？,Naik Level?,id
レベルアップ？,Naik Level?,id
Coinpurse III,Coinpurse III,id
钱包 III+,Coinpurse III,id
小銭入れ III,Coinpurse III,id
Unburdened,Unburdened,id
轻装上阵,Unburdened,id
軽装,Unburdened,id
Latent Forge,Latent Forge,id
休眠锻炉,Latent Forge,id
未来の鍛冶場,Latent Forge,id
Conditioning,Conditioning,id
调节,Conditioning,id
心身調整,Conditioning,id
Strength Of Ages,Strength Of Ages,id
岁月的力量,Strength Of Ages,id
歴戦の強者,Strength Of Ages,id
Eagle Eye,Eagle Eye,id
鹰眼,Eagle Eye,id
鷹の目,Eagle Eye,id
Knowledge Download 1+,Knowledge Download 1+,id
知识下载 I+,Knowledge Download 1+,id
知識のダウンロード I+,Knowledge Download 1+,id
Mana Jolt,Mana Jolt,id
法力激增,Mana Jolt,id
マナショック,Mana Jolt,id
No Scope,No Scope,id
卸下瞄准镜,No Scope,id
スコープ禁止,No Scope,id
Knowledge Download II+,Knowledge Download II+,id
知识下载 II+,Knowledge Download II+,id
知識のダウンロード II+,Knowledge Download II+,id
High-End Shopping,High-End Shopping,id
高端购物,High-End Shopping,id
ラグジュアリーショッピング,High-End Shopping,id
A Cut Above,A Cut Above,id
刀下取金,A Cut Above,id
一つ上の切れ味,A Cut Above,id
Chaos Magic,Chaos Magic,id
混沌魔法,Chaos Magic,id
混沌の魔法,Chaos Magic,id
Bandle Bounty,Bandle Bounty,id
班德尔奖金,Bandle Bounty,id
バンドルバウンティー,Bandle Bounty,id
Ionia Crown,Ionia Crown,id
艾欧尼亚之冕,Ionia Crown,id
アイオニアのクラウン,Ionia Crown,id
The Darkin Scythe,The Darkin Scythe,id
暗裔之镰,The Darkin Scythe,id
ダーキンの大鎌,The Darkin Scythe,id
Bilgewater Crown,Bilgewater Crown,id
比尔吉沃特之冕,Bilgewater Crown,id
ビルジウォーターのクラウン,Bilgewater Crown,id
Climb the Mountain,Climb the Mountain,id
攀登巨峰,Climb the Mountain,id
山頂を目指せ,Climb the Mountain,id
Defender Circlet,Defender Circlet,id
护卫之环,Defender Circlet,id
ディフェンダーのサークレット,Defender Circlet,id
Zaun Circlet,Zaun Circlet,id
祖安之环,Zaun Circlet,id
ゾウンのサークレット,Zaun Circlet,id
Guile,Guile,id
诺克斯塔利的狡诈,Guile,id
策略,Guile,id
Total Domination+,Total Domination+,id
全面主宰＋,Total Domination+,id
完全支配+,Total Domination+,id
Time UNdilator,Time Undilator,id
时间坍缩器,Time Undilator,id
タイム アンジュレーター,Time Undilator,id
Void Circlet,Void Circlet,id
虚空之环,Void Circlet,id
ヴォイドのサークレット,Void Circlet,id
Artifact Expert: Lich Bane,Artifact Expert: Lich Bane,id
神器专家：巫妖之祸,Artifact Expert: Lich Bane,id
アーティファクトの専門家: リッチ ベイン,Artifact Expert: Lich Bane,id
Ixtal Crest,Ixtal Crest,id
以绪塔尔之徽,Ixtal Crest,id
イシュタルのクレスト,Ixtal Crest,id
Complete Collection,Complete Collection,id
全套收藏,Complete Collection,id
コンプリートコレクション,Complete Collection,id
Artifact Expert: Luden's Tempest,Artifact Expert: Luden's Tempest,id
神器专家：卢登的激荡,Artifact Expert: Luden's Tempest,id
アーティファクトの専門家: ルーデン テンペスト,Artifact Expert: Luden's Tempest,id
Hammer of Orlon,Hammer of Orlon,id
奥伦之锤,Hammer of Orlon,id
オーロンのハンマー,Hammer of Orlon,id
Walk The True Path,Walk The True Path,id
行走于真实之道,Walk The True Path,id
真の道を歩め,Walk The True Path,id
Demacia Circlet,Demacia Circlet,id
德玛西亚之环,Demacia Circlet,id
デマーシアのサークレット,Demacia Circlet,id
Warden Crown,Warden Crown,id
ワーデンのクラウン,Warden Crown,id
Defender Crown,Defender Crown,id
护卫之冕,Defender Crown,id
ディフェンダーのクラウン,Defender Crown,id
Bruiser Circlet,Bruiser Circlet,id
斗士之环,Bruiser Circlet,id
ブルーザーのサークレット,Bruiser Circlet,id
Void Crest,Void Crest,id
虚空之徽,Void Crest,id
ヴォイドのクレスト,Void Crest,id
Zaun Crown,Zaun Crown,id
祖安之冕,Zaun Crown,id
ゾウンのクラウン,Zaun Crown,id
Vorpal Spikes,Vorpal Spikes,id
恐惧之刺,Vorpal Spikes,id
ヴォーパルスパイク,Vorpal Spikes,id
The Darkin Aegis,The Darkin Aegis,id
暗裔之盾,The Darkin Aegis,id
ダーキンの大盾,The Darkin Aegis,id
The Darkin Staff,The Darkin Staff,id
暗裔之杖,The Darkin Staff,id
ダーキンの杖,The Darkin Staff,id
The Trifarix,Trifarix,id
崔法利议会,Trifarix,id
トリファリックス,Trifarix,id
Warden Circlet,Warden Circlet,id
神盾使之环,Warden Circlet,id
ワーデンのサークレット,Warden Circlet,id
Artifact Expert: Manazane,Artifact Expert: Manazane,id
神器专家：魔蕴,Artifact Expert: Manazane,id
アーティファクトの専門家: マナザネ,Artifact Expert: Manazane,id
Gunslinger Crown,Gunslinger Crown,id
枪手之冠,Gunslinger Crown,id
ガンスリンガーのクラウン,Gunslinger Crown,id
Piltover Crest,Piltover Crest,id
皮尔特沃夫之徽,Piltover Crest,id
ピルトーヴァーのクレスト,Piltover Crest,id
Yordle Crown,Yordle Crown,id
约德尔人之冕,Yordle Crown,id
ヨードルのクラウン,Yordle Crown,id
Disruptor Circlet,Disruptor Circlet,id
耀光使之环,Disruptor Circlet,id
ディスラプターのサークレット,Disruptor Circlet,id
Spin to Win,Spin to Win,id
旋转至胜,Spin to Win,id
勝利への回転,Spin to Win,id
Longshot Crest,Longshot Crest,id
ロングショットのクレスト,Longshot Crest,id
Freljord Crest,Freljord Crest,id
弗雷尔卓德之徽,Freljord Crest,id
フレヨルドのクレスト,Freljord Crest,id
Piltover Circlet,Piltover Circlet,id
皮尔特沃夫之环,Piltover Circlet,id
ピルトーヴァーのサークレット,Piltover Circlet,id
Freljord Circlet,Freljord Circlet,id
弗雷尔卓德之环,Freljord Circlet,id
フレヨルドのサークレット,Freljord Circlet,id
Artifact Expert: Zhonya's Paradox,Artifact Expert: Zhonya's Paradox,id
神器专家：中娅悖论,Artifact Expert: Zhonya's Paradox,id
アーティファクトの専門家: ゾーニャの遡時計,Artifact Expert: Zhonya's Paradox,id
Keep Away,Keep Away,id
离我远点,Keep Away,id
間合い維持,Keep Away,id
Artifact Expert: Fishbones,Artifact Expert: Fishbones,id
神器专家：鱼骨头,Artifact Expert: Fishbones,id
アーティファクトの専門家: フィッシュボーン,Artifact Expert: Fishbones,id
Juggernaut Crown,Juggernaut Crown,id
主宰之冕,Juggernaut Crown,id
ジャガーノートのクラウン,Juggernaut Crown,id
Vanquisher Crown,Vanquisher Crown,id
ヴァンキッシャーのクラウン,Vanquisher Crown,id
Disruptor Crown,Disruptor Crown,id
耀光使之冠,Disruptor Crown,id
ディスラプターのクラウン,Disruptor Crown,id
The Darkin Bow,The Darkin Bow,id
