source,target,tgt_lng
Ixtali fejdísz,Ixtal Çelengi,tr
Zauni címer,Zaun Arması,tr
Szellemidézők címere,Manabaz Arması,tr
Buldózerek fejdísze,Ezergeçer Çelengi,tr
Freljordi korona,Freljord Tacı,tr
Pusztítók címere,Hışımlı Arması,tr
Ereklyeszakértő: A portyázó karma,Yadigâr Uzmanı: Sinsi Pençe,tr
Árnyékugrás,Gölge Fırlayışı,tr
Főmágusok koronája,Sihir Üstadı Tacı,tr
Gyilkosok fejdísze,Biçici Çelengi,tr
Ereklyeszakértő: Titánhidra,Yadigâr Uzmanı: Haşmetli Hydra,tr
Ioniai fejdísz,Ionia Çelengi,tr
Noxusi korona,Noxus Tacı,tr
Járd az igaz utat II.,Doğru Yolu İzle,tr
Ereklyeszakértő: Túlvilági szablya,Yadigâr Uzmanı: Hortlak Palası,tr
Silco bosszúja,Silco'nun İntikamı,tr
A Világrúnák,Dünya Rünleri,tr
Ereklyeszakértő: A felemelkedés talizmánja,Yadigâr Uzmanı: Uluların Tılsımı,tr
Megszakítók címere,Bozguncu Arması,tr
Távoli tüzelők koronája,Mesafeci Tacı,tr
Az Üresség koronája,Hiçlik Tacı,tr
Ereklyeszakértő: Horizont,Yadigâr Uzmanı: Ufukgetiren,tr
Hexkapus utazás,Hexgeçit Seyahati,tr
Ereklyeszakértő: Mesterlövészi figyelem,Yadigâr Uzmanı: Pürdikkat Nişancı,tr
A hit ereje,İlahi Ders,tr
Ereklyeszakértő: Utolsó esély,Yadigâr Uzmanı: Aklın Sonu,tr
Erő,Kudret,tr
Piltoveri korona,Piltover Tacı,tr
Demaciai címer,Demacia Arması,tr
Buldózerek címere,Ezergeçer Arması,tr
Yordle címer,Yordle Arması,tr
Zúzók koronája,Kavgacı Tacı,tr
Noxusi címer,Noxus Arması,tr
Gyorstámadók koronája,Atik Tacı,tr
Kiválasztott Farkasok,Seçilmiş Kurtlar,tr
Szellemidézők fejdísze,Manabaz Çelengi,tr
Tüzérek címere,Silahşor Arması,tr
Tüzérek fejdísze,Silahşor Çelengi,tr
Ereklyeszakértő: Fényőrző címer,Yadigâr Uzmanı: Lightshield Arması,tr
Tökéletes hárítás,Muhteşem Savuşturma,tr
Az Axiómák,Aksiyomlar,tr
Töltőpenge-szakértő: Twisted Fate,Hançer Ustası: Twisted Fate,tr
Közös album,Ortak Albüm,tr
Súlyemelőverseny,Ağırlık Kaldırma Yarışması,tr
Időbanditák,Zaman Bükenler,tr
A homok titkai,Kumların Gizemi,tr
Ereklyeszakértő: Végtelen kétségbeesés,Yadigâr Uzmanı: Sonsuz Çaresizlik,tr
Szellemidézők koronája,Manabaz Tacı,tr
Noxusi fejdísz,Noxus Çelengi,tr
Főmágusok fejdísze,Sihir Üstadı Çelengi,tr
Őrzők címere,Gardiyan Arması,tr
Gyorstámadók fejdísze,Atik Çelengi,tr
Bilgewateri fejdísz,Bilgewater Çelengi,tr
Ereklyeszakértő: Keresők karvértje,Yadigâr Uzmanı: Maceracının Pazubendi,tr
Bevezetés a hősök világába,Kahramanlığa Giriş,tr
Polgárpukkasztók koronája,Marjinal Tacı,tr
Oltalmazók címere,Koruyucu Arması,tr
Erődök címere,Müdafi Arması,tr
Őstehetségek koronája,Deha Tacı,tr
Felsőbbrendű sejtek fejdísze,Üstün Birlik Çelengi,tr
Űrtábor,Uzay Kampı,tr
Kilencezer volt,Dokuz Bin Elektro Güç,tr
Szálljanak a székek!,Sandalye Gücü,tr
Gyémántököl,Elmas Eller,tr
Arany guillotine,Altın Giyotin,tr
Luchadorok címere,Güreşçi Arması,tr
Masszív mechák fejdísze,Muhteşem Meka Çelengi,tr
Elszabadult arcana,Dizginsiz Sihir,tr
Osztályelnök,Sınıf Başkanı,tr
Indul a menet,Zili Çal,tr
Mesterlövészek koronája,Keskin Nişancı Tacı,tr
Kristálycselek fejdísze,Kristal Hamle Çelengi,tr
A csillagokig és tovább!,Yıldız Gücü,tr
Erődök fejdísze,Müdafi Çelengi,tr
Csillagőrzők címere,Yıldız Muhafızı Arması,tr
Csata Akadémia korona,Savaş Akademisi Tacı,tr
Stratégák fejdísze,Stratejist Çelengi,tr
Varázslók koronája,Büyücü Tacı,tr
Tektonikus titán,Tektonik Dev,tr
Az erős marad életben,Güçlü Olan Hayatta Kalır,tr
Lélekharcosok koronája,Ruh Dövüşçüsü Tacı,tr
Kinyílt az Égi szem,Yüce Göz Açıldı,tr
Főellenség,Bölüm Sonu Canavarı,tr
Stratégák koronája,Stratejist Tacı,tr
Tanulni csak a legjobbaktól,Ustasından Öğren,tr
Hóhérok koronája,İnfazcı Tacı,tr
Én leszek a láb,Bacakların Kontrolü Bende,tr
Csattanós kezdet,Büyük Zıplayış,tr
Masszív mechák koronája,Muhteşem Meka Tacı,tr
Csata Akadémia fejdísz,Savaş Akademisi Çelengi,tr
Párbajhősök fejdísze,Düellocu Çelengi,tr
A barátság ereje,Arkadaşlığın Gücü,tr
Kristálycselek címere,Kristal Hamle Arması,tr
Csillaghullás,Yıldız Yağmuru,tr
Varázslók címere,Büyücü Arması,tr
Nehézsúlyúak fejdísze,Ağırsıklet Çelengi,tr
Nehézsúlyúak koronája,Ağırsıklet Tacı,tr
Szökési sebesség,Kaçış Sürati,tr
Előnyszerzés,Üstünlük Kur,tr
Új versenyzők,Yeni Yarışmacılar,tr
Vakító fény,Yakan Işıltı,tr
Párbajhősök címere,Düellocu Arması,tr
Töretlenül,Durmak Yok,tr
A benned szunnyadó sötétség,İçimizdeki Karanlık,tr
Csillagőrzők koronája,Yıldız Muhafızı Tacı,tr
Én leszek a fej,Başın Kontrolü Bende,tr
Erőtöltés,Güçlü Meka,tr
Proaktív védelem,Önleyici Koruma,tr
Tökéletes forma,Mükemmel Biçim,tr
Tanítók tanácsa,Öğretmenler Odası,tr
Lidércek címere,Tayf Arması,tr
Oltalmazók fejdísze,Koruyucu Çelengi,tr
A terv,Oyun Planı,tr
Polgárpukkasztók címere,Marjinal Arması,tr
Mesterlövészek fejdísze,Keskin Nişancı Çelengi,tr
A bajnokság titánjai,Turnuvanın Devleri,tr
Hóhérok fejdísze,İnfazcı Çelengi,tr
Erődök koronája,Müdafi Tacı,tr
Felsőbbrendű sejtek koronája,Üstün Birlik Tacı,tr
Polgárpukkasztók fejdísze,Marjinal Çelengi,tr
Káprázatos előadás,Büyüleyici Gösteri,tr
Lidércek fejdísze,Tayf Çelengi,tr
Luchadorok koronája,Güreşçi Tacı,tr
Oltalmazók koronája,Koruyucu Tacı,tr
Nehézsúlyúak címere,Ağırsıklet Arması,tr
Kicsi csapat,Ufak Takım,tr
Bokszerek,Muşta Uzmanı,tr
Lidércek koronája,Tayf Tacı,tr
Mélyülő árnyak,Derinleşen Gölgeler,tr
Csillagőrzők fejdísze,Yıldız Muhafızı Çelengi,tr
Lélekharcosok fejdísze,Ruh Dövüşçüsü Çelengi,tr
Őstehetségek címere,Deha Arması,tr
Csata Akadémia címer,Savaş Akademisi Arması,tr
Őstehetségek fejdísze,Deha Çelengi,tr
A verseny favoritjai,Turnuvanın Favorileri,tr
Masszív mechák címere,Muhteşem Meka Arması,tr
Stratégák címere,Stratejist Arması,tr
Adaptív stílus,Değişken Tarz,tr
Cserediákok,Nakil Öğrenciler,tr
Kristálycselek koronája,Kristal Hamle Tacı,tr
Luchadorok fejdísze,Güreşçi Çelengi,tr
Pontos lövés,İsabetli Atış,tr
Hóhérok címere,İnfazcı Arması,tr
Támadó alkonyat,Alacakaranlık Saldırısı,tr
Mesterlövészek címere,Keskin Nişancı Arması,tr
Iskolaudvari igazságszolgáltatás,Okul Bahçesi Adaleti,tr
Mechasereg,Birden Fazla Meka,tr
Én leszek a fegyver,Kolların Kontrolü Bende,tr
Feltöltött lélek,Ruh Akımı,tr
Lélekharcosok címere,Ruh Dövüşçüsü Arması,tr
Varázslók fejdísze,Büyücü Çelengi,tr
Felsőbbrendű sejtek címere,Üstün Birlik Arması,tr
Dinamó fejdísz,Dinamo Çelengi,tr
A Szindikátus fejdísze,Kartel Çelengi,tr
Az Élharcosok fejdísze,Öncü Çelengi,tr
Erőd címer,Müdafi Arması,tr
Csontvázerősítés,Kemiklere Kuvvet,tr
Isteni felemelkedés,Ulvi Yükseliş,tr
Kódtörő korona,Kriptocu Tacı,tr
Túlpörgetve,Güç Yüklemesi,tr
Gyilkos lövés,Veda Saati,tr
Gyilkos tempó,Aşırı Hız Tehlikelidir,tr
Divinicorp korona,Yücel-İş Tacı,tr
Tech-guru címer,Teknoloji Uzmanı Arması,tr
Dinamó címer,Dinamo Arması,tr
Dinamó korona,Dinamo Tacı,tr
Aranygyapjú,Altın Post,tr
A Gyorstüzelők fejdísze,Bombardımancı Çelengi,tr
Gyors szintlépés,Seviyeden Seviyeye,tr
A metszőbogár+,Gragazla+,tr
Gyilkos korona,Biçici Tacı,tr
Gyorstüzelő címer,Bombardımancı Arması,tr
Lélekcsapat címer,Anima Timi Arması,tr
Tartsd közel a barátaidat,Dostlarını Yakın Tut,tr
Aranyökör korona,Altın Boğa Tacı,tr
Fegyveres figura,Silahlı Kukla,tr
A Stratéga fejdísze,Stratejist Çelengi,tr
Stratéga korona,Stratejist Tacı,tr
Divinicorp fejdísz,Yücel-İş Çelengi,tr
Hóhér címer,İnfazcı Arması,tr
Agyi implantátum,Bilişsel İmplant,tr
Ne mozdulj!,Son Uyarı,tr
Exotech fejdísz,Teçhizatçı Çelengi,tr
Elszabadult farkas,Zincirsiz Kurt,tr
Több győzelem,Daha Fazla Kazan,tr
Generátor,Kapasitör,tr
Utcai démon címer,İblis Çetesi Arması,tr
Támogató torony,Destek Dikiti,tr
Életen át tartó tanulás,Hayat Dersi,tr
Reaktív lövedék,Reaktif Kabuk,tr
Drága ízlés,Pahalı Zevkler,tr
Tükörfényes króm,Cilalı Krom,tr
Átvitel,Güç Aktarımı,tr
Zsebmetsző,Yankesici,tr
Vadászgyilkos lövedék,Avcı Füze,tr
Az Utcai démonok fejdísze,İblis Çetesi Çelengi,tr
Lövész korona,Nişancı Tacı,tr
Bummbot korona,Bombot Tacı,tr
Tech-guru korona,Teknoloji Uzmanı Tacı,tr
Aranyökör címer,Altın Boğa Arması,tr
Alteregó,Alternatif Kişilik,tr
Befestjük a várost,İşaretleme Serisi,tr
Divinicorp címer,Yücel-İş Arması,tr
Halálos átirányítás,Ölümcül Yön Değişikliği,tr
Kódtörő címer,Kriptocu Arması,tr
Tech-guru fejdísz,Teknoloji Uzmanı Çelengi,tr
Igazgatótanács,Yönetim Kurulu,tr
Exotech címer,Teçhizatçı Arması,tr
Aranygyapjú+,Altın Post+,tr
Lélekcsapat fejdísz,Anima Timi Çelengi,tr
Erőd fejdísz,Müdafi Çelengi,tr
10 000-es IQ+,10.000 IQ+,tr
Szabad stílus,Doğaçlama,tr
Gyorstüzelő korona,Bombardımancı Tacı,tr
Új pontrekord,Yeni Yüksek Skor,tr
Aranyökör fejdísz,Altın Boğa Çelengi,tr
Tesztfuttatás,Deneme Sürümü,tr
10 000-es IQ,10.000 IQ,tr
Stratéga címer,Stratejist Arması,tr
Zúzó fejdísz,Kavgacı Çelengi,tr
Gombnyomkodás,Çekiç Yağmuru,tr
Lövész címer,Nişancı Arması,tr
Memóriaegység,Bellek Yuvası,tr
Tranzisztor,Transistor,tr
Drága ízlés+,Pahalı Zevkler+,tr
A Gyilkosok fejdísze,Biçici Çelengi,tr
Felszámolás,Nakde Çevir,tr
Önmegsemmisítés,İmha Mekanizması,tr
Adaptív csapások,Değişken Saldırılar,tr
Utcai démon korona,İblis Çetesi Tacı,tr
"Rettegjetek, gyengék!",Zayıflara Acımak Yok!,tr
Szindikátus korona,Kartel Tacı,tr
Több vereség,Daha Fazla Kaybet,tr
Szindikátus címer,Kartel Arması,tr
Bummbot fejdísz,Bombot Çelengi,tr
Hóhér korona,İnfazcı Tacı,tr
Erőd korona,Müdafi Tacı,tr
A metszőbogár,Gragazla,tr
Exotech korona,Teçhizatçı Tacı,tr
Pótalkatrészek,Yedek Parçalar,tr
Bummbot címer,Bombot Arması,tr
Hóhér fejdísz,İnfazcı Çelengi,tr
Lélekcsapat korona,Anima Timi Tacı,tr
A Lövészek fejdísze,Nişancı Çelengi,tr
Ellenséges kivásárlás,Usulsüz Devralma,tr
Kék elem III.,Mavi Batarya,tr
Feszültségvezető,Voltaj İletimi,tr
Mikrorakéták,Mikro Roketler,tr
Kinetikus pajzs,Kinetik Bariyer,tr
Fejlesztés!,Geliştir!,tr
Magnetrontekercs,Magnetron Bobini,tr
Gigantifikációs sugár,Devleştirme Işını,tr
Lendülethajtómű,İvme Sürücüsü,tr
Energiapajzs,Patlama Kalkanı,tr
90 kaliberes hálók,90 Kalibrelik Ağlar,tr
Túlhajtott kondenzátorok,Aşırı Yüklü Kapasitörler,tr
Kontinuum-fogaskerekek,Süreklilik Çarkları,tr
Hangolt oszcillátor,Ayarlı Osilatör,tr
Elektromos túlterhelés,Aşırı Elektriklenme,tr
Instabil mag,Dengesiz Çekirdek,tr
Páncélmegsemmisítő,Zırhsavar,tr
Felsőbbrendű létforma,Üstün Yaşam Formu,tr
Bányászati fúró,Maden Matkabı,tr
Visszhangmotor,Yankı Makinesi,tr
Gyorsítókapu,Hızlandırma Geçidi,tr
2 csillagos Fizz,2 Yıldızlı Fizz,tr
2 csillagos Illaoi,2 Yıldızlı Illaoi,tr
3 csillagos Tahm Kench,3 Yıldızlı Tahm Kench,tr
2 csillagos Gangplank,2 Yıldızlı Gangplank,tr
3 csillagos Fizz,3 Yıldızlı Fizz,tr
2 csillagos Nautilus,2 Yıldızlı Nautilus,tr
1 csillagos Twisted Fate,1 Yıldızlı Twisted Fate,tr
3 csillagos Illaoi,3 Yıldızlı Illaoi,tr
1 csillagos Illaoi,1 Yıldızlı Illaoi,tr
3 csillagos Graves,3 Yıldızlı Graves,tr
1 csillagos Tahm Kench,1 Yıldızlı Tahm Kench,tr
1 csillagos Miss Fortune,1 Yıldızlı Miss Fortune,tr
2 csillagos Tahm Kench,2 Yıldızlı Tahm Kench,tr
1 csillagos Fizz,1 Yıldızlı Fizz,tr
3 csillagos Gangplank,3 Yıldızlı Gangplank,tr
1 csillagos Gangplank,1 Yıldızlı Gangplank,tr
2 csillagos Miss Fortune,2 Yıldızlı Miss Fortune,tr
3 csillagos Miss Fortune,3 Yıldızlı Miss Fortune,tr
1 csillagos Nautilus,1 Yıldızlı Nautilus,tr
1 csillagos Graves,1 Yıldızlı Graves,tr
3 csillagos Nautilus,3 Yıldızlı Nautilus,tr
3 csillagos Twisted Fate,3 Yıldızlı Twisted Fate,tr
2 csillagos Twisted Fate,2 Yıldızlı Twisted Fate,tr
2 csillagos Graves,2 Yıldızlı Graves,tr
Holtak tőre,Ölü Adamın Hançeri,tr
Szerencsepénz,Şanslı Para,tr
A martalóc szablyája,Belalı Palası,tr
Feketepiaci robbanószerek,Karaborsa Patlayıcıları,tr
+@BonusArmorMR@ páncél és varázsellenállás,+@BonusArmorMR@ Zırh ve Büyü Direnci,tr
+@BonusAS*100@% támadási sebesség,+%@BonusAS*100@ Saldırı Hızı,tr
Az első ingyenes!,İlki Bedelsiz!,tr
+@BonusAD*100@% sebzés és varázserő,+%@BonusAD*100@ Saldırı Gücü ve Yetenek Gücü,tr
+@BonusAP@ varázserő,+@BonusAP@ Yetenek Gücü,tr
+@BonusHealthPercent*100@% maximális életerő,+%@BonusHealthPercent*100@ Azami Can,tr
+@BonusAD*100@% sebzés,+%@BonusAD*100@ Saldırı Gücü,tr
Feketepiaci készletfeltöltés,Karaborsa Stoklarını Yenile,tr
Az útonálló kockája,Haydut Zarı,tr
Citrushalom,Portakal Yığını,tr
Az elsőtiszt pisztolya,İkinci Kaptanın Tabancası,tr
Kincses tájfun,Hazine Tayfunu,tr
Kísértetjárta távcső,Lanetli Dürbün,tr
Kocsmajáró kesztyű,Dayanıklı Muşta,tr
A kapitány kalapja,Kaptanın Şapkası,tr
Elrettentő ágyú,Dehşet Yolu Topu,tr
A kapitány főzete,Kaptanın Tarifi,tr
Bilgewateri Csekélyebb Hősduplázó,Bilgewater Küçük Şampiyon Çoğaltıcı,tr
A Szirén sortüze,Siren'in Alabandası,tr
Gwen ollója,Gwen'in Makası,tr
Elit élharcos,Seçkin Öncüler,tr
Tonnányi statisztika!,Tonlarca Nitelik!,tr
Bástya,Izbandutlar,tr
Fürge csapás,Hızlı Darbe,tr
Akadálytalan,Tüy Gibi,tr
Kibernetikus súly,Sibernetik Vücut,tr
Fröcskölési zóna,Çatışma Bölgesi,tr
Polgárpukkasztó embléma,Marjinal Amblemi,tr
Varázsló embléma,Büyücü Amblemi,tr
Erőd embléma,Müdafi Amblemi,tr
Őstehetség embléma,Deha Amblemi,tr
Csata Akadémia embléma,Savaş Akademisi Amblemi,tr
Nehézsúlyú embléma,Ağırsıklet Amblemi,tr
Buldózer embléma,Ezergeçer Amblemi,tr
Oltalmazó embléma,Koruyucu Amblemi,tr
Kristálycsel embléma,Kristal Hamle Amblemi,tr
Párbajhős embléma,Düellocu Amblemi,tr
Hóhér embléma,İnfazcı Amblemi,tr
Lélekharcos embléma,Ruh Dövüşçüsü Amblemi,tr
Felsőbbrendű sejtek embléma,Üstün Birlik Amblemi,tr
Lidérc embléma,Tayf Amblemi,tr
Stratéga embléma,Stratejist Amblemi,tr
Mesterlövész embléma,Keskin Nişancı Amblemi,tr
Luchador embléma,Güreşçi Amblemi,tr
Csillagőrző embléma,Yıldız Muhafızı Amblemi,tr
Guinsoo dühpengéje,Guinsoo'nun Hiddeti,tr
Felfejleszted a következő megvásárolt 2 aranyba kerülő egységet.,Alacağın sonraki 2 Altınlık şampiyonu geliştir.,tr
2 arany értékű egységek,2 Altınlıklar,tr
3 arany értékű egység,3 Altınlıklar,tr
A boltjaid 3 körig 1-gyel magasabb szintűek.,Dükkândaki şampiyonlar 3 tur boyunca 1 seviye üstünün ihtimallerine göre çıksın.,tr
Vadkan – védekezés,Yabandomuzu - Savunma,tr
Kék,Mavi,tr
8 arany,8 Altın,tr
Kapsz 3 aranyat.,3 Altın kazan.,tr
A @Cost@ aranyba kerülő hősök @Health@ életerőt és @AS*100@% támadási sebességet kapnak.,Tüm @Cost@ Altınlık şampiyonların @Health@ Can ve %@AS*100@ Saldırı Hızı kazansın.,tr
Örökre elveszítesz egy bolti helyet; kapsz 3 összetevőüllőt.,Dükkân yuvalarından birini kalıcı olarak kaybet ve 3 bileşen eşya örsü kazan.,tr
Kapsz 7 aranyat.,7 Altın kazan.,tr
Vörös,Kırmızı,tr
Medve – támadás,Ayı - Saldırı,tr
@TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_GoldAmount@ aranyat egy véletlenszerű összetevőre cserélsz. Jelenleg @TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_CurrentGold@ aranyad van.,@TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_GoldAmount@ Altın karşılığında rasgele bir bileşen eşya kazan. Şu anda @TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_CurrentGold@ Altının var.,tr
Átállítja az aktuális győzelmi sorozatodat 6-osra.,Mevcut galibiyet serin 6 olsun.,tr
Szellemidézők,Manabazlar,tr
Átállítja az aktuális vereségsorozatodat 6-osra.,Mevcut mağlubiyet serin 6 olsun.,tr
Zeke hírnöke,Zeke'nin Sancağı,tr
Az igazság ökle,Adaletin Eli,tr
1 Hősduplázó,1 Şampiyon Çoğaltıcı,tr
Kapsz 3 újrasorsolást.,3 yenileme hakkı kazan.,tr
Megnyit egy ereklyearzenált.,Bir yadigâr eşya cephaneliği aç.,tr
Óriásölő,Dev Katili,tr
Ne csinálj semmit.,Hiçbir şey yapma.,tr
10 ingyenes újrasorsolás,10 Bedelsiz Yenileme Hakkı,tr
Őrzők,Gardiyanlar,tr
A csapatod tagjai 150 életerőre tesznek szert.,Takımın 150 Can kazansın.,tr
Kapsz 14 tapasztalatot.,14 XP kazan.,tr
3 körre megduplázódik a kamatod.,3 tur boyunca iki kat birikim altını kazan.,tr
A csapatod tagjai 15% sebzésre tesznek szert.,Takımın %15 Saldırı Gücü kazansın.,tr
Újraalkotod a tábládat. Kapsz 2 Tárgyeltávolítót.,Tahtanı evriştir. 2 Manyetik Sökücü kazan.,tr
"Kapsz két véletlenszerű, 2 arany értékű hőst.",2 Altınlık rasgele 2 şampiyon kazan.,tr
Megnyit egy támogató arzenált.,Bir destek eşyası cephaneliği aç.,tr
50% eséllyel kapsz 1 aranyat kiiktatáskor,Bir rakip katledildiğinde %50 ihtimalle 1 Altın kazan.,tr
Kapsz egy Hősduplázót.,Bir Şampiyon Çoğaltıcı kazan.,tr
Játssz egy nehéz PvE-kört jelentős jutalmakért.,Canavarlara karşı zorlu bir turda savaşarak büyük ödüller kazan.,tr
50% eséllyel kapsz 1 aranyat egy szövetséges halálakor,Bir birimin katledildiğinde %50 ihtimalle 1 Altın kazan.,tr
Az iron solarik medálja,Demir Solari'nin Broşu,tr
Költs el 22 aranyat. Kapsz egy Ereklyeüllőt.,22 Altın harca. Bir yadigâr eşya örsü kazan.,tr
Zúzók,Kavgacılar,tr
Kapsz 5 aranyat.,5 Altın kazan.,tr
Szellemarc,Ruh Gömleği,tr
2 Csekélyebb Hősduplázó,2 Küçük Şampiyon Çoğaltıcı,tr
3 aranyba kerülő hős,3 Altınlık şampiyon,tr
Kapsz 10 életerőt.,10 Can kazan.,tr
Megváltás,Kefaret,tr
Naptűz köpeny,Günateşi Pelerini,tr
Hextech lőpenge,Hextech Silahkılıç,tr
Mesterlövészek,Keskin Nişancılar,tr
A csapatod tagjai 18 varázserőre tesznek szert.,Takımın 18 Yetenek Gücü kazansın.,tr
Kapsz egy végtelenszer felhasználható Tárgyeltávolítót.,Sınırsız kez kullanılabilen bir Manyetik Sökücü kazan.,tr
Warmog vértje,Warmog'un Zırhı,tr
20 TP,20 XP,tr
"Nincs elég aranyad, amit felajánlhatnál a szellemnek.",Bu ruh için yeterince altının yok.,tr
Költs el 12 aranyat egy összetevőüllőre.,Bir bileşen eşya örsü için 12 Altın harca.,tr
Állhatatos szív,Kararlı Yürek,tr
Kapsz 10 aranyat.,10 Altın kazan.,tr
Párbajhősök,Düellocular,tr
Behemótok,Gürbüzler,tr
"2 csillagos, 1 aranyba kerülő hős",2 yıldızlı 1 Altınlık şampiyon,tr
Kapsz egy összetevőüllőt.,Bir bileşen eşya örsü kazan.,tr
+1 csapatméret.,1 Azami Takım Boyutu kazan.,tr
Kaszások,Cellatlar,tr
Főmágusok,Sihir Üstatları,tr
Ajánlat elutasítása.,Teklifi reddet.,tr
Főnix – mágia,Anka - Büyü,tr
Trükklövők,Atış Ustaları,tr
Destabilizált vegyi tank II.,Dengesiz Kimyasal Tankı,tr
2 csillagos Smeech,2 Yıldızlı Smeech,tr
1 csillagos Sevika,1 Yıldızlı Sevika,tr
2 csillagos Renni,2 Yıldızlı Renni,tr
3 csillagos Renni,3 Yıldızlı Renni,tr
2 csillagos Sevika,2 Yıldızlı Sevika,tr
1 csillagos Renni,1 Yıldızlı Renni,tr
1 csillagos Silco,1 Yıldızlı Silco,tr
3 csillagos Sevika,3 Yıldızlı Sevika,tr
1 csillagos Singed,1 Yıldızlı Singed,tr
3 csillagos Silco,3 Yıldızlı Silco,tr
3 csillagos Singed,3 Yıldızlı Singed,tr
2 csillagos Singed,2 Yıldızlı Singed,tr
2 csillagos Renata Glasc,2 Yıldızlı Renata Glasc,tr
1 csillagos Renata Glasc,1 Yıldızlı Renata Glasc,tr
3 csillagos Smeech,3 Yıldızlı Smeech,tr
3 csillagos Renata Glasc,3 Yıldızlı Renata Glasc,tr
2 csillagos Silco,2 Yıldızlı Silco,tr
1 csillagos Smeech,1 Yıldızlı Smeech,tr
Csillámlásvirágzás II.,Işıltı Çiçeği,tr
Voltaikus penge,Elektrikli Kılıç,tr
Tökéletes destabilizált vegyi tank,Kusursuz Dengesiz Kimyasal Tankı,tr
Húsfelmetsző,Deriyüzen,tr
Voltaikus penge II.,Elektrikli Kılıç,tr
Piltoveri hexpáncél,Piltover Hexzırhı,tr
Tökéletes Hóhér láncpengéje,Kusursuz Celladın Zincirbıçağı,tr
Tökéletes Piltoveri hexpáncél,Kusursuz Piltover Hexzırhı,tr
Zabolátlan méreg II.,Dehşet Zehri,tr
Tökéletes Voltaikus penge,Kusursuz Elektrikli Kılıç,tr
Húsfelmetsző II.,Deriyüzen,tr
Zabolátlan méreg,Dehşet Zehri,tr
Csillámlásvirágzás,Işıltı Çiçeği,tr
Piltoveri hexpáncél II.,Piltover Hexzırhı,tr
Hóhér láncpengéje II.,Celladın Zincirbıçağı,tr
Fertőző vírus,Şiddetli Hastalık,tr
Dimenzionális örökség,Boyutsal Yadigâr,tr
Hóhér láncpengéje,Celladın Zincirbıçağı,tr
Tökéletes Húsfelmetsző,Kusursuz Deriyüzen,tr
Csekélyebb Csillámlásduplázó,Küçük Işıltı Çoğaltıcı,tr
Tökéletes Fertőző vírus,Kusursuz Şiddetli Hastalık,tr
Újrahasznosított szerkentyű,Yenilenmiş Mekanizma,tr
Tökéletes Zabolátlan méreg,Kusursuz Dehşet Zehri,tr
Destabilizált vegyi tank,Dengesiz Kimyasal Tankı,tr
Csillámlásduplázó,Işıltı Çoğaltıcı,tr
Tökéletes csillámlás,Kusursuz Işıltı,tr
Arany,Altın,tr
Újrahasznosított kesztyű,Yenilenmiş Eldiven,tr
Tökéletes csillámlásvirágzás,Kusursuz Işıltı Çiçeği,tr
Fertőző vírus II.,Şiddetli Hastalık,tr
Újrahasznosított revolver,Yenilenmiş Altıpatlar,tr
Szellemidéző embléma,Manabaz Amblemi,tr
Bűbájszövő embléma,Sihirkâr Amblemi,tr
Hajnalhozó embléma,Şafakgetiren Amblemi,tr
Elfeledett embléma,Unutulmuş Amblemi,tr
Orgyilkos embléma,Suikastçı Amblemi,tr
Őrző embléma,Işık Muhafızı Amblemi,tr
Ágyús embléma,Topçu Amblemi,tr
Sárkány embléma,Ejderî Amblemi,tr
Megújító embléma,Dinçleştirici Amblemi,tr
Misztikus embléma,Mistik Amblemi,tr
Éjhozó embléma,Gecegetiren Amblemi,tr
Páncélos embléma,Demirzırhlı Amblemi,tr
Fékezhetetlen embléma,Haylaz Amblemi,tr
Lovag embléma,Şövalye Amblemi,tr
Megváltott embléma,Arınmış Amblemi,tr
Lovas embléma,Süvari Amblemi,tr
Boszorkány embléma,Cadılar Meclisi Amblemi,tr
Légiós embléma,Lejyoner Amblemi,tr
Erdőkerülő embléma,Kolcu Amblemi,tr
Szörnyszülött embléma,Ucube Amblemi,tr
Csatározó embléma,Akıncı Amblemi,tr
Bajkeverő embléma,Dövüşçü Amblemi,tr
Sárkányölő embléma,Ejderkatili Amblemi,tr
Határtalan penge,Ebedi Kılıç,tr
Fényár Sárkánykarom,Işıltılı Ejder Pençesi,tr
Fényár Lecsapó buzogány,Işıltılı Hücum Gürzü,tr
Fényár Ionos szikra,Işıltılı İyon Kıvılcımı,tr
Fényár Higany,Işıltılı Cıva,tr
Fényár Hextech lőpenge,Işıltılı Hextech Silahkılıç,tr
Fényár Üresség botja,Işıltılı Hiçlik Değneği,tr
Fényár Oltalmazó esküje,Işıltılı Muhafızın Adağı,tr
Fényár Kék erősítés,Işıltılı Mavi Güçlendirme,tr
Fényár Arkangyal pálcája,Işıltılı Başmelek Asası,tr
Fényár Morellonomikon,Işıltılı Morellonomikon,tr
Fényár Bokormellény,Işıltılı Dikenli Yelek,tr
Zz'Rot-kapu,Zz'Rot Kapısı,tr
A tisztelet leple,Hürmet Örtüsü,tr
Fényár A kraken haragja,Işıltılı Kraken'in Öfkesi,tr
Misztrál,Mistral,tr
