source,target,tgt_lng
Corona del Guerriero,Corona de Guerrero,es-AR
Borsa di Urf,Bolsa de Objetos de Urf,es-AR
Stemma della Tempesta,Cresta de Tempestad,es-AR
Maestro dei premi,Maestro de Botín,es-AR
Tana della bestia,Guarida de Bestias,es-AR
Corona della Laguna,Corona de Laguna,es-AR
Cuore del Miraggio,Corazón de Espejismo,es-AR
Corona Voloscuro,Corona de Vuelo Oscuro,es-AR
Cuore dell'Assassino,Corazón de Asesinos,es-AR
Oasi,Oasis,es-AR
Stemma del Guardiano,Cresta de Guardián,es-AR
Kit di pronto soccorso,Botiquín de Primeros Auxilios,es-AR
Era dei draghi,Era de los Dragones,es-AR
Scettro del fulmine,Vara del Rayo,es-AR
Potenziamenti ingranaggi,Mejoras de equipo,es-AR
Stemma del Dracomante,Cresta de Dracomante,es-AR
Cuore del Mago,Corazón de Mago,es-AR
Pozione di enormificazione,Poción Agigantadora,es-AR
Cuore del Guerriero,Corazón de Guerrero,es-AR
Stemma Voloscuro,Cresta de Vuelo Oscuro,es-AR
Stemma del Guerriero,Cresta de Guerrero,es-AR
Collera,Berrinche,es-AR
Ispirazione,Inspiración,es-AR
Cuore dello Scaglialucida,Corazón de Brilloescama,es-AR
Attacco sostenuto,Presiona el ataque,es-AR
Regali cosmici,Regalos Intercósmicos,es-AR
Furto d'essenza,Ladrona de Esencias,es-AR
Convergenza,Convergencia,es-AR
Cuore del Colporapido,Corazón de Tiroveloz,es-AR
L'unione fa la festa,Unidad de Jubiloso,es-AR
Cuore di drago,Corazón de Dragón,es-AR
Alta marea,Marea Alta,es-AR
Anima Alafolle,Alma de Alafuria,es-AR
Corona della Tempesta,Corona de Tempestad,es-AR
Si fa festa!,¡Hora de la fiesta!,es-AR
Colpo ardente,Disparo Ardiente,es-AR
Stemma dello Scaglialucida,Cresta de Brilloescama,es-AR
Cuore dello Sprezzascaglie,Corazón de Ruinescama,es-AR
Orda di Draghi,Horda de Dragones,es-AR
Stemma dell'Alafolle,Cresta de Alafuria,es-AR
Unità Demolitore,Unidad de Jinetes,es-AR
Sprezzascaglie Ribelle,Ruinescama Rebelde,es-AR
Profitto condiviso,Reparto de Utilidades,es-AR
Imperialista draconico,Imperialista Dracónico,es-AR
Cuore di Giada,Corazón de Jade,es-AR
Bruciare,Quemadura,es-AR
Stemma della Laguna,Cresta de Laguna,es-AR
Conferenza Dracomante,Conferencia de Dracomantes,es-AR
Presenza eroica,Presencia Heroica,es-AR
Corona dello Sprezzascaglie,Corona de Ruinescama,es-AR
Cuore del Mutaforma,Corazón de Cambiaformas,es-AR
Arco di Assioma,Arco Axiomático,es-AR
Allucinazione,Alucinación,es-AR
Anima dell'Astrale,Alma Astral,es-AR
Assassino part-time,Asesino de medio tiempo,es-AR
Alleanza draconica,Alianza Dracónica,es-AR
Cuore del Mistico,Corazón de Místico,es-AR
Conferenza magica,Conferencia de Magos,es-AR
Cuore del Guardiano,Corazón de Guardián,es-AR
Corona della Festa,Corona de Jubiloso,es-AR
Corona del Guardiano,Corona de Guardián,es-AR
Anima del Drago,Alma de Dragón,es-AR
Cuore del Cannoniere,Corazón de Cañonero,es-AR
Protezione eterna,Protección Eterna,es-AR
Stemma di Giada,Cresta de Jade,es-AR
Cuore del Demolitore,Corazón de Jinete,es-AR
Cuore del Picchiatore,Corazón de Matón,es-AR
Stemma della Gilda,Cresta de Gremio,es-AR
Borsa di Urf II+,Bolsa de Objetos de Urf II+,es-AR
Cuore della Laguna,Corazón de Laguna,es-AR
Cuore del Sussurro,Corazón de Murmullos,es-AR
Cuore dell'Evocatore,Corazón de Evocador,es-AR
Eroe in addestramento,Héroe en formación,es-AR
Stemma dello Sprezzascaglie,Cresta de Ruinescama,es-AR
Supporto dalla panchina,Refuerzo de Banca,es-AR
Anima del Mistico,Alma de Místico,es-AR
Cuore della Tempesta,Corazón de Tempestad,es-AR
Corona del Sussurro,Corona de Murmullos,es-AR
Stemma del Miraggio,Cresta de Espejismo,es-AR
Cuore dell'Alafolle,Corazón de Alafuria,es-AR
Corona del Miraggio,Corona de Espejismo,es-AR
Cuore del Dracomante,Corazón de Dracomante,es-AR
Cuore della Gilda,Corazón de Gremio,es-AR
Penitenza,Penitencia,es-AR
Lealtà superiore,Alianza Mayor,es-AR
Carica devastante,Carga Devastadora,es-AR
Protettori del cosmo,Protectores del Cosmos,es-AR
Corona del Dracomante,Corona de Dracomante,es-AR
Anima del Mutaforma,Alma de Cambiaformas,es-AR
Occhio del ciclone,Ojo de la Tormenta,es-AR
Tagliagole,Feroz,es-AR
Metro del Giudizio,Balanza del Juicio,es-AR
Rituale di negazione,Rito de Negación,es-AR
Chiamata dell'Asceso,Llamado del Ascendido,es-AR
Golem del deserto,Gólems del Desierto,es-AR
Scoperta cruciale,Hallazgo Aciago,es-AR
Sabbie instabili,Arenas Desmoronadas,es-AR
L'Imperatore,El Emperador,es-AR
Grazia dell'oasi,Indulto del Oasis,es-AR
Antichi tesori,Tesoros Ancestrales,es-AR
Seguaci fedeli,Seguidores Leales,es-AR
Arcanismo persistente,Arcanismo Persistente,es-AR
Riesumare Manufatti,Excavación de Artefactos,es-AR
Il Carro,El Carro,es-AR
Gli Innamorati,Los Amantes,es-AR
Giudizio,Juicio,es-AR
Guardia sacrificale,Guardia Sacrificial,es-AR
Reliquia trasmutabile,Reliquia Transmutable,es-AR
Dono della Madre guerriera,Regalo de la Matriarca,es-AR
Lancia spettrale di Shojin,Lanza de Shojin Espectral,es-AR
Buff blu scurissimo,Mejora Azul Muy Oscura,es-AR
Tetro araldo di Zeke,Heraldo de las Tinieblas de Zeke,es-AR
Lastrapietra del gargoyle dell'immortalità,Armadura Pétrea de la Inmortalidad,es-AR
Corpetto di rovi riflesso,Vesta Espinosa Refractada,es-AR
Copricapo corrosivo di Rabadon,Sombrero Morticáustico de Rabadon,es-AR
Spatola Ombra,Espátula Sombría,es-AR
Mantello d'ombra,Capa Sombría,es-AR
Stiletto di Statikk,Aguja de Statikk,es-AR
Redenzione sacrificale,Redención Sacrificial,es-AR
Argento vivo corrosivo,Capa Mercurial Cáustica,es-AR
Arco d'ombra,Arco Sombrío,es-AR
Mano della vendetta,Mano de la Venganza,es-AR
Frammento d'infinito sacrificale,Filo Sacrificial del Infinito,es-AR
Artiglio del drago riflesso,Garra de Dragón Refractada,es-AR
Sussurro finale,Suspiro Final,es-AR
Bastone dell'arcidemone dell'immortalità,Báculo del Archidemonio de la Inmortalidad,es-AR
Guanto sacrificale,Guantelete Sacrificial,es-AR
Gladio del rischio,La Tomarriesgos,es-AR
Cintura d'ombra,Cinturón Sombrío,es-AR
Lama mortale corrosiva,Filo de la Muerte Cáustico,es-AR
Guanti dell'ingannatore,Guantes de Bromista,es-AR
Archibugio mortale a ripetizione,Cañón de Muerte Rápida,es-AR
Bastone d'ombra,Vara Sombría,es-AR
Vendetta del Titano,Venganza del Titán,es-AR
Cuore gelido oscuro,Corazón Oscuro Congelado,es-AR
Scintilla ionica oscura,Chispa Iónica Oscura,es-AR
Cappa dell'eclissi,Capa del Eclipse,es-AR
Uragano selvaggio di Runaan,Huracán Indomable de Runaan,es-AR
Forza delle tenebre,Fuerza de la Oscuridad,es-AR
Angelo custode caduto,Ángel Guardián Caído,es-AR
Cotta di maglia d'ombra,Cota Sombría,es-AR
Lacrima d'ombra,Lágrima Sombría,es-AR
Guantoni d'ombra,Guantes Sombríos,es-AR
Ammazzagiganti spettrale,Verdugo de Gigantes Espectral,es-AR
Portale instabile Zz'Rot,Portal Zz'Rot Inestable,es-AR
Armatura sacrificale di Warmog,Armadura Sacrificial de Warmog,es-AR
Pistola a lame hextech dell'immortalità,Sablepistola Hextech de la Inmortalidad,es-AR
Artiglio della Banshee,Garra de la Banshee,es-AR
Furia di Guinsoo sacrificale,Espadafuria Sacrificial de Guinsoo,es-AR
Cattivellonomicon,Malevolomicón,es-AR
Spada d'ombra,Espadón Sombrío,es-AR
Ottieni 15 oro,Obtienes 15 de oro,es-AR
Dividi 80 oro con altri beneficiari,80 de oro para compartir,es-AR
Tutto ciò che luccica+,Todo lo que Brilla+,es-AR
Collezionista di oggetti,Coleccionista de Objetos,es-AR
Tutto ciò che luccica,Todo lo que brilla,es-AR
L'uovo dorato,El Huevo Dorado,es-AR
Forgia incarnata,Forja Viviente,es-AR
Raccolta differenziata,Bote de Segunda Mano+,es-AR
Ma che forgia!,¡¿Pero qué forja?!,es-AR
Superstar,Superestrellas,es-AR
Dedizione,Dedicación,es-AR
Rappresaglia,Retribución,es-AR
Il massimo con il minimo,Mínimo/Máximo,es-AR
Esitazione,Indecisión,es-AR
Viktor-ia di Arcane,Viktoria Arcana,es-AR
Loto d'acqua,Loto Acuático,es-AR
Cambio epico,Rerroleo Épico,es-AR
Tre sono troppi,Tres es multitud,es-AR
Configurazione massima,Armado máximo,es-AR
Saldi imperdibili,Liquidación,es-AR
Radici diffuse,Raíces Propagadoras,es-AR
Fiducia nel benessere,Fondo de bienestar,es-AR
Mini Titani,Titanes Diminutos,es-AR
Svendita totale!,¡Todo se va!,es-AR
Superstite,Sobreviviente,es-AR
Golem di supporto,Gólem Soporte,es-AR
Sempre più ricchi,Los Ricos se Hacen más Ricos,es-AR
Attrezzi per tiratori,Herramientas de Tirador,es-AR
Borsa piccola,Bolsa de Sorpresas Pequeña,es-AR
Scorciatoia,Atajos,es-AR
Accumulo costante,Amasando,es-AR
L'onore del Signore della guerra,Honor del Caudillo,es-AR
Titano minuscolo,Pequeño titán,es-AR
Colpo di fulmine,Relámpago,es-AR
Aggiornamento oggetti,Rerroleo de objetos,es-AR
"Giovane, libero e selvaggio",Joven, salvaje y libre,es-AR
Impianti cibernetici,Implantes Cibernéticos,es-AR
Cucina dello Stratega,Cocina de Estratega,es-AR
KABUM!,¡Ba-BUM!,es-AR
Truffatore,Estafador,es-AR
Gestione del supporto+,Extracción de Soporte+,es-AR
Zaini per Fantocci,Mochila de Muñeco,es-AR
Sotto gli occhi della corona,Corona Protegida,es-AR
Roba grossa,1 es Suficiente,es-AR
Banda di ladri II+,Banda de Ladrones II+,es-AR
Indovina in anticipo,Adivina,es-AR
Grande e possente,Fuerte y Enorme,es-AR
Eco di Luden,Eco de Luden,es-AR
Scontri ravvicinati,Espacio Reducido,es-AR
Brucia mana,Quemadura de maná,es-AR
Replica,Réplica,es-AR
Fantocci da crash test,Muñecos de Prueba para Choques,es-AR
Gratificazione immediata,Gratificación instantánea,es-AR
Tutto merito del dolore,Impulsado por el Dolor,es-AR
Guanti fortunati+,Guantes de la Suerte+,es-AR
Tripletta,Trifecta,es-AR
Dono dei caduti,Regalos de los caídos,es-AR
Rabbia repressa,Problemas de Ira,es-AR
Fantoccificazione,¿Hacemos un Muñeco?,es-AR
Da spazzatura a tesoro,De basura a tesoro,es-AR
Diritto di vantarsi,Derecho a Alarde,es-AR
Dolcetto dell'ingannatore,Truco del Bromista,es-AR
La pazienza è una virtù,La Paciencia es una Virtud,es-AR
Cappelli più letali,Sombreros Más Letales,es-AR
Vitalità vampirica,Vitalidad Vampírica,es-AR
Scatena la bestia,Desata la Bestia,es-AR
"Piccole, ma letali",Pequeño pero mortífero,es-AR
Potere dell'Impianto,Poder Mejorado,es-AR
Condividere è bello,Amar es compartir,es-AR
Piccoli alleati,Amiguitos,es-AR
Ultima resistenza,Última Batalla,es-AR
Manuale d'addestramento,Manual de Entrenamiento,es-AR
Capro espiatorio,Chivo Expiatorio,es-AR
Refettorio,Comedor,es-AR
Tana del Barone,Guarida del Barón,es-AR
Coincidenze perse,Conexiones fallidas,es-AR
Sequenza fortunata,Golpe de Suerte,es-AR
Prevalere,A Remontar,es-AR
L'imbarazzo della scelta+,Los mejores de su camada+,es-AR
Lotta per la vetta,Buscando posiciones,es-AR
Successo critico,Éxito Crítico,es-AR
Trasferimento aggiornamenti,Transferencia de Rerroleos,es-AR
Bronzo per la vita,Bronce de por Vida,es-AR
Lama incantata,Espada Encantada,es-AR
Ascensione,Ascenso,es-AR
Incantaspade,Espada Encantada,es-AR
Volontà della corona,Voluntad de la Corona,es-AR
La salute è ricchezza,La Salud no Tiene Precio,es-AR
Primi insegnamenti,Primeras Lecciones,es-AR
Gestione del supporto,Extracción de Soporte,es-AR
Razziatombe,Saqueo de Tumbas,es-AR
Attitudine alla crescita,Plan de Crecimiento,es-AR
Trasfusione,Transfusión,es-AR
Addestratore vagabondo,Entrenador errante,es-AR
Spesa oculata,Saber Gastar,es-AR
Raffica di colpi,Ráfaga de Golpes,es-AR
Adattamento completo,Adaptación Completa,es-AR
Destino prismatico+,Destino Prismático+,es-AR
Produzione prismatica,Fuente Prismática,es-AR
Grandi bottini,Grandes Beneficios,es-AR
Evoluzione caotica,Evolución Caótica,es-AR
Hai il mio arco,Mi arco a tu servicio,es-AR
Bastione impenetrabile,Baluarte impenetrable,es-AR
"Un buff, due buff",Una Mejora, Dos Mejoras,es-AR
Cannone di cristallo,Cañón de Cristal,es-AR
Fuoco incrociato,Fuego Cruzado,es-AR
Tessimagie appagato,Forjahechizos Satisfecho,es-AR
Epitaffio eroico,Alabanza Heroica,es-AR
Panca di Pandora,Banca de Pandora,es-AR
La marcia del progresso,Marcha del Progreso,es-AR
Visione perforante,Visión Lacerante,es-AR
Armatura improvvisata,Armadura Improvisada,es-AR
Flusso di mana,Flujo de Maná,es-AR
Archivi antichi,Archivos Antiguos,es-AR
Loto ingioiellato,Loto Adornado,es-AR
Limite massimo,Tope Máximo,es-AR
Colpo di fortuna+,Beneficios Imprevistos+,es-AR
Mobilità aumentata,Trepador Social,es-AR
Prima linea fasulla,Línea Frontal Falsa,es-AR
Raggiungi la vetta,Alcanza la Cima,es-AR
Loto fiorente,Loto en Flor,es-AR
Un altro!,¡Otro Más!,es-AR
Sala degli specchi,Galería de Espejos,es-AR
Grande amico,Gran Amigo,es-AR
Crescita esplosiva+,Crecimiento Explosivo+,es-AR
Dritti alla vetta!,¡Apunta a la Cima!,es-AR
Infusione,Infusión,es-AR
Negozio truccato+,Tienda Amañada+,es-AR
Arrivano i rinforzi,Ya Viene la Ayuda,es-AR
Entro i margini,En los Márgenes,es-AR
Destino argenteo,Destino de Plata,es-AR
Crescita esplosiva,Crecimiento Explosivo,es-AR
Difesa della torre,Defensa de Torre,es-AR
Grazia e precisione,Precisión y Elegancia,es-AR
Migliori amici,Mejores Amigos,es-AR
Forgia psichica,Forja Psíquica,es-AR
Resistenza unificata,Resistencia unificada,es-AR
Notte stellata+,Noche Estrellada+,es-AR
Meditazione,Meditación,es-AR
Mente confusa,Mente Saturada,es-AR
Destino argenteo+,Destino de Plata+,es-AR
Pesante è la corona,Pesada es la Corona,es-AR
Scommessa rischiosa,Gran Compromiso,es-AR
Scettro serafino,Báculo del Serafín,es-AR
Tesori sepolti,Tesoros Enterrados,es-AR
Supercombussolatore,Supercombobinador,es-AR
Salvataggio all'ultimo secondo,Salvada de último momento,es-AR
Una storia in sette,Una Historia de Siete,es-AR
Tempesta ululante,Vendaval Aullante,es-AR
Tela magica,Magia Tejida,es-AR
Sfere curative,Orbes de curación,es-AR
Forgia portatile++,Forja portátil++,es-AR
L'Albero dei tratti+,El Árbol de Rasgos+,es-AR
Martire,Martir,es-AR
Pirati,Piratas,es-AR
Avanzi,Hasta las Migajas,es-AR
Distanziamento sociale,Distanciamiento social,es-AR
Scalata verso il successo,Ascender de Posición,es-AR
Velocità accecante,Velocidad Cegadora,es-AR
Una missione dorata,Misión Dorada,es-AR
Guanti fortunati,Guantes de la Suerte,es-AR
Addestramento di resistenza,Entrenamiento de resistencia,es-AR
Forgia portatile+,Forja portátil+,es-AR
Destino d'oro,Destino de Oro,es-AR
Incongruenza,Inconsistencia,es-AR
Resistenza estrema,Resistencia Final,es-AR
Portfolio diversificato+,Cartera Diversificada+,es-AR
Negozio truccato,Tienda Amañada,es-AR
Incoronazione,Coronación,es-AR
Fare squadra,Forma equipo,es-AR
Sempre più ricchi+,Los Ricos se Hacen Más Ricos+,es-AR
Portfolio diversificato,Cartera Diversificada,es-AR
Elettrocarica,Descarga Eléctrica,es-AR
Rotta commerciale,Ruta de Envío,es-AR
Acciaio brillante,Acero Dorado,es-AR
Lame incantate,Espadas Encantadas,es-AR
Soldi per il pranzo,Dinero del almuerzo,es-AR
Amuleto della foresta,Encanto del Bosque,es-AR
Alleanza,Hacer equipo,es-AR
Nove vite,Nueve Vidas,es-AR
Borsa degli oggetti,Bolsa de Objetos,es-AR
Bottino di guerra,Botín de guerra,es-AR
Non oggi,Hoy no será,es-AR
Valeva la pena aspettare,Vale la Pena la Espera,es-AR
Su tutti i fronti+,Ramificación+,es-AR
Colui che bussa,Quien Llama,es-AR
Andare per le lunghe,Acumular,es-AR
Fabbricante di bastoni,Fabricante de Varas,es-AR
Arcano senza limiti,Arcana desatada,es-AR
L'atteso inaspettato,Espera lo Inesperado,es-AR
Armatura di petricite,Armadura de Petricita,es-AR
Collegamento spirituale,Vínculo Espiritual,es-AR
Tri-forza,Tri Fuerza,es-AR
Rinuncia silenziosa,Renuncia Silenciosa,es-AR
Sciame del Vuoto,Enjambre del Vacío,es-AR
Tenete la posizione,Mantén la Posición,es-AR
Plancia del Sole,Tablero de Fuego Solar,es-AR
Risorse ferrose,Recursos de Hierro,es-AR
Aggiornamenti impegnativi,Grandes Intentos,es-AR
Alimentare le fiamme,Alimenta las Llamas,es-AR
A caval donato...,Limosna con Garrote,es-AR
Pensa velocemente,Piensa Rápido,es-AR
Investitura,Inversión,es-AR
Conteso,En Disputa,es-AR
Anima ardente,Alma Abrasadora,es-AR
Fondo speculativo+,Fondo de inversión+,es-AR
Bastoni e pietre,Palos y Piedras,es-AR
Destino d'oro+,Destino de Oro+,es-AR
Mago da combattimento,Cáster de Combate,es-AR
Struttura di clonazione,Fábrica de Clones,es-AR
Trattativa complessa,Negociación Difícil,es-AR
Fondo speculativo,Fondo de inversión,es-AR
Ballerini sullo sfondo,Bailarines de Respaldo,es-AR
Due volte il valore,Demasiado Valor,es-AR
Borsa eroica+,Bolsa de Sorpresas Heroica+,es-AR
Aspetta,Espera,es-AR
Mutaforma,Metamorfo,es-AR
Archi da supporto,Arcos de Repuesto,es-AR
Ribalta condivisa,Comparte los Reflectores,es-AR
Eroe in missione,Héroe Aventurero,es-AR
Protezione di trama,La trama lo protege,es-AR
Un'avventura potenziata,Aventura Mejorada,es-AR
Ricombussolatore tascabile,Minimegamorfosis,es-AR
Fante di spade,Página de Espadas,es-AR
Tesori sepolti+,Tesoros Enterrados+,es-AR
Cuore d'acciaio,Corazón de Acero,es-AR
Patto crudele,Pacto Cruel,es-AR
Borsa eroica++,Bolsa de Sorpresas Heroica++,es-AR
Mercato azionario,Mercado de Valores,es-AR
Cambio Radioso,Refactorización Radiante,es-AR
Spendaccione,Ricachón,es-AR
Torno subito,Ya Vengo,es-AR
Azzardo di Urf,Gambito de Urf,es-AR
Schiantare,De fiesta,es-AR
Protezione dalla sfortuna,Protección contra la Mala Suerte,es-AR
Orde eterne,Hordas Eternas,es-AR
Strategia di investimento,Estrategia de Inversión,es-AR
Anime o Serpenti,Serpientes o Almas,es-AR
Reliquia del passato,Reliquia del Pasado,es-AR
Duplice scopo,Propósito Dual,es-AR
Alta tensione,Alto Voltaje,es-AR
Aumento di livello in solitaria,Leveleando en solitario,es-AR
Soldi insanguinati,Dinero Manchado,es-AR
Esuli,Exiliados,es-AR
Forgia capricciosa,Forja Caprichosa,es-AR
Attrezzi per incantatori,Herramientas de Hechicero,es-AR
Consumatore efficiente,Compra Eficiente,es-AR
Settore dello scambio+,Sector de Intercambio+,es-AR
Caccia al tesoro,Cazatesoros,es-AR
Esperto di componenti,Experto en Componentes,es-AR
Terrore gemello,Doble Terror,es-AR
Tiro lievemente magico,Tirada Ligeramente Mágica,es-AR
Complice,Cómplice,es-AR
La prova del 2,Doblete,es-AR
Tutoraggio,Mentoría,es-AR
Epitaffio ispiratore,Epitafio Inspirador,es-AR
Amico famelico,Amigo Hambriento,es-AR
Trova il tuo centro,Halla tu Centro,es-AR
Non proprio inutile,Bueno para Algo,es-AR
Deterioramento diffuso,Rasgadura Propagadora,es-AR
Custodi,Custodios,es-AR
Spirito di redenzione,Espíritu de Redención,es-AR
Doppia uccisione rapida,Asesinato Doble Veloz,es-AR
Lungimiranza,Pensar a Futuro,es-AR
Tasso di interesse basso,Tasas de Interés Bajas,es-AR
Flessibilità,Flexible,es-AR
Riavvia missione,Reiniciar Misión,es-AR
Coda in duo,Cola Dúo,es-AR
Boschetto del Salice divino,Arboleda del Sauce Divino,es-AR
Conformazione diversa,Hecho Diferente,es-AR
Ira sanguigna,Rabia Sangrienta,es-AR
Colpi roventi,Golpes Abrasadores,es-AR
Fiumi di lacrime,Corriente de Lágrimas,es-AR
Manufattura,Artefactoría,es-AR
Due per uno,Dos por uno,es-AR
Regali di addio,Regalos de despedida,es-AR
Schiantare+,De fiesta+,es-AR
Uniti nelle difficoltà,Unidos,es-AR
Entro i margini+,En los Márgenes+,es-AR
Delizia del cacciatore,Deleite del Cazador,es-AR
Aumento di livello!,¡Sube de nivel!,es-AR
Brivido della caccia,Adrenalina del Cazador,es-AR
Secondo fiato,Segundo Aire,es-AR
Guardiani gemelli,Guardianes Gemelos,es-AR
Un'avventura gloriosa,Una Aventura Eminente,es-AR
Stella a cinque punte,Estrella de 5 Puntas,es-AR
Figli delle stelle,Estrellas Nacientes,es-AR
Finanziamento,Préstamo Anticipado,es-AR
Il Drago dorato,El Dragón Dorado,es-AR
Evocazione continua,Conjuros Continuos,es-AR
Indicatore tratto,Registro de Rasgos,es-AR
Lancio binario,Lanzamiento Aéreo Binario,es-AR
Volontà di ferro,Voluntad indómita,es-AR
"Uno, due, cinque!",Uno, dos, ¡cinco!,es-AR
Cucchiaio d'argento,Cuchara de plata,es-AR
Protezione infinita,Protección del Infinito,es-AR
L'ABC degli incantesimi,Aprendiendo a Hechizar,es-AR
La fortuna aiuta gli audaci,La fortuna favorece a los valientes,es-AR
Lanugine di Pandora,Pelusa del Bolsillo de Pandora,es-AR
Pacchetto di aiuti,Paquete de Cuidados,es-AR
Fabbricante di spade,Fabricante de Espadas,es-AR
Miglioramento calcolato,Mejora Calculada,es-AR
Epoca+,Época+,es-AR
Ultimi ritocchi,Últimos Toques,es-AR
La Rimozione dorata,El Limpiador Dorado,es-AR
Istruzione iniziale,Educación temprana,es-AR
Visione futura,Visión del Futuro,es-AR
Furto di componenti,Asalto de Componentes,es-AR
Fabbricante d'archi,Fabricante de Arcos,es-AR
Oggetto inamovibile,Objeto Inamovible,es-AR
Farmare l'aura,Farmeo Áurico,es-AR
Eccesso di cinture,Cinturón XL,es-AR
Forgiato nella forza,Forjado en la Fortaleza,es-AR
"Gli uno, i due e il tre",Uno Doooos Tres,es-AR
Cache di supporto,Almacén de Soporte,es-AR
Occhio per occhio,Ojo por Ojo,es-AR
Velo rigoglioso,Velo Cetrino,es-AR
Spirale Tesla,Bobina Tesla,es-AR
L'Albero dei tratti,El Árbol de Rasgos,es-AR
Shopping scatenato,Compras compulsivas,es-AR
Conto dei risparmi,Cuenta de Ahorros,es-AR
Colpo di fortuna++,Beneficios Imprevistos++,es-AR
Addestramento da fabbro,Entrenamiento de Herrería,es-AR
Creazione artigianale,Artesanía Creativa,es-AR
Invenzioni improvvisate,Inventos chatarra,es-AR
Miccia accesa,Mecha Encendida,es-AR
Ritrovo di compleanno,Reunión de Cumpleaños,es-AR
Tempo letale,Cadencia Letal,es-AR
Borsa di componenti,Bolsa de Sorpresas de Componentes,es-AR
Corona maledetta,Corona Maldita,es-AR
Pioggia d'oro+,Lluvia de oro+,es-AR
Contratto infernale,Contrato Infernal,es-AR
Abbuffata di componenti,Buffet de componentes,es-AR
Lottatore professionista,Boxeador Profesional,es-AR
Borsa eroica,Bolsa de Sorpresas Heroica,es-AR
Personalizzazione esclusiva,Personalización exclusiva,es-AR
Investitura++,Inversión++,es-AR
Fasciatura militare,Vendas de Combate,es-AR
Eccesso di bacchette,Sobrecarga de Varas,es-AR
Canaglia radiosa,Rufián Radiante,es-AR
Luce lunare maggiore,Luz de Luna Superior,es-AR
Abbondanza di fibbie,Hebillas Adicionales,es-AR
Radici diffuse+,Raíces Propagadoras+,es-AR
Uno per Tutti,Uno para Todos,es-AR
Formazione,Alineación,es-AR
Oggetti di Pandora,Objetos de Pandora,es-AR
Abbonamento di lusso,Suscripción de Lujo,es-AR
Biglietto d'oro,Boleto Dorado,es-AR
Ricombussolatore,Megamorfosis,es-AR
Peso eccessivo,Sobreagobiado,es-AR
Fondo speculativo++,Fondo de inversión++,es-AR
Accordi sottobanco,Tratos en Callejones Oscuros,es-AR
Guarigione in eccesso,Sobrecuración,es-AR
Resurrezione oscura,Resurrección Oscura,es-AR
Armatura di spine,Armadura Espinosa,es-AR
Salto nel tempo,Salto Temporal,es-AR
Finanziamento+,Préstamo Anticipado+,es-AR
Mente chiusa,Mente Estrecha,es-AR
Inclinazione verticale,Inclinación Vertical,es-AR
Seconda incoronazione,Segunda Coronación,es-AR
Colpo chiamato,Tiro Cantado,es-AR
Fulcro del commercio,Núcleo Comercial,es-AR
Ciò che non ti uccide...,Lo que no te mata,es-AR
Occhio per occhio+,Ojo por Ojo+,es-AR
Guscio cibernetico,Coraza Cibernética,es-AR
Fuoco concentrato,Fuego Concentrado,es-AR
Investitura+,Inversión+,es-AR
Fantasma degli amici passati,Fantasmas del Pasado,es-AR
Golem pronti a tutto,Gólems Equipados,es-AR
Addestramento da Guardia del corpo,Entrenamiento de Guardaespaldas,es-AR
Pioggia d'oro,Lluvia de oro,es-AR
Spedizione rimandata,Envío Retrasado,es-AR
Acceleratore metabolico,Acelerador Metabólico,es-AR
Un tiro magico,Tirada Mágica,es-AR
Eccesso di spade,Espada Desmedida,es-AR
Restiamo uniti,No nos Separamos,es-AR
Destino argenteo++,Destino de Plata++,es-AR
Aprire un passaggio,Ábrete Camino,es-AR
Mente lucida,Mente Despejada,es-AR
Pianificazione assoluta,Planificación Precisa,es-AR
Hai la mia spada,Tienes mi espada,es-AR
L'unione fa la forza,Mejores Juntos,es-AR
Titano titanico,Titán Titánico,es-AR
Classifica oggetti,Escalera de Objetos,es-AR
Inizio rimandato,Retraso en el inicio,es-AR
Cambio di passo,Cambio de Actitud,es-AR
Cambio eterno,Actualiza sin parar,es-AR
Acceleratore meccanico,Acelerador Mecánico,es-AR
Banda di ladri,Banda de Ladrones,es-AR
Amico fai-da-te!,¡Construye un amigo!,es-AR
Pezzi grossi,Pesos Pesados,es-AR
Doppia resistenza,Doble Tanque,es-AR
Investitori determinati,Inversionistas Determinados,es-AR
Regicidio,Matarreyes,es-AR
Ascensione finale,Ascensión Final,es-AR
Il pavimento è lava,El Piso es Lava,es-AR
Nobile sacrificio,Sacrificio Noble,es-AR
Notte stellata,Noche Estrellada,es-AR
Corrosione,Corrosión,es-AR
Spirito del drago,Espíritu del Dragón,es-AR
Coerenza,Consistencia,es-AR
Offre la casa,La Casa Invita,es-AR
Lezioni di pugilato,Lecciones de Boxeo,es-AR
Biglietto d'argento,Boleto plateado,es-AR
Kit iniziale,Paquete de iniciación,es-AR
Specialista del finale,Especialista en el juego tardío,es-AR
Golemizzazione,Golemificación,es-AR
Troppi dolciumi,Demasiados dulces,es-AR
Regalo di compleanno,Regalo de cumpleaños,es-AR
Crescita,Crecimiento,es-AR
Piromane,Piromanía,es-AR
Fondo d'accumulo,Cuenta para el Retiro,es-AR
Uccisore indiscriminato,Verdugo Indiscriminado,es-AR
Essenza Scaglialucida,Esencia de Brilloescama,es-AR
Taccheggio,Robatiendas,es-AR
Pentolone,Cacerola,es-AR
Su tutti i fronti,Ramificación,es-AR
Corazza singola,Solo Pétreo,es-AR
Dolci,Dulces Golosinas,es-AR
