source,target,tgt_lng
파멸의 인도자,災禍の使者,ja
난동꾼 머리띠,ブルーザーのサークレット,ja
공허 문장,ヴォイドのクレスト,ja
자운 왕관,ゾウンのクラウン,ja
날카로운 가시,ヴォーパルスパイク,ja
다르킨의 방패,ダーキンの大盾,ja
다르킨의 지팡이,ダーキンの杖,ja
트리파릭스,トリファリックス,ja
파수꾼 머리띠,ワーデンのサークレット,ja
몰락한 왕,滅びの王,ja
유물 전문가: 마나자네,アーティファクトの専門家: マナザネ,ja
총잡이 왕관,ガンスリンガーのクラウン,ja
필트오버 문장,ピルトーヴァーのクレスト,ja
요들 왕관,ヨードルのクラウン,ja
방해꾼 머리띠,ディスラプターのサークレット,ja
승리를 위한 회전,勝利への回転,ja
원거리 사격 문장,ロングショットのクレスト,ja
프렐요드 문장,フレヨルドのクレスト,ja
대지 액시옴,大地のアクシオム,ja
필트오버 머리띠,ピルトーヴァーのサークレット,ja
프렐요드 머리띠,フレヨルドのサークレット,ja
유물 전문가: 존야의 역설,アーティファクトの専門家: ゾーニャの遡時計,ja
거리 유지,間合い維持,ja
황혼의 시험,黄昏の試練,ja
유물 전문가: 생선대가리,アーティファクトの専門家: フィッシュボーン,ja
전쟁기계 왕관,ジャガーノートのクラウン,ja
토벌자 왕관,ヴァンキッシャーのクラウン,ja
방해꾼 왕관,ディスラプターのクラウン,ja
공간 왜곡,ポータルワープ,ja
다르킨의 활,ダーキンの弓,ja
비전 마법사 문장,アルカニストのクレスト,ja
유물 전문가: 죽음불꽃 손아귀,アーティファクトの専門家: デスファイア グラスプ,ja
이쉬탈 탐험대원,イシュタル遠征者,ja
유물 전문가: 명멸검,アーティファクトの専門家: フリッカーブレード,ja
빌지워터 문장,ビルジウォーターのクレスト,ja
플레시디엄 수호,プラシディウムの防衛,ja
유물 전문가: 선체파괴자,アーティファクトの専門家: ハルブレイカー,ja
아이오니아 문장,アイオニアのクレスト,ja
엄호대 문장,ディフェンダーのクレスト,ja
요들 머리띠,ヨードルのサークレット,ja
물 액시옴,水のアクシオム,ja
용 감시단,ドラゴンの守護者,ja
유물 전문가: 역병의 보석,アーティファクトの専門家: 枯死の宝石,ja
우주의 부름,宇宙の呼び声,ja
진화하여 극복하라,進化と克服,ja
데마시아여 영원하라,デマーシアよ永遠に,ja
데마시아 왕관,デマーシアのクラウン,ja
유물 전문가: 불굴,アーティファクトの専門家: 不屈,ja
완전한 지배,完全支配,ja
원거리 사격 머리띠,ロングショットのサークレット,ja
로켓 주먹,ロケットフィスト,ja
대기 액시옴,風のアクシオム,ja
토벌자 머리띠,ヴァンキッシャーのサークレット,ja
유물 전문가: 활력증진의 펜던트,アーティファクトの専門家: 心身統御のペンダント,ja
이쉬탈 왕관,イシュタルのクラウン,ja
유물 전문가: 새벽심장,アーティファクトの専門家: ドーンコア,ja
예지,展望,ja
나무 액시옴,木のアクシオム,ja
화염 액시옴,炎のアクシオム,ja
플레시디엄의 영웅,プラシディウムの英雄,ja
이쉬탈 머리띠,イシュタルのサークレット,ja
자운 문장,ゾウンのクレスト,ja
전쟁기계 머리띠,ジャガーノートのサークレット,ja
프렐요드 왕관,フレヨルドのクラウン,ja
토벌자 문장,ヴァンキッシャーのクレスト,ja
유물 전문가: 자객의 발톱,アーティファクトの専門家: プローラー クロウ,ja
그림자 돌진,殺気駆け,ja
비전 마법사 왕관,アルカニストのクラウン,ja
학살자 머리띠,スレイヤーのサークレット,ja
유물 전문가: 거대한 히드라,アーティファクトの専門家: タイタン ハイドラ,ja
아이오니아 머리띠,アイオニアのサークレット,ja
녹서스 왕관,ノクサスのクラウン,ja
유물 전문가: 망령 해적검,アーティファクトの専門家: スペクトラル カトラス,ja
실코의 복수,シルコの復讐,ja
세계 룬,ワールドルーン,ja
유물 전문가: 승천의 부적,アーティファクトの専門家: 超越のタリスマン,ja
방해꾼 문장,ディスラプターのクレスト,ja
원거리 사격 왕관,ロングショットのクラウン,ja
공허 왕관,ヴォイドのクラウン,ja
유물 전문가: 지평선의 초점,アーティファクトの専門家: ホライゾン フォーカス,ja
마법공학 정거장 여행,ヘクスゲート トラベル,ja
유물 전문가: 저격수의 집중,アーティファクトの専門家: スナイパー フォーカス,ja
믿음의 도약,信仰震,ja
유물 전문가: 마법사의 최후,アーティファクトの専門家: ウィッツ エンド,ja
무력,武力,ja
필트오버 왕관,ピルトーヴァーのクラウン,ja
데마시아 문장,デマーシアのクレスト,ja
전쟁기계 문장,ジャガーノートのクレスト,ja
요들 문장,ヨードルのクレスト,ja
녹서스 문장,ノクサスのクレスト,ja
선택받은 늑대,選ばれし狼,ja
기원자 머리띠,インヴォーカーのサークレット,ja
총잡이 문장,ガンスリンガーのクレスト,ja
총잡이 머리띠,ガンスリンガーのサークレット,ja
유물 전문가: 라이트실드 문장,アーティファクトの専門家: ライトシールドのクレスト,ja
완벽한 쳐내기,パーフェクトパリィ,ja
액시오마타,アクシオマタ,ja
단검 전문가: 트위스티드 페이트,シヴエキスパート: ツイステッド・フェイト,ja
합작 앨범,共有アルバム,ja
역도 대회,リフティング大会,ja
시간의 톱니바퀴,タイムワインダー,ja
사막의 비밀,砂漠の秘密,ja
유물 전문가: 끝없는 절망,アーティファクトの専門家: 終わりなき絶望,ja
녹서스 머리띠,ノクサスのサークレット,ja
비전 마법사 머리띠,アルカニストのサークレット,ja
파수꾼 문장,ワーデンのクレスト,ja
기동타격대 머리띠,韋駄天のサークレット,ja
빌지워터 머리띠,ビルジウォーターのサークレット,ja
유물 전문가: 추적자의 팔목 보호대,アーティファクトの専門家: シーカー アームガード,ja
영웅 입문,ヒーロー初級講座,ja
이단아 왕관,エッジロードのクラウン,ja
봉쇄자 문장,プロテクターのクレスト,ja
요새 문장,バスティオンのクレスト,ja
신동 왕관,プロディジーのクラウン,ja
슈프림 셀 머리띠,百機一門のサークレット,ja
우주 캠프,スペースキャンプ,ja
"9,000볼트",9000ボルト,ja
의자를 집어던지세요!,パイプ椅子を食らえ！,ja
다이아몬드 손,ダイヤモンド ハンド,ja
황금 단두대,ゴールデンギロチン,ja
프로레슬러 문장,ルチャドールのクレスト,ja
거대 메크 머리띠,マイティーロボのサークレット,ja
해방된 아르카나,アルカナ解放,ja
학급 회장,学級委員,ja
종을 울려라,ゴングを鳴らせ,ja
수정 갬빗 머리띠,クリスタルガンビットのサークレット,ja
별의 힘,スターパワー,ja
요새 머리띠,バスティオンのサークレット,ja
별 수호자 문장,スターガーディアンのクレスト,ja
전투사관학교 왕관,バトルアカデミアの王冠,ja
책략가 머리띠,ストラテジストのサークレット,ja
지표면의 거인,地殻変動タイタン,ja
강한 자가 살아남는다,強者が生き残る,ja
소울 파이터 왕관,ソウルファイターのクラウン,ja
깨어나는 신의 눈,神の瞳が開く,ja
끝판왕,レイドボス,ja
책략가 왕관,ストラテジストのクラウン,ja
최고의 스승,トップから学ぼう,ja
처형자 왕관,エクセキューショナーのクラウン,ja
나는 다리,足になる！,ja
그랜드 슬램,グランドスラム,ja
거대 메크 왕관,マイティーロボのクラウン,ja
전투사관학교 머리띠,バトルアカデミアのサークレット,ja
결투가 머리띠,デュエリストのサークレット,ja
우정의 힘,友情の力,ja
수정 갬빗 문장,クリスタルガンビットのクレスト,ja
유성,流星雨,ja
헤비급 머리띠,ヘビーウェイトのサークレット,ja
헤비급 왕관,ヘビーウェイトのクラウン,ja
탈출 속도,脱出速度,ja
이단적 우위,エッジを効かせて,ja
새로운 도전자,新たな優勝候補,ja
불타는 빛,赫灼たる炎,ja
멈추지 않는다,終わりなし,ja
내면의 어둠,内なる闇,ja
별 수호자 왕관,スターガーディアンのクラウン,ja
나는 머리,頭になる,ja
파워 업로드,パワーアップロード,ja
선제적 보호,予防的防護,ja
완전체,完全体,ja
교원 회의,師範評議会,ja
악령 문장,レイスのクレスト,ja
봉쇄자 머리띠,プロテクターのサークレット,ja
사전 계획,ゲームプラン,ja
이단아 문장,エッジロードのクレスト,ja
저격수 머리띠,スナイパーのサークレット,ja
토너먼트의 거인,トーナメントの巨人,ja
처형자 머리띠,エクセキューショナーのサークレット,ja
요새 왕관,バスティオンのクラウン,ja
슈프림 셀 왕관,百機一門のクラウン,ja
이단아 머리띠,エッジロードのサークレット,ja
눈부신 기교,驚きのショー,ja
악령 머리띠,レイスのサークレット,ja
프로레슬러 왕관,ルチャドールのクラウン,ja
봉쇄자 왕관,プロテクターのクラウン,ja
헤비급 문장,ヘビーウェイトのクレスト,ja
소규모 팀,ミニミニ・チーム,ja
금속 너클,ナックルダスター,ja
악령 왕관,レイスのクラウン,ja
깊어지는 그림자,深まる影,ja
별 수호자 머리띠,スターガーディアンのサークレット,ja
소울 파이터 머리띠,ソウルファイターのサークレット,ja
신동 문장,プロディジーのクレスト,ja
전투사관학교 문장,バトルアカデミアのクレスト,ja
신동 머리띠,プロディジーのサークレット,ja
토너먼트의 인기 스타,優勝候補,ja
거대 메크 문장,マイティーロボのクレスト,ja
책략가 문장,ストラテジストのクレスト,ja
적응형 스타일,アダプティブスタイル,ja
전학생,転校生,ja
수정 갬빗 왕관,クリスタルガンビットのクラウン,ja
프로레슬러 머리띠,ルチャドールのサークレット,ja
정밀 사격,精密射撃,ja
처형자 문장,エクセキューショナーのクレスト,ja
황혼 강습,護刃招来,ja
운동장의 정의,校庭の正義,ja
멀티 메크,全員ロボ,ja
나는 팔,腕になる！,ja
영혼 쇄도,ソウルサージ,ja
소울 파이터 문장,ソウルファイターのクレスト,ja
마법사 머리띠,ソーサラーのサークレット,ja
슈프림 셀 문장,百機一門のクレスト,ja
다이나모 머리띠,ダイナモのサークレット,ja
범죄 조직 머리띠,シンジケートのサークレット,ja
선봉대 머리띠,ヴァンガードのサークレット,ja
뼈대 보강,骨組織強化,ja
거룩한 승천,聖なる上昇,ja
사이퍼 왕관,サイファーのクラウン,ja
오버클록,オーバークロック,ja
죽음의 직선,フラットライン,ja
재빠른 처치,スピードキル,ja
신성기업 왕관,ディヴィニコープのクラウン,ja
기술광 문장,テッキーのクレスト,ja
다이나모 문장,ダイナモのクレスト,ja
다이나모 왕관,ダイナモのクラウン,ja
황금 양털,金の羊毛,ja
속사포 머리띠,ラピッドファイアのサークレット,ja
위력적인 레벨 업,パワーレベリング,ja
술벌레+,チャグバグ+,ja
속사포 문장,ラピッドファイアのクレスト,ja
동물특공대 문장,アニマ部隊のクレスト,ja
아군을 가까이,友は近くに,ja
황금 황소 왕관,ゴールデンOXのクラウン,ja
총잡이 훈련 봇,銃持ちのダミー,ja
신성기업 머리띠,ディヴィニコープのサークレット,ja
기억 이식,コグニティブ インプラント,ja
정지 명령,突入捜査,ja
엑소테크 머리띠,エグゾテックのサークレット,ja
해방된 늑대,鎖を解かれた狼,ja
더 많은 승리,勝ち越し,ja
축전기,コンデンサー,ja
거리의 악마 문장,ストリートデーモンのクレスト,ja
지원 첨탑,サポート塔,ja
평생 학습,生涯学習,ja
반응형 껍데기,リアクティブシェル,ja
고급 입맛,贅沢志向,ja
빛나는 크롬,磨いたクロム,ja
전이,移転,ja
소매치기,スリ,ja
요격 미사일,ハンターキラーミサイル,ja
거리의 악마 머리띠,ストリートデーモンのサークレット,ja
사격수 왕관,マークスマンのクラウン,ja
폭발 봇 왕관,ブームボットのクラウン,ja
기술광 왕관,テッキーのクラウン,ja
황금 황소 문장,ゴールデンOXのクレスト,ja
또 다른 자아,第二の自我,ja
색칠 폭주,タギングスプリー,ja
신성기업 문장,ディヴィニコープのクレスト,ja
치명적인 조정,リーサル リルート,ja
사이퍼 문장,サイファーのクレスト,ja
기술광 머리띠,テッキーのサークレット,ja
이사회,取締役会,ja
엑소테크 문장,エグゾテックのクレスト,ja
황금 양털+,金の羊毛+,ja
동물특공대 머리띠,アニマ部隊のサークレット,ja
"IQ 10,000+",IQ10,000+,ja
프리스타일,フリースタイル,ja
속사포 왕관,ラピッドファイアのクラウン,ja
신규 고득점 기록,新ハイスコア,ja
사이버덱,サイバーデッキ,ja
황금 황소 머리띠,ゴールデンOXのサークレット,ja
시범 운영,試運転,ja
"IQ 10,000",IQ10,000,ja
버튼 난타,ボタン連打,ja
사격수 문장,マークスマンのクレスト,ja
메모리 뱅크,メモリーバンク,ja
트랜지스터,トランジスタ,ja
고급 입맛+,贅沢志向+,ja
매각,現金化,ja
자폭,自爆,ja
적응형 타격,アダプティブストライク,ja
거리의 악마 왕관,ストリートデーモンのクラウン,ja
"꿇어라, 약한 것들아!",畏怖せよ！,ja
범죄 조직 왕관,シンジケートのクラウン,ja
더 많은 패배,負け越し,ja
범죄 조직 문장,シンジケートのクレスト,ja
폭발 봇 머리띠,ブームボットのサークレット,ja
처형자의 왕관,エクセキューショナーのクラウン,ja
술벌레,チャグバグ,ja
엑소테크 왕관,エグゾテックのクラウン,ja
예비 부품,交換部品,ja
폭발 봇 문장,ブームボットのクレスト,ja
동물특공대 왕관,アニマ部隊のクラウン,ja
사격수 머리띠,マークスマンのサークレット,ja
적대적 인수,敵対的買収,ja
파란색 배터리,ブルーバッテリー,ja
전압 도관,高電圧管,ja
초소형 로켓,マイクロロケット,ja
동적 방어막,キネティックバリア,ja
업그레이드!,アップグレード！,ja
자전관 코일,マグネトロンコイル,ja
거대화 광선,巨大化ビーム,ja
탄력 구동,モメンタムドライブ,ja
폭발 보호막,ケンカの作法,ja
90구경 투망,L-90 カリバーネット,ja
과열된 축전기,オーバークロック コンデンサー,ja
연속체 톱니바퀴,時の歯車,ja
조정된 발진기,チューンド オシレーター,ja
전자기 펄스,E.M.P.,ja
전류 과부하,エレクトリカル オーバーロード,ja
불안정한 핵,不安定なコア,ja
방어구 무효화,アーマー ナリファイア,ja
우월한 존재,超越生体,ja
채굴 드릴,採掘ドリル,ja
메아리 엔진,エコーエンジン,ja
가속 관문,アクセルゲート,ja
2성 피즈,★2のフィズ,ja
2성 일라오이,★2のイラオイ,ja
3성 탐 켄치,★3のタム・ケンチ,ja
2성 갱플랭크,★2のガングプランク,ja
3성 피즈,★3のフィズ,ja
2성 노틸러스,★2のノーチラス,ja
1성 트위스티드 페이트,★1のツイステッド・フェイト,ja
3성 일라오이,★3のイラオイ,ja
1성 일라오이,★1のイラオイ,ja
3성 그레이브즈,★3のグレイブス,ja
1성 탐 켄치,★1のタム・ケンチ,ja
1성 미스 포츈,★1のミス・フォーチュン,ja
2성 탐 켄치,★2のタム・ケンチ,ja
1성 피즈,★1のフィズ,ja
3성 갱플랭크,★3のガングプランク,ja
1성 갱플랭크,★1のガングプランク,ja
2성 미스 포츈,★2のミス・フォーチュン,ja
3성 미스 포츈,★3のミス・フォーチュン,ja
1성 노틸러스,★1のノーチラス,ja
1성 그레이브즈,★1のグレイブス,ja
3성 노틸러스,★3のノーチラス,ja
3성 트위스티드 페이트,★3のツイステッド・フェイト,ja
2성 트위스티드 페이트,★2のツイステッド・フェイト,ja
2성 그레이브즈,★2のグレイブス,ja
망자의 단검,デッド マン ダガー,ja
행운의 금화,幸運の金貨,ja
불한당의 해적검,殺し屋のカトラス,ja
암시장 폭발물,ブラックマーケットの爆発物,ja
방어력 및 마법 저항력 +@BonusArmorMR@,物理防御と魔法防御 +@BonusArmorMR@,ja
공격 속도 +@BonusAS*100@%,攻撃速度 +@BonusAS*100@%,ja
첫 번째는 공짜!,最初の1つは無料！,ja
공격력 및 주문력 +@BonusAD*100@%,攻撃力と魔力 +@BonusAD*100@%,ja
주문력 +@BonusAP@,魔力 +@BonusAP@,ja
최대 체력 +@BonusHealthPercent*100@%,最大体力 +@BonusHealthPercent*100@%,ja
공격력 +@BonusAD*100@%,攻撃力 +@BonusAD*100@%,ja
암시장 재입고,ブラックマーケットの再入荷,ja
약탈자의 주사위,略奪者のダイス,ja
귤 더미,山積みのシトラス,ja
일등 항해사의 화승총,一等航海士のフリントロック,ja
보물 태풍,財宝の竜巻,ja
귀신 들린 망원경,呪われた望遠鏡,ja
따개비 장갑,バークナックル,ja
선장의 모자,キャプテンの帽子,ja
드레드웨이 대포,ドレッドウェイの砲撃,ja
선장의 비법,キャプテンの醸造酒,ja
빌지워터 하급 챔피언 복제기,ビルジウォーターの小型チャンピオン複製器,ja
사이렌호 함포 공격,セイレーン号の片舷砲,ja
그웬의 가위,グウェンのハサミ,ja
정예 선봉대,エリート ヴァンガード,ja
엄청나게 이로운 효과!,ステータスマシマシ,ja
방벽,防壁,ja
재빠른 공격,早撃ち,ja
해방,軽装,ja
사이버네틱 집합체,サイバネティック マス,ja
확산 지대,スプラッシュ ゾーン,ja
사일러스,サイラス,ja
카직스,カ＝ジックス,ja
잔나,ジャンナ,ja
알룬,アルーン,ja
조이,ゾーイ,ja
세나,セナ,ja
요네,ヨネ,ja
리 신,リー・シン,ja
다리우스,ダリウス,ja
킨드레드,キンドレッド,ja
쓰레쉬,スレッシュ,ja
갈리오,ガリオ,ja
탐 켄치,タム・ケンチ,ja
흐웨이,フェイ,ja
카이사,カイ＝サ,ja
니코,ニーコ,ja
신드라,シンドラ,ja
초가스,チョ＝ガス,ja
아무무,アムム,ja
키아나,キヤナ,ja
야스오,ヤスオ,ja
시비르,シヴィア,ja
모르가나,モルガナ,ja
쉬바나,シヴァーナ,ja
마스터 이,マスター・イー,ja
케인,ケイン,ja
렉사이,レク＝サイ,ja
코부코,コブコ,ja
라칸,ラカン,ja
볼리베어,ボリベア,ja
트린다미어,トリンダメア,ja
아트록스,エイトロックス,ja
티모,ティーモ,ja
요릭,ヨリック,ja
쉔,シェン,ja
트리스타나,トリスターナ,ja
우디르,ウディア,ja
말파이트,マルファイト,ja
리산드라,リサンドラ,ja
아펠리오스,アフェリオス,ja
아리,アーリ,ja
럭스,ラックス,ja
애쉬,アッシュ,ja
리븐,リヴェン,ja
코그모,コグ＝マウ,ja
바드,バード,ja
자이라,ザイラ,ja
카서스,カーサス,ja
오른,オーン,ja
세트,セト,ja
오공,ウーコン,ja
릴리아,リリア,ja
애니,アニー,ja
이렐리아,イレリア,ja
케이틀린,ケイトリン,ja
나르,ナー,ja
가렌,ガレン,ja
일라오이,イラオイ,ja
소라카,ソラカ,ja
이단아 상징,エッジロードの紋章,ja
마법사 상징,ソーサラーの紋章,ja
요새 상징,バスティオンの紋章,ja
신동 상징,プロディジーの紋章,ja
전투사관학교 상징,バトルアカデミアの紋章,ja
헤비급 상징,ヘビーウェイトの紋章,ja
전쟁기계 상징,ジャガーノートの紋章,ja
봉쇄자 상징,プロテクターの紋章,ja
수정 갬빗 상징,クリスタルガンビットの紋章,ja
결투가 상징,デュエリストの紋章,ja
처형자 상징,エクセキューショナーの紋章,ja
소울 파이터 상징,ソウルファイターの紋章,ja
슈프림 셀 상징,百機一門の紋章,ja
악령 상징,レイスの紋章,ja
책략가 상징,ストラテジストの紋章,ja
저격수 상징,スナイパーの紋章,ja
프로레슬러 상징,ルチャドールの紋章,ja
별 수호자 상징,スターガーディアンの紋章,ja
구인수의 격노검,グインソー レイジブレード,ja
다음에 구매하는 2단계 챔피언을 업그레이드합니다.,次に購入する2コストのユニットをアップグレードする。,ja
2단계,コスト2,ja
3단계,コスト3,ja
3라운드 동안 상점 레벨이 1 증가합니다.,3ラウンドに渡って、ショップのレベルが1高くなる。,ja
멧돼지 - 방어,猪 - 防御,ja
파랑,青,ja
8골드,8ゴールド,ja
3골드를 획득합니다.,3ゴールドを獲得する。,ja
모든 @Cost@단계 아군 챔피언이 @Health@의 체력과 @AS*100@%의 공격 속도를 얻습니다.,コスト@Cost@の全味方チャンピオンが@Health@の体力と、@AS*100@%の攻撃速度を獲得する。,ja
상점 슬롯 한 개를 영원히 잃고 조합 아이템 모루 3개를 획득합니다.,ショップのスロットが1つ恒久的に失われる。「素材アイテムの金床」を3個獲得する。,ja
7골드를 획득합니다.,7ゴールドを獲得する。,ja
빨강,赤,ja
곰 - 공격,熊 - 攻撃,ja
@TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_GoldAmount@골드를 무작위 조합 아이템으로 교환합니다. 현재 @TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_CurrentGold@골드를 보유하고 있습니다.,@TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_GoldAmount@ゴールドと引き換えに、ランダムな素材アイテムを1個獲得する。現在@TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_CurrentGold@ゴールドを所持している。,ja
현재 연승이 6이 됩니다.,現在の連勝数を6に設定する。,ja
기원자,インヴォーカー,ja
현재 연패가 6이 됩니다.,現在の連敗数を6に設定する。,ja
지크의 전령,ジークの使者,ja
정의의 손길,ハンド オブ ジャスティス,ja
챔피언 복제기 1개,「チャンピオン複製器」1個,ja
새로고침 3회를 획득합니다.,3回分のリロールを獲得する。,ja
유물 무기고를 개방합니다.,アーティファクトアーマリーを開く。,ja
거인 학살자,ジャイアント スレイヤー,ja
아무것도 하지 않기,何もしない。,ja
무료 새로고침 10회,無料リロール10回,ja
파수꾼,ワーデン,ja
아군이 150의 체력을 얻습니다.,味方チームの体力が150増加する。,ja
14의 경험치를 획득합니다.,経験値を14 XP獲得する。,ja
3라운드 동안 이자가 두 배가 됩니다.,3ラウンドに渡って利子が倍になる。,ja
아군이 15%의 공격력을 얻습니다.,味方チームの攻撃力が15%増加する。,ja
전장에 대격변 생성기의 효과를 적용합니다. 자석 제거기 2개를 획득합니다.,ボード上のユニットを変化させる。「磁力式除去装置」を2個獲得する。,ja
무작위 2단계 챔피언 2명을 획득합니다.,ランダムなコスト2のチャンピオンを2体獲得する。,ja
지원 무기고를 개방합니다.,サポートアーマリーを開く。,ja
처치 시 50% 확률로 1골드를 획득합니다.,キル時に50%の確率で1ゴールド,ja
챔피언 복제기를 획득합니다.,「チャンピオン複製器」を1個獲得する。,ja
강력한 보상을 제공하는 고난이도 PvE 라운드에 도전합니다.,強力な報酬が手に入る難易度の高いPVEラウンドに挑戦。,ja
아군 사망 시 50% 확률로 1골드를 획득합니다.,味方が倒された際に、50%の確率で1ゴールドをドロップ,ja
강철의 솔라리 펜던트,ソラリのロケット,ja
22골드를 소모해 유물 모루를 획득합니다.,22ゴールドを消費する。「アーティファクトの金床」を1個獲得する。,ja
난동꾼,ブルーザー,ja
5골드를 획득합니다.,5ゴールドを獲得する。,ja
정령의 형상,スピリット ビサージュ,ja
하급 챔피언 복제기 2개,「小型チャンピオン複製器」2個,ja
3단계 챔피언,コスト3チャンピオン,ja
10의 체력을 얻습니다.,体力が10増加する。,ja
구원,リデンプション,ja
태양불꽃 망토,サンファイア ケープ,ja
마법공학 총검,ヘクステック ガンブレード,ja
저격수,スナイパー,ja
아군이 18의 주문력을 얻습니다.,味方チームの魔力が18増加する。,ja
무한히 사용할 수 있는 자석 제거기를 획득합니다.,無限に使用可能な「磁力式除去装置」を1個獲得する。,ja
워모그의 갑옷,ワーモグ アーマー,ja
20 경험치,20 XP,ja
이 정령에 바칠 골드가 부족합니다.,この精霊に捧げるゴールドが足りません。,ja
12골드를 소모하여 조합 아이템 모루를 획득합니다.,12ゴールドを消費して、「素材アイテムの金床」を1個獲得する。,ja
굳건한 심장,揺るがぬ心,ja
10골드를 획득합니다.,10ゴールドを獲得する。,ja
결투가,デュエリスト,ja
거대 괴수,ベヒーモス,ja
1단계 2성 챔피언,コスト1のチャンピオンを★★にする,ja
조합 아이템 모루 1개를 획득합니다.,「素材アイテムの金床」を1個獲得する。,ja
팀 규모가 +1 증가합니다.,チームサイズが1増加する。,ja
사신,リーパー,ja
비전 마법사,アルカニスト,ja
제안을 거절합니다.,オファーを拒否する。,ja
불사조 - 마법,不死鳥 - 魔法,ja
재주꾼,トリックショット,ja
요동치는 화공 탱크,不安定化したケミタンク,ja
2성 스미치,★★スミーチ,ja
1성 세비카,★セヴィカ,ja
2성 레니,★★レニー,ja
3성 레니,★★★レニー,ja
2성 세비카,★★セヴィカ,ja
1성 레니,★レニー,ja
1성 실코,★シルコ,ja
3성 세비카,★★★セヴィカ,ja
1성 신지드,★シンジド,ja
3성 실코,★★★シルコ,ja
3성 신지드,★★★シンジド,ja
2성 신지드,★★シンジド,ja
2성 레나타 글라스크,★★レナータ・グラスク,ja
1성 레나타 글라스크,★レナータ・グラスク,ja
3성 스미치,★★★スミーチ,ja
3성 레나타 글라스크,★★★レナータ・グラスク,ja
2성 실코,★★シルコ,ja
1성 스미치,★スミーチ,ja
시머 꽃,シマーブルーム,ja
축전 사브르,ボルテイク サーベル,ja
완벽한 요동치는 화공 탱크,完全なる不安定化したケミタンク,ja
살점 찢개,ボディーリッパー,ja
필트오버 마법공학 갑옷,ピルトーヴァー ヘクスアーマー,ja
완벽한 처형인의 사슬칼날,完全なるエクスキューショナー チェーンブレード,ja
완벽한 필트오버 마법공학 갑옷,完全なるピルトーヴァー ヘクスアーマー,ja
풀려난 독소,解き放たれた毒,ja
완벽한 축전 사브르,完全なるボルテイク サーベル,ja
처형인의 사슬칼날,エクスキューショナー チェーンブレード,ja
악성 바이러스,猛毒ウイルス,ja
차원의 가보,次元の家宝,ja
완벽한 살점 찢개,完全なるボディーリッパー,ja
하급 시머 복제기,小型シマー複製器,ja
완벽한 악성 바이러스,完全なる猛毒ウイルス,ja
회수한 기계 장치,廃品のからくり,ja
완벽한 풀려난 독소,完全なる解き放たれた毒,ja
시머 복제기,シマー複製器,ja
완벽한 시머,完全なるシマー,ja
골드,ゴールド,ja
회수한 건틀릿,廃品のガントレット,ja
완벽한 시머 꽃,完全なるシマーブルーム,ja
회수한 리볼버,廃品のリボルバー,ja
기원자 상징,インヴォーカーの紋章,ja
주문술사 상징,スペルウィーバーの紋章,ja
빛의 인도자 상징,ドーンブリンガーの紋章,ja
망각 상징,忘れ去られし者の紋章,ja
암살자 상징,アサシンの紋章,ja
감시자 상징,光の番人の紋章,ja
포병대 상징,砲手の紋章,ja
용족 상징,ドラコニックの紋章,ja
재생술사 상징,リニューワーの紋章,ja
신비술사 상징,ミスティックの紋章,ja
어둠의 인도자 상징,ナイトブリンガーの紋章,ja
철갑 상징,アイアンクラッドの紋章,ja
악동 상징,悪鬼の紋章,ja
기사 상징,ナイトの紋章,ja
망령 상징,レヴェナントの紋章,ja
구원받은 자 상징,救われし者の紋章,ja
기병대 상징,キャバリエの紋章,ja
악의 여단 상징,魔女の紋章,ja
군단 상징,レギオンの紋章,ja
정찰대 상징,レンジャーの紋章,ja
괴생명체 상징,アボミネーションの紋章,ja
척후병 상징,スカーミッシャーの紋章,ja
싸움꾼 상징,ブローラーの紋章,ja
용 사냥꾼 상징,ドラゴンスレイヤーの紋章,ja
무한의 대검,インフィニティ エッジ,ja
찬란한 용의 발톱,レディアント ドラゴン クロウ,ja
찬란한 타격대의 철퇴,レディアント ストライカー フレイル,ja
찬란한 이온 충격기,レディアント アイオニック スパーク,ja
찬란한 수은,レディアント クイックシルバー,ja
찬란한 마법공학 총검,レディアント ヘクステック ガンブレード,ja
찬란한 공허의 지팡이,レディアント ヴォイド スタッフ,ja
찬란한 수호자의 맹세,レディアント プロテクターの誓い,ja
찬란한 푸른 파수꾼,レディアント ブルーバフ,ja
찬란한 대천사의 지팡이,レディアント アークエンジェル スタッフ,ja
찬란한 모렐로노미콘,レディアント モレロノミコン,ja
찬란한 덤불 조끼,レディアント ブランブル ベスト,ja
즈롯 차원문,ジ＝ロット ポータル,ja
경외의 장막,崇敬の帳,ja
찬란한 크라켄의 분노,レディアント クラーケンの怒り,ja
겨울바람,ミストラル,ja
찬란한 구인수의 격노검,レディアント グインソー レイジブレード,ja
찬란한 정의의 손길,レディアント ハンド オブ ジャスティス,ja
찬란한 태양불꽃 망토,レディアント サンファイア ケープ,ja
지크의 조화,ジーク ハーモニー,ja
찬란한 최후의 속삭임,レディアント ラスト ウィスパー,ja
타곤 정상의 펜던트,ターゴン プライムのロケット,ja
찬란한 도적의 장갑,レディアント 盗賊のグローブ,ja
