source,target,tgt_lng
1 csillagos Sevika,Sevika de 1 estrella,es-MX
2 csillagos Renni,Renni de 2 estrellas,es-MX
3 csillagos Renni,Renni de 3 estrellas,es-MX
2 csillagos Sevika,Sevika de 2 estrellas,es-MX
1 csillagos Renni,Renni de 1 estrella,es-MX
1 csillagos Silco,Silco de 1 estrella,es-MX
3 csillagos Sevika,Sevika de 3 estrellas,es-MX
1 csillagos Singed,Singed de 1 estrella,es-MX
3 csillagos Silco,Silco de 3 estrellas,es-MX
3 csillagos Singed,Singed de 3 estrellas,es-MX
2 csillagos Singed,Singed de 2 estrellas,es-MX
2 csillagos Renata Glasc,Renata Glasc de 2 estrellas,es-MX
1 csillagos Renata Glasc,Renata Glasc de 1 estrella,es-MX
3 csillagos Smeech,Smeech de 3 estrellas,es-MX
3 csillagos Renata Glasc,Renata Glasc de 3 estrellas,es-MX
2 csillagos Silco,Silco de 2 estrellas,es-MX
1 csillagos Smeech,Smeech de 1 estrella,es-MX
Csillámlásvirágzás II.,Brote de Brillo,es-MX
Voltaikus penge,Sable Voltaico,es-MX
Tökéletes destabilizált vegyi tank,Quimotanque Desestabilizado Perfeccionado,es-MX
Húsfelmetsző,Destripador,es-MX
Voltaikus penge II.,Sable Voltaico,es-MX
Piltoveri hexpáncél,Hexarmadura de Piltóver,es-MX
Tökéletes Hóhér láncpengéje,Cuchilla Serrada del Verdugo Perfeccionada,es-MX
Tökéletes Piltoveri hexpáncél,Hexarmadura de Piltóver Perfeccionada,es-MX
Zabolátlan méreg II.,Toxinas Liberadas,es-MX
Tökéletes Voltaikus penge,Sable Voltaico Perfeccionado,es-MX
Húsfelmetsző II.,Destripador,es-MX
Zabolátlan méreg,Toxinas Liberadas,es-MX
Csillámlásvirágzás,Brote de Brillo,es-MX
Piltoveri hexpáncél II.,Hexarmadura de Piltóver,es-MX
Hóhér láncpengéje II.,Cuchilla Serrada del Verdugo,es-MX
Fertőző vírus,Virus Virulento,es-MX
Dimenzionális örökség,Reliquia Dimensional,es-MX
Hóhér láncpengéje,Cuchilla Serrada del Verdugo,es-MX
Tökéletes Húsfelmetsző,Destripador Perfeccionado,es-MX
Csekélyebb Csillámlásduplázó,Duplicador de Brillo Menor,es-MX
Tökéletes Fertőző vírus,Virus Virulento Perfeccionado,es-MX
Újrahasznosított szerkentyű,Artilugio Rescatado,es-MX
Tökéletes Zabolátlan méreg,Toxinas Liberadas Perfeccionadas,es-MX
Destabilizált vegyi tank,Quimotanque Desestabilizado,es-MX
Csillámlásduplázó,Duplicador de Brillo,es-MX
Tökéletes csillámlás,Brillo Perfeccionado,es-MX
Arany,Oro,es-MX
Újrahasznosított kesztyű,Guantelete Rescatado,es-MX
Tökéletes csillámlásvirágzás,Brote de Brillo Perfeccionado,es-MX
Fertőző vírus II.,Virus Virulento,es-MX
Újrahasznosított revolver,Revólver Rescatado,es-MX
Szellemidéző embléma,Emblema de Invocadores,es-MX
Bűbájszövő embléma,Emblema de Forjahechizos,es-MX
Hajnalhozó embléma,Emblema de Portadores del Amanecer,es-MX
Elfeledett embléma,Emblema de Olvidados,es-MX
Orgyilkos embléma,Emblema de Asesinos,es-MX
Őrző embléma,Emblema de Centinelas,es-MX
Ágyús embléma,Emblema de Cañoneros,es-MX
Sárkány embléma,Emblema de Dracónicos,es-MX
Megújító embléma,Emblema de Restauradores,es-MX
Misztikus embléma,Emblema de Místicos,es-MX
Éjhozó embléma,Emblema de Portadores del Anochecer,es-MX
Páncélos embléma,Emblema de Acorazados,es-MX
Fékezhetetlen embléma,Emblema de Rufianes,es-MX
Lovag embléma,Emblema de Caballeros,es-MX
Megváltott embléma,Emblema de Redimidos,es-MX
Lovas embléma,Emblema de Jinetes,es-MX
Boszorkány embléma,Emblema de Aquelarre,es-MX
Légiós embléma,Emblema de Legionarios,es-MX
Erdőkerülő embléma,Emblema de Cazadores,es-MX
Szörnyszülött embléma,Emblema de Abominaciones,es-MX
Csatározó embléma,Emblema de Contendientes,es-MX
Bajkeverő embléma,Emblema de Peleadores,es-MX
Sárkányölő embléma,Emblema de Matadragones,es-MX
Határtalan penge,Filo del Infinito,es-MX
Fényár Sárkánykarom,Garra de Dragón Radiante,es-MX
Fényár Lecsapó buzogány,Mangual del Guerrero Radiante,es-MX
Fényár Ionos szikra,Chispa Iónica Radiante,es-MX
Fényár Higany,Capa Mercurial Radiante,es-MX
Fényár Hextech lőpenge,Sablepistola Hextech Radiante,es-MX
Fényár Üresség botja,Báculo del Vacío Radiante,es-MX
Fényár Oltalmazó esküje,Juramento del Protector Radiante,es-MX
Fényár Kék erősítés,Mejora Azul Radiante,es-MX
Fényár Arkangyal pálcája,Báculo del Arcángel Radiante,es-MX
Fényár Morellonomikon,Morellonomicón Radiante,es-MX
Fényár Bokormellény,Vesta Espinosa Radiante,es-MX
Zz'Rot-kapu,Portal Zz'Rot,es-MX
A tisztelet leple,Manto de Reverencia,es-MX
Fényár A kraken haragja,Furia de Kraken Radiante,es-MX
Misztrál,Mistral,es-MX
Fényár Guinsoo dühpengéje,Espadafuria de Guinsoo Radiante,es-MX
Fényár Igazság ökle,Mano de la Justicia Radiante,es-MX
Fényár Naptűz köpeny,Capa de Fuego Solar Radiante,es-MX
Zeke harmóniája,Armonía de Zeke,es-MX
Fényár Utolsó lehelet,Último Suspiro Radiante,es-MX
A Targon-csúcs medálja,Relicario del Targón Primigenio,es-MX
Fényár Tolvajkesztyű,Guantes de Ladrón Radiantes,es-MX
Fényár Warmog vértje,Armadura de Warmog Radiante,es-MX
Fényár Sterak kihívása,Guantelete de Sterak Radiante,es-MX
Fényár Szellemarc,Apariencia Espiritual Radiante,es-MX
Fényár Éj kardja,Filo de la Noche Radiante,es-MX
Fényár Vörös erősítés,Mejora Roja Radiante,es-MX
Fényár Állhatatos szív,Espíritu Firme Radiante,es-MX
Fényár Titán elszántsága,Valor del Titán Radiante,es-MX
Fényár Óriásölő,Verdugo de Gigantes Radiante,es-MX
Fényár Koronaőr,Guardia de la Corona Radiante,es-MX
Fényár Vérszomjas,La Sanguinaria Radiante,es-MX
Fényár Rabadon halálsüvege,Sombrero Mortífero de Rabadon Radiante,es-MX
Fényár Drágaköves kesztyű,Guantelete Deslumbrante Radiante,es-MX
Fényár Vízköpő sziklavértje,Armadura Pétrea Radiante,es-MX
A jótékonyság kelyhe,Cáliz de Caridad,es-MX
Fényár Nashor foga,Diente de Nashor Radiante,es-MX
Fényár Shojin lándzsája,Lanza de Shojin Radiante,es-MX
Fényár Egyenlepel,Manto del Ocaso Radiante,es-MX
Fényár Határtalan penge,Filo del Infinito Radiante,es-MX
Fényár Halálpenge,Filo de la Muerte Radiante,es-MX
Fényár Adaptív sisak,Yelmo Adaptable Radiante,es-MX
Kész tárgyüllő,Yunque de Objetos completado,es-MX
100 arany,100 de oro,es-MX
36 arany,36 de oro,es-MX
34 arany,34 de oro,es-MX
30 arany,30 de oro,es-MX
18 arany,18 de oro,es-MX
64 arany,64 de oro,es-MX
15 arany,15 de oro,es-MX
Ereklyeüllő,Yunque de artefacto,es-MX
76 arany,76 de oro,es-MX
16 arany,16 de oro,es-MX
@OrbsToGive@ zsákmánygömb,@OrbsToGive@ orbes de botín,es-MX
12 arany,12 de oro,es-MX
1 zsákmánygömb,1 orbe de botín,es-MX
Az adottságok könyve,Tomo de Rasgos,es-MX
@ItemsToGive@ összetevő,@ItemsToGive@ componentes,es-MX
1 összetevő,1 componente,es-MX
Összetevőtárgy kulcs,Llave de componente,es-MX
154 arany,154 de oro,es-MX
126 arany,126 de oro,es-MX
24 arany,24 de oro,es-MX
55 arany,55 de oro,es-MX
25 arany,25 de oro,es-MX
54 arany,54 de oro,es-MX
26 arany,26 de oro,es-MX
20 arany,20 de oro,es-MX
22 arany,22 de oro,es-MX
44 arany,44 de oro,es-MX
@ItemsToGive@ kész tárgy,@ItemsToGive@ objetos completados,es-MX
1 kész tárgy,1 objeto completado,es-MX
40 arany,40 de oro,es-MX
Arany felségjelvények,Ropaje de Oro,es-MX
Csekélyebb Perszónatükör,Persona en Espejo menor,es-MX
Legyen pontosan @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ játékos-életerőd.,Ten exactamente @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de Vida de jugador.,es-MX
Legyen tele a kispadod a csata végén @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ kör erejéig.,Ten la banca llena al final del combate durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ rondas.,es-MX
Sorsold újra a boltot @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ alkalommal.,Rerrolea la tienda @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ veces.,es-MX
Vásárolj @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ TP-t.,Compra @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de XP.,es-MX
Állíts harcba egy 3 csillagos Qiyanát.,Coloca una Qiyana de 3 estrellas en combate.,es-MX
Veszíts el @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ játékosok elleni csatát egymás után.,Pierde @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores seguidos.,es-MX
Legyen kevesebb mint @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ játékos-életerőd.,Ten menos de @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de Vida de jugador.,es-MX
Nyerj meg @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ játékosok elleni csatát.,Gana @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores.,es-MX
Állítsd harcba az Ixtali adottságot @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ játékosok elleni csata erejéig.,Activa el rasgo Ixtal durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores.,es-MX
Brock éljen túl @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ játékosok elleni csatát.,Haz que Brock sobreviva @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores.,es-MX
Veszíts el @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ játékosok elleni csatát.,Pierde @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores.,es-MX
Szerezz @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ kamatot.,Obtén @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de intereses.,es-MX
Állíts harcba egy 2 csillagos Neekót.,Coloca una Neeko de dos estrellas en combate.,es-MX
Legyen üres a kispadod a csata végén @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ kör erejéig.,Ten la banca vacía al final del combate durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ rondas.,es-MX
Egy Ixtali hőssel védj ki @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ sebzést 1 csata során.,Haz que un campeón de Ixtal bloquee @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de daño en 1 combate.,es-MX
Felváltva nyerj és veszíts @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ játékosok elleni csatán keresztül.,Alterna victorias y derrotas durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores.,es-MX
Szerezz @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ kiiktatást Qiyanával 1 játékosok elleni csata során.,Haz que Qiyana logre @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ derribos en un combate contra jugadores.,es-MX
Egy Ixtali hősnek legyen legalább @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ varázsellenállása a harcban.,Haz que un campeón de Ixtal tenga @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de Resistencia Mágica en un combate.,es-MX
Egy Ixtali hőssel okozz @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ sebzést 1 csata során.,Haz que un campeón de Ixtal inflija @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de daño en 1 combate.,es-MX
Ölj meg @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ ellenfelet.,Asesina a @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ enemigos.,es-MX
"Nyerj meg @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ játékosok elleni csatát úgy, hogy csak 1 egység marad életben.",Gana @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores con solo 1 unidad en pie.,es-MX
Maradj életben Neekóval @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ másodpercig egy játékosok elleni csatában.,Haz que Neeko sobreviva en combate durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ seg.,es-MX
Haljon meg @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ egységed játékosok elleni csatákban.,Deja que mueran @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de tus unidades en combates contra jugadores.,es-MX
Nyerj meg @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ játékosok elleni csatát egymás után.,Gana @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ combates contra jugadores seguidos.,es-MX
Ne legyen tárgy a kispadodon @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ kör erejéig.,No tengas objetos en la banca durante @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ rondas.,es-MX
Kezdd a csatát nulla arannyal @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ alkalommal.,Comienza un combate con cero de oro @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ veces.,es-MX
Rendelkezz több mint @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ arannyal a csata végén.,Consigue @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de oro o más al final del combate.,es-MX
Állíts harcba egy 2 csillagos Miliót.,Coloca un Milio de 2 estrellas en combate.,es-MX
Egy Ixtali hősnek legyen legalább @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ erejű páncélja egy játékosok elleni csatában.,Haz que un campeón de Ixtal obtenga @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ de Armadura en un combate contra jugadores.,es-MX
Állíts harcba egy 2 csillagos Skarnert.,Coloca un Skarner de dos estrellas en combate.,es-MX
Érd el a(z) @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@. szintet.,Alcanza el nivel @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@.,es-MX
Folytatás,Continuar,es-MX
Fiolává alakítás,Convertir en Viales,es-MX
Ösztönző medál,Relicario Enervante,es-MX
Üresség szíve,Corazón del Vacío,es-MX
Vámpírizmus I.,Vampirismo,es-MX
Az Oltalmazó esküje,Juramento del Protector,es-MX
Kinetikus rakéták,Lanzacohetes Cinético,es-MX
4 csillagos Dr. Mundo,Dr. Mundo de 4 estrellas,es-MX
3 csillagos LeBlanc,LeBlanc de 3 estrellas,es-MX
Csorda megidézése,Estampida de Invocación,es-MX
2 csillagos Draven,Draven de 2 estrellas,es-MX
2 csillagos Fiddlesticks,Fiddlesticks de 2 estrellas,es-MX
2 csillagos Shyvana,Shyvana de 2 estrellas,es-MX
VÉ63 4 JÁ7ÉKN4K,F1N D3L JU3G0,es-MX
3 csillagos Zyra,Zyra de 3 estrellas,es-MX
Minden pacák apja,Masa Todopoderosa,es-MX
+1 érték minden adottsághoz,+1 a todos los rasgos,es-MX
3 Randuin ómenje,3 Presagios de Randuin,es-MX
Titánacél páncél,Revestimiento de Titanio,es-MX
3 csillagos Rhaast,Rhaast de 3 estrellas,es-MX
Spektrum jelzőfény,Baliza Prismática,es-MX
2 csillagos Zed,Zed de 2 estrellas,es-MX
2 csillagos Garen,Garen de 2 estrellas,es-MX
2 csillagos Mordekaiser,Mordekaiser de 2 estrellas,es-MX
3 csillagos Draven,Draven de 3 estrellas,es-MX
2 csillagos Veigar,Veigar de 2 estrellas,es-MX
2 csillagos Kobuko,Kobuko de 2 estrellas,es-MX
3 Fényőrző címer,3 Crestas de Escudo de Luz,es-MX
Nullázó erőtér,Campo de Anulación,es-MX
50 újrasorsolás,50 rerroleos,es-MX
"2 csillagos Zac, Aurora, Urgot és Samira",Zac, Aurora, Urgot y Samira de 2 estrellas,es-MX
2 csillagos Viego,Viego de 2 estrellas,es-MX
2 csillagos Ziggs,Ziggs de 2 estrellas,es-MX
4 csillagos Vi,Vi de 4 estrellas,es-MX
12 Fényár-tárgy,12 Objetos Radiantes,es-MX
3 Pusztítótűz,3 Garras de la Muerte Ígnea,es-MX
2 csillagos Rhaast,Rhaast de 2 estrellas,es-MX
2 csillagos Alistar,Alistar de 2 estrellas,es-MX
2 csillagos Renekton,Renekton de 2 estrellas,es-MX
2 csillagos Dr. Mundo,Dr. Mundo de 2 estrellas,es-MX
2 csillagos Gragas,Gragas de 2 estrellas,es-MX
3 csillagos Galio,Galio de 3 estrellas,es-MX
Három 4 arany értékű hős,3 campeones de 4 de costo,es-MX
2 Taktikus köpenye,2 Capas de Estratega,es-MX
Gyakorlófigura lepellel,Muñeco con Manto,es-MX
Gyakorlófigura 2 Hírnökkel,Muñeco de práctica con 2 Zekes,es-MX
Két 3 arany értékű hős,2 campeones de 3 de costo,es-MX
Öt 4 arany értékű hős,5 campeones de 4 de costo,es-MX
Hat 5 arany értékű hős,6 campeones de 5 de costo,es-MX
"2 csillagos, 2 arany értékű hős",Campeón de 2 estrellas y 2 de costo,es-MX
"3 csillagos, 5 arany értékű hős",Campeón de 3 estrellas y 5 de costo,es-MX
Hét 5 arany értékű hős,7 campeones de 5 de costo,es-MX
Gyakorlófigura 2 Medállal,Muñeco de práctica con 2 Relicarios,es-MX
Három 2 arany értékű hős,3 campeones de 2 de costo,es-MX
Csak dupla összetevő-forgótár,Todos los objetos de doble componente,es-MX
Két 4 arany értékű hős,2 campeones de 4 de costo,es-MX
2 Halálpenge,2 Filos de la Muerte,es-MX
2 Újrakovácsoló,2 Reforjadores,es-MX
Öt 1 arany értékű hős,5 campeones de 1 de costo,es-MX
3 mesteri fejlesztés,3 Mejoras de Maestro Artesano,es-MX
3 arany értékű hős,Campeón de 3 de costo,es-MX
2 tárgyeltávolító,2 Limpiadores de objetos,es-MX
"2 csillagos, 3 arany értékű hős",Campeón de 2 estrellas y 3 de costo,es-MX
2 arany értékű hős,Campeón de 2 de costo,es-MX
Három 3 arany értékű hős,3 campeones de 3 de costo,es-MX
3 Fényár-tárgy,3 Objetos Radiantes,es-MX
2 Fényár-tárgy,2 Objetos Radiantes,es-MX
Gólem két Égisszel.,Gólem con 2 Égidas,es-MX
"2 csillagos, 5 arany értékű hős",Campeón de 2 estrellas y 5 de costo,es-MX
6 Csekélyebb Hősduplázó,6 Duplicadores de Campeones menores,es-MX
"1 csillagos, 4 arany értékű hős",Campeón de 1 estrella y 4 de costo,es-MX
4 összetevő,4 componentes,es-MX
"1 csillagos, 5 arany értékű hős",Campeón de 1 estrella y 5 de costo,es-MX
"Két 2 csillagos, 2 arany értékű hős",2 campeones de 2 estrellas y 2 de costo,es-MX
9 összetevő,9 componentes,es-MX
"2 csillagos, 4 arany értékű hős",Campeón de 2 estrellas y 4 de costo,es-MX
Három 5 arany értékű hős,3 campeones de 5 de costo,es-MX
Négy 2 arany értékű hős,4 campeones de 2 de costo,es-MX
Négy 5 arany értékű hős,4 campeones de 5 de costo,es-MX
Két 5 arany értékű hős,2 campeones de 5 de costo,es-MX
2 Hősduplázó,2 Duplicadores de Campeón,es-MX
3 Spatula,3 Espátulas,es-MX
Kritikus csapás!,¡Golpe Crítico!,es-MX
Dupla vagy semmi,Dobla la Apuesta,es-MX
Nyisd ki a ládát,Abrir el cofre,es-MX
Óvatosan,¡A la Segura!,es-MX
Elosztotok 12 aranyat a többi résztvevővel,12 de oro para compartir,es-MX
7 körös tojás,Huevo de 7 Rondas,es-MX
21 arany,21 de oro,es-MX
14 arany,14 de oro,es-MX
13 arany,13 de oro,es-MX
11 arany,11 de oro,es-MX
Elosztotok 50 aranyat a többi résztvevővel,50 de oro para compartir,es-MX
Elosztotok 10 aranyat a többi résztvevővel,10 de oro para compartir,es-MX
Kapsz 3 aranyat,Obtienes 3 de oro,es-MX
Kapsz 4 aranyat,Obtienes 4 de oro,es-MX
9 körös tojás,Huevo de 9 Rondas,es-MX
Kapsz 8 aranyat,Obtienes 8 de oro,es-MX
Szavazás FOLYTATÁSRA: növelés 40 arannyal,Votar por CONTINUAR: Añadir 40 de oro,es-MX
Elosztotok 30 aranyat a többi résztvevővel,30 de oro para compartir,es-MX
Kapsz 5 aranyat,Obtienes 5 de oro.,es-MX
Elosztotok 20 aranyat a többi résztvevővel,20 de oro para compartir,es-MX
2 körös tojás,Huevo de 2 Rondas,es-MX
Elosztotok 15 aranyat a többi résztvevővel,15 de oro para compartir,es-MX
Szavazás BEVÁLTÁSRA: elosztotok 80 aranyat,Votar por COBRAR EL BOTÍN: Repartir 80 de oro entre todos,es-MX
Szavazás BEVÁLTÁSRA: elosztotok 120 aranyat,Votar por COBRAR EL BOTÍN: Repartir 120 de oro entre todos,es-MX
Elosztotok 25 aranyat a többi résztvevővel,25 de oro para compartir,es-MX
Szavazás BEVÁLTÁSRA: elosztotok 40 aranyat,Votar por COBRAR EL BOTÍN: Repartir 40 de oro entre todos,es-MX
Szavazás BEVÁLTÁSRA: elosztotok 240 aranyat,Votar por COBRAR EL BOTÍN: Repartir 240 de oro entre todos,es-MX
Szavazás BEVÁLTÁSRA: elosztotok 280 aranyat,Votar por COBRAR EL BOTÍN: Repartir 280 de oro entre todos,es-MX
Szavazás BEVÁLTÁSRA: elosztotok 160 aranyat,Votar por COBRAR EL BOTÍN: Repartir 160 de oro entre todos,es-MX
Szavazás BEVÁLTÁSRA: elosztotok 200 aranyat,Votar por COBRAR EL BOTÍN: Repartir 200 de oro entre todos,es-MX
Elosztotok 37 aranyat a többi résztvevővel,37 de oro para compartir,es-MX
FOLYTATÁS: növelés 30 arannyal,CONTINUAR: Añadir 30 de oro,es-MX
5 körös tojás,Huevo de 5 Rondas,es-MX
Kapsz 6 aranyat,Obtienes 6 de oro,es-MX
13 körös tojás,Huevo de 13 Rondas,es-MX
Elosztotok 8 aranyat a többi résztvevővel,8 de oro para compartir,es-MX
Frontvonalas tank,Tanque de Línea Frontal,es-MX
Kapsz 10 aranyat,Obtienes 10 de oro,es-MX
Kapsz 13 aranyat,Obtienes 13 de oro,es-MX
4 körös tojás,Huevo de 4 Rondas,es-MX
Hátsó vonalas támadó,Ataque de Línea Trasera,es-MX
Implantátum: Méret,Implante: Tamaño,es-MX
Implantátum: Gyorsaság,Implante: Velocidad,es-MX
Instabil összetevő,Componente Inestable,es-MX
Újrahasznosító,Removedor,es-MX
Növekvő befektetés,Inversión Rentable,es-MX
Mini hősduplázó,Duplicador de Campeón pequeñito,es-MX
Az adottságok könyve és egy Újrakovácsoló,Tomo de Rasgos y Reforjador,es-MX
Véletlenszerű összetevő,Componente Aleatorio,es-MX
A taktikus koronája,Corona de Estratega,es-MX
Taktikus pajzsa,Escudo del Estratega,es-MX
Tolvajkesztyű,Guantes de Ladrón,es-MX
Mesteri fejlesztés,Mejora de Maestro Artesano,es-MX
9 arany,9 de oro,es-MX
Taktikus köpenye,Capa de Estratega,es-MX
3 arany,3 de oro,es-MX
2 arany,2 de oro,es-MX
1 arany,1 de oro,es-MX
7 arany,7 de oro,es-MX
6 arany,6 de oro,es-MX
5 arany,5 de oro,es-MX
4 arany,4 de oro,es-MX
8 újrasorsolás,8 rerroleos,es-MX
5 arany értékű hős és 10 arany,Campeón de 5 de costo y 10 de oro,es-MX
Újrakovácsoló és 5 arany,Reforjador y 5 de oro,es-MX
Támogatói üllő,Yunque de soporte,es-MX
Spatula és összetevőüllő,Espátula y Yunque de Componentes,es-MX
Ereklye tárgy,Objeto artefacto,es-MX
11 újrasorsolás,11 rerroleos,es-MX
Két kész tárgy és egy Újrakovácsoló,2 objetos completados y Reforjador,es-MX
1 gyakorlófigura,1 Muñeco de Entrenamiento,es-MX
Cinkelt kocka,Dados Cargados,es-MX
3 Csekélyebb Hősduplázó,3 Duplicadores de Campeones menores,es-MX
Eltávolító és 5 arany,Limpiador y 5 de oro,es-MX
Spatula és 5 arany,Espátula y 5 de oro,es-MX
10 arany,10 de oro,es-MX
3 összetevő,3 componentes,es-MX
2 összetevő,2 componentes,es-MX
Négy 4 arany értékű hős,4 campeones de 4 de costo,es-MX
Fényár-tárgy,Objeto Radiante,es-MX
Összetevőüllő,Yunque de componentes,es-MX
Kész tárgy,Objeto completo,es-MX
A Hűség kis rúnája,Runa Menor de Alianza,es-MX
"3 csillagos, 1 arany értékű hős és 7 arany",Campeón de 3 estrellas y 1 de costo y 7 de oro,es-MX
4 arany értékű hős és 4 arany,Campeón de 4 de costo y 4 de oro,es-MX
A Hűség rúnája,Runa de Alianza,es-MX
Hősduplázó és 10 arany,Duplicador de Campeón y 10 de oro,es-MX
Hősduplázó,Duplicador de campeón,es-MX
Exotech embléma,Emblema de Exotech,es-MX
Lélekcsapat embléma,Emblema de Escuadrón Animalia,es-MX
Gyilkos embléma,Emblema de Fulminador,es-MX
Lövész embléma,Emblema de Tiradores,es-MX
Tech-guru embléma,Emblema de Techie,es-MX
Nitró embléma,Emblema de Nitro,es-MX
Dinamó embléma,Emblema de Dínamo,es-MX
Bummbot embléma,Emblema de Bumbots,es-MX
Utcai démon embléma,Emblema de Demonios Callejeros,es-MX
Divinicorp embléma,Emblema de Divinicorp,es-MX
Gyorstüzelő embléma,Emblema de Fuegorrápido,es-MX
Zúzó embléma,Emblema de Matones,es-MX
Szindikátus embléma,Emblema de Sindicato,es-MX
Aranyökör embléma,Emblema de Buey Dorado,es-MX
Kódtörő embléma,Emblema de Cypher,es-MX
Élharcos embléma,Emblema de Vanguardia,es-MX
Erőeltávolító (még 9 alkalommal használható),Limpiador de Poder (9 usos restantes),es-MX
Erőeltávolító (még 5 alkalommal használható),Limpiador de Poder (5 usos restantes),es-MX
Erőeltávolító (még 4 alkalommal használható),Limpiador de Poder (4 usos restantes),es-MX
Erőeltávolító (még 7 alkalommal használható),Limpiador de Poder (7 usos restantes),es-MX
Erőeltávolító (még 6 alkalommal használható),Limpiador de Poder (6 usos restantes),es-MX
Erőfeloldó (még 2 alkalommal használható),Desbloquear poder (2 usos restantes),es-MX
Erőeltávolító (még 3 alkalommal használható),Limpiador de Poder (3 usos restantes),es-MX
Erőeltávolító (még 2 alkalommal használható),Limpiador de Poder (2 usos restantes),es-MX
Erőeltávolító (még 8 alkalommal használható),Limpiador de Poder (8 usos restantes),es-MX
Erőnasi,Porogalleta de poder,es-MX
Erőeltávolító,Limpiador de Poder,es-MX
A rettenthetetlen,El Indomable,es-MX
Ünnepi embléma,Emblema de Jubilosos,es-MX
Sárkánymágus embléma,Emblema de Dracomantes,es-MX
Mágus embléma,Emblema de Magos,es-MX
Csillagjáró embléma,Emblema de Astrales,es-MX
Csillámpikkely embléma,Emblema de Brilloescamas,es-MX
Harcos embléma,Emblema de Guerreros,es-MX
Pikkelyellenes embléma,Emblema de Ruinescamas,es-MX
Idomár embléma,Emblema de Entrenadores,es-MX
Céh embléma,Emblema de Gremios,es-MX
Éjszárnyú embléma,Emblema de Vuelo Oscuro,es-MX
Legenda embléma,Emblema de Leyendas,es-MX
Suttogók embléma,Emblema de Murmullos,es-MX
Vihar embléma,Emblema de Tempestades,es-MX
Dühszárnyú embléma,Emblema de Alafurias,es-MX
Káprázat embléma,Emblema de Espejismos,es-MX
Megidéző embléma,Emblema de Evocadores,es-MX
Lagúna embléma,Emblema de Laguna,es-MX
Jáde embléma,Emblema de Jades,es-MX
Kayn szabadsága,Liberación de Kayn,es-MX
Testzúzó,Rompecascos,es-MX
A mozdulatlanság leple,Manto de Quietud,es-MX
Árnyátalakító,Transformador Sombrío,es-MX
