source,target,tgt_lng
Transferência de Carga,전하 이동,ko
Transformação em Boneco,훈련 봇 변환,ko
Trasferimento carica,전하 이동,ko
Treasure Hunt,보물 사냥,ko
Treinamento de Guarda-costas,경호대 훈련,ko
Tremblelames,명멸검,ko
Trench-coat suspect,수상한 외투,ko
Trenci suspect,수상한 외투,ko
Trening Ochroniarza,경호대 훈련,ko
Trepador Social,출세가도,ko
Trezirea sufletului,영혼 각성,ko
Tributo cognitivo,인지세,ko
Trifecta,삼인방,ko
Trinca,삼인방,ko
Triomphe,파이트 머니,ko
Triplete,삼인방,ko
Tripletta,삼인방,ko
Triplu avantaj,삼인방,ko
Triệu Gọi Hỗn Mang,혼돈의 부름,ko
Triệu Hồi Bất Tận,연속 주문 사용,ko
Troca Sem Fim,새로고침의 날,ko
Trojice,삼인방,ko
Trova il tuo centro,중심 잡기,ko
Trpělivost je ctnost,참는 자에게 복을,ko
Trpělivé studium,끈질긴 연구,ko
Truffatore,수완가,ko
Trung Tâm Thương Mại,거래 중심지,ko
Tryb Pretendenta,도전자 모드,ko
Tryb Przekaźnika,전달자 모드,ko
Tryb Replikatora,복제자 모드,ko
Trzask-Prask,재빠른 무장,ko
Trzymać Szyk,진형 유지,ko
Trái Tim Kiên Định,굳건한 심장,ko
Trái Tim Sắt Đá,강철의 심장,ko
Träne der Göttin,여신의 눈물,ko
Tréninkové rukavice,연습용 장갑,ko
Trésors enfouis,파묻힌 보물,ko
Trên Đà Phát Triển,승승장구,ko
Trí Tuệ Siêu Công Nghệ,사이버네틱 통신,ko
Trượng Hư Vô,공허의 지팡이,ko
Trượng Đại Thiên Sứ,고위천사의 지팡이,ko
Trực Giác Của Evelynn,이블린의 본능,ko
Tuch der Stille,침묵의 장막,ko
Tueur de géants,거인 학살자,ko
Tueur impitoyable,무차별적 살인자,ko
Tueur à gages,청부 살인마,ko
Tugend des Märtyrers,순교자의 미덕,ko
Tun-mitralieră,고속 연사포,ko
Turnul,탑,ko
Tuyển Nhân Sự,신병,ko
Twin Guardian,쌍둥이 수호자,ko
Twin Guardians,쌍둥이 수호자,ko
Twisted Fate,트위스티드 페이트,ko
Two Much Value,2만한 가치,ko
Two Tanky,쌍두마차,ko
Tworzenie Drużyny,끈끈한 우정,ko
Twórcze Tworzenie,정교한 공예,ko
Typologie,극진한 헌신,ko
Tài Khoản Tiết Kiệm,예금 계좌,ko
Tái Khởi Động Nhiệm Vụ,임무 재시작,ko
Tái Lập Vũ Trụ,우주적 재시작,ko
Tápláld a tüzet,땔감 제공,ko
Tíha koruny,왕관의 무게,ko
Tín Đồ Mua Sắm,흥청망청,ko
Tòa Tháp,탑,ko
Tôi Luyện Sức Mạnh,힘을 실은 제련,ko
Tôi Thăng Cấp Một Mình,나 혼자 레벨업,ko
Tödlichere Hauben,더욱 치명적인 모자,ko
Tödlichere Klingen,치명적인 칼날,ko
Töltésátvitel I.,전하 이동,ko
Törj a csillagok felé,저 별을 향해,ko
Törékeny tüzér I.,유리 대포,ko
Törésteszt bábuk,충돌 시험용 봇,ko
Tú Pégales,그냥 눌러,ko
Túi Đồ Cỡ Nhỏ,작은 꾸러미,ko
Túi Đồ Cỡ Đại,큰 꾸러미,ko
Túi Đồ Siêu Hùng,영웅 꾸러미,ko
Túi Đồ Urf,우르프의 꾸러미,ko
Túlvilági szablya,망령 해적검,ko
Túlélő,생존자,ko
Türelem rózsát terem,참는 자에게 복을,ko
Türelmes tanuló,끈질긴 연구,ko
Tăișuri sclipitoare,명멸검,ko
Tăng Trưởng Bùng Nổ,폭발적인 성장,ko
Tırmanışa Devam,서열 상승,ko
Tất Tay Bậc Đồng,영원한 브론즈,ko
Tập Chịu Đòn,권투 교습,ko
Tập Trung Hỏa Lực,화력 집중,ko
Tối Tân,최신상,ko
Tối Đa Hóa,최적화,ko
Tộc Thượng Cổ,태고족,ko
Tụ Bão Zeke,지크의 전령,ko
Tụ Điện,고전압,ko
Tứ Phương Tiếp Viện,4후지원,ko
Tự Lập Đội,친구 만들기,ko
U Sầu,파멸자,ko
U. R. F.,U.R.F,ko
U.R.F,U.R.F,ko
U.R.F.,U.R.F,ko
URF,U.R.F,ko
Uccisore di giganti,거인 학살자,ko
Uccisore indiscriminato,무차별적 살인자,ko
Ucigaș fără discriminare,무차별적 살인자,ko
Ucigaș plătit,청부 살인마,ko
Ufak Çekiliş,작은 꾸러미,ko
Ufukgetiren,지평선의 초점,ko
Uhrwerk-Beschleuniger,시계태엽 윤활유,ko
Ulepszona Moc,증강된 힘,ko
Ultima șoaptă,최후의 속삭임,ko
Uluların Tılsımı,승천의 부적,ko
Ulvi Düellocu,신성 결투가,ko
Ulvi Ocak,신성한 대장간,ko
Um Dois Três,"하나, 둘, 셋",ko
"Um, Dois, Cinco!","하나, 둘, 다섯!",ko
Umhang des Taktikers,전략가의 망토,ko
"Un buff, două buff-uri",붉고 푸른 효과,ko
"Un buff, due buff",붉고 푸른 효과,ko
Un due tre,"하나, 둘, 셋",ko
Un mismo ser,거울의 환영,ko
Un mismo ser inferior,하급 거울의 환영,ko
Un tiro magico,마법 주사위,ko
Un'avventura gloriosa,고귀한 모험,ko
"Un, deux, trois","하나, 둘, 셋",ko
Una Aventura Eminente,고귀한 모험,ko
"Una Mejora, Dos Mejoras",붉고 푸른 효과,ko
Una aventura repleta de exaltación,고귀한 모험,ko
Una lágrima en la arena,실컷 울어봐라,ko
"Una mejora, dos mejoras...",붉고 푸른 효과,ko
"Unde-s 2 stele, puterea crește",4후지원,ko
Une aventure exaltante,고귀한 모험,ko
Unending Despair,끝없는 절망,ko
Unerschütterliches Herz,굳건한 심장,ko
Unidos,단결된 의지,ko
Unire în luptă,단결된 의지,ko
Uniti nelle difficoltà,단결된 의지,ko
"Uno, Dos, Tres","하나, 둘, 셋",ko
"Uno, dos, tres...","하나, 둘, 셋",ko
"Uno, dos, ¡cinco!","하나, 둘, 다섯!",ko
"Uno, dos... ¡cinco!","하나, 둘, 다섯!",ko
"Uno, due, cinque!","하나, 둘, 다섯!",ko
"Unu, doi, cinci!","하나, 둘, 다섯!",ko
"Unu, doi, trei","하나, 둘, 셋",ko
Unübertreffliche Schmiede,신성한 대장간,ko
Upando Solo,나 혼자 레벨업,ko
Upward Mobility,출세가도,ko
Upírská vitalita,흡혈의 활력,ko
Urf Hamlesi,우르프의 갬빗,ko
Urf játszmája,우르프의 갬빗,ko
Urf zsákbamacskája,우르프의 꾸러미,ko
Urf's Gambit,우르프의 갬빗,ko
Urf's Grab Bag,우르프의 꾸러미,ko
Urf'ün Çekilişi,우르프의 꾸러미,ko
Urfova dárková taška,우르프의 꾸러미,ko
Urfs Gambit,우르프의 갬빗,ko
Urfs Wundertüte,우르프의 꾸러미,ko
Urfův gambit,우르프의 갬빗,ko
Urgia de pe lume,리치베인,ko
Urgot,우르곳,ko
Utazó,여행자,ko
Utazó embléma,여행자 상징,ko
Utolsó esély,마법사의 최후,ko
Utolsó lehelet,최후의 속삭임,ko
Uyumsuzlar,반항아,ko
Uzayın Ritmi,우주 그루브,ko
Uzayın Ritmi Amblemi,우주 그루브 상징,ko
Vale a Espera,기다림의 미학,ko
Vale la Pena la Espera,기다림의 미학,ko
Valeva la pena aspettare,기다림의 미학,ko
Valor del Titán,거인의 결의,ko
Valor em Excesso,2만한 가치,ko
Vampir-Vitalität,흡혈의 활력,ko
Vampiric Vitality,흡혈의 활력,ko
Vampirî Zindelik,흡혈의 활력,ko
Vanguard,선봉대,ko
Vanguard Emblem,선봉대 상징,ko
Vanguarda,선봉대,ko
Vanguardia,선봉대,ko
Vara Innecesariamente Grande,쓸데없이 큰 지팡이,ko
Vara innecesariamente grande,쓸데없이 큰 지팡이,ko
Varus Besessenheit,바루스의 집착,ko
Varus megszállottsága,바루스의 집착,ko
Varus áldása,바루스의 은총,ko
Varus' Segen,바루스의 은총,ko
Varus's Boon,바루스의 은총,ko
Varus's Obsession,바루스의 집착,ko
Varus'un Lütfu,바루스의 은총,ko
Varus'un Saplantısı,바루스의 집착,ko
Varusova posedlost,바루스의 집착,ko
Varusův dar,바루스의 은총,ko
Varázsdobás,마법 주사위,ko
Varázsszőttes,얽힌 마법,ko
Vaseszközök,유용한 금속,ko
Vaurien de la lumière,찬란한 장난꾸러기,ko
Vay Tạm Ứng,대출 선지급,ko
Vedlejší účinky,부작용,ko
Veigar,베이가,ko
Velikost a síla,거대하고 강력한,ko
Velitel,지휘관,ko
Velitelka Animy,동물특공대 지휘관,ko
Velkolepé dobrodružství,고귀한 모험,ko
Velká dárková taška,큰 꾸러미,ko
Velký třesk,빅뱅,ko
Velo costante,저녁갑주,ko
Velo de sosiego,침묵의 장막,ko
Velocidad Termeepnal,정령단 속도,ko
Velocidad temperameeptal,정령단 속도,ko
Velocidade Termipenal,정령단 속도,ko
Velocità termipponale,정령단 속도,ko
Venganza,응징,ko
Ventos Revigorantes,재생의 바람,ko
Verbannte,추방자,ko
Verbotener Götze,금지된 우상,ko
Verbündeter des Beschützers,수호자의 친구,ko
Verdorbenes vampirisches Zepter,타락한 흡혈의 낫,ko
Verdugo Indiscriminado,무차별적 살인자,ko
Verdugo de Gigantes,거인 학살자,ko
Verdugo de gigantes,거인 학살자,ko
Verdächtiger Trenchcoat,수상한 외투,ko
Verfehlte Verbindung,연결 불가,ko
Verfluchte Klinge,저주받은 칼날,ko
Verfluchte Krone,저주받은 왕관,ko
Vergeltung,응징,ko
Vergoldeter Stahl,도금 강철,ko
Vergrabene Schätze,파묻힌 보물,ko
Vernichter,파멸자,ko
Vernichter,말살자,ko
Versteck des Barons,남작의 소굴,ko
Verständnisvolles Implantat,공감 임플란트,ko
Verstärkendes Amulett,활력증진의 펜던트,ko
Vertu du martyr,순교자의 미덕,ko
Verwittertes Relikt,해진 유물,ko
Verwobene Magie,얽힌 마법,ko
Vesmírný rytmus,우주 그루브,ko
Vesta Espinosa,덤불 조끼,ko
Veste della stabilità,침묵의 장막,ko
Vestă de mărăcini,덤불 조끼,ko
Vestă de zale,쇠사슬 조끼,ko
Vex,벡스,ko
Večerháv,저녁갑주,ko
Viaggiatore,여행자,ko
Viajante,여행자,ko
Viajero,여행자,ko
Victorie neașteptată,성취,ko
Vida Cotidiana,일상물,ko
Viděti dvojmo,2만한 가치,ko
Vier-Gold-Verstärkung,4후지원,ko
Vigarista,수완가,ko
Viktor,빅토르,ko
Viktor'un Sihri,아케인 빅토르이!,ko
Viktor-ia de Arcane,아케인 빅토르이!,ko
Viktor-ia di Arcane,아케인 빅토르이!,ko
Viktor-ie ocultă,아케인 빅토르이!,ko
Viktoria Arcana,아케인 빅토르이!,ko
Viktorův triumf,아케인 빅토르이!,ko
Viktória Arcana,아케인 빅토르이!,ko
Villanópengék,명멸검,ko
Villámakció,급매,ko
Vingadora Exocósmica,기동총격여신,ko
Virtud del Mártir,순교자의 미덕,ko
Virtud del mártir,순교자의 미덕,ko
Virtude do Mártir,순교자의 미덕,ko
Virtue of the Martyr,순교자의 미덕,ko
Virtutea martirului,순교자의 미덕,ko
Virtù del martire,순교자의 미덕,ko
Visage spirituel,정령의 형상,ko
Visionnaire,별돌보미,ko
Visszatérés-történet,역전의 서막,ko
Vitalidad Vampírica,흡혈의 활력,ko
Vitalidad vampírica,흡혈의 활력,ko
Vitalidade Vampírica,흡혈의 활력,ko
Vitalitate vampirică,흡혈의 활력,ko
Vitalità vampirica,흡혈의 활력,ko
Vitalité vampirique,흡혈의 활력,ko
Viteză termipnală,정령단 속도,ko
Viễn Chinh,여행자,ko
Void Gauntlet,공허 건틀릿,ko
Void Staff,공허의 지팡이,ko
Voința buzduganului,철퇴의 의지,ko
Voința titanului,거인의 결의,ko
Vojevůdcova čest,대장군의 명예,ko
Volonté de la massue,철퇴의 의지,ko
Voluntad de la maza,철퇴의 의지,ko
Voluntad del Mazo,철퇴의 의지,ko
Volver al Ruedo,역전의 서막,ko
Vorausdenken,미래 지향적 사고,ko
Voto del Protettore,수호자의 맹세,ko
Voto del cavaliere,기사의 맹세,ko
Vous vous sentez en veine ?,행운의 기운,ko
Voyager,여행자,ko
Voyager Emblem,여행자 상징,ko
Voyageur,여행자,ko
Vražední čtveráci,4가 함께하길,ko
Vražednější klobouky,더욱 치명적인 모자,ko
Vražednější čepele,치명적인 칼날,ko
Vrcholná sestava,극대화 빌드,ko
Vuốt Rồng,용의 발톱,ko
Vyber vlastnost,특성 선택,ko
Vybíravé výběry,새로고침의 날,ko
Vyhlazovač,말살자,ko
Vyhnanci,추방자,ko
Vyplatí se čekat,기다림의 미학,ko
Vyrob si kamaráda,친구 만들기,ko
Vysoké napětí,고전압,ko
Vytrvalý vzestup,출세가도,ko
Vyzyvatel,도전자,ko
Vzestup,초월,ko
Vágj utat,길을 내라,ko
Válassz adottságot,특성 선택,ko
Válečná stezka,출정,ko
Válogatás nélkül,무차별적 살인자,ko
Vámpírerő I.,흡혈의 활력,ko
Ván Cược Hoàng Kim,경품 추첨,ko
Ván Cược URF,우르프의 갬빗,ko
Vánek,서풍,ko
Várható váratlanság,예상된 예상 밖의 결과,ko
Vânătoare de comori,보물 사냥,ko
Vânător galactic,은하계 사냥꾼,ko
Vânătorul de uriași,거인 학살자,ko
Vé Kim Cương,프리즘 티켓,ko
Végjátékbeli erőnövelés,후반 성장,ko
Végtelen kétségbeesés,끝없는 절망,ko
Végtelen védelem,무한한 보호,ko
Végzethozó,파멸자,ko
Vérszomjas,피바라기,ko
Véráldozat,피의 공물,ko
Véráldozat,피의 대가,ko
Vírusmátrix,악성코드 매트릭스,ko
Vô Cực Kiếm,무한의 대검,ko
Vô Pháp,불한당,ko
Võ Sĩ Giác Đấu,파이트 머니,ko
Vörös erősítés,붉은 덩굴정령,ko
Výbušný růst,폭발적인 성장,ko
Výcvik tělesného strážce,경호대 훈련,ko
Výrobce holí,지팡이 제작자,ko
Výrobce mečů,검 제작자,ko
Výzva chaosu,혼돈의 부름,ko
Văl uniform,저녁갑주,ko
Vălul nemișcării,침묵의 장막,ko
Věčná dohoda,영원한 서약,ko
Věštec,예언자,ko
Věž,탑,ko
Vœu du chevalier,기사의 맹세,ko
Vœu du protecteur,수호자의 맹세,ko
Vůle palcátu,철퇴의 의지,ko
Vươn Tới Tinh Tú,저 별을 향해,ko
Vương Miện Chiến Thuật,전략가의 왕관,ko
Vương Miện Hoàng Gia,크라운가드,ko
Vương Miện Hắc Hóa,저주받은 왕관,ko
Vương Miện Nặng Trĩu,왕관의 무게,ko
W Czepku Urodzony,은수저,ko
W Czwórce Siła,4후지원,ko
Wachsende Wurzeln,뻗어가는 뿌리,ko
Wampiryczna Żywotność,흡혈의 활력,ko
Wand Overflow,넘치는 지팡이,ko
Wanderer,여행자,ko
Wanderer-Emblem,여행자 상징,ko
Warlord's Honor,대장군의 명예,ko
Warmog vértje,워모그의 갑옷,ko
Warmog's Armor,워모그의 갑옷,ko
Warmog'un Zırhı,워모그의 갑옷,ko
Warmogova zbroj,워모그의 갑옷,ko
Warmogs Rüstung,워모그의 갑옷,ko
Warpath,출정,ko
Warto Poczekać,기다림의 미학,ko
Wartość Dodana,2만한 가치,ko
Wczesna Nauka,조기 교육,ko
We Stick Together,하나로 뭉치는 거지,ko
Weise Ausgaben,현명한 소비,ko
Weltraum-Groove,우주 그루브,ko
Weltraum-Groove-Emblem,우주 그루브 상징,ko
Wezwanie Chaosu,혼돈의 부름,ko
Widmowy Rapier,망령 해적검,ko
Wie ist es um dein Glück bestellt?,행운의 기운,ko
Wieczny Brąz,영원한 브론즈,ko
Wieczny Pakt,영원한 서약,ko
Wiederaufnahme der Mission,임무 재시작,ko
Wielka Wygrana,성취,ko
Wielki Wybuch,빅뱅,ko
Wielkie Poświęcenie,극진한 헌신,ko
Wielkość i Potęga,거대하고 강력한,ko
Wieża,탑,ko
Willkürlicher Killer,무차별적 살인자,ko
Win Out,성취,ko
"Winzig, aber tödlich",작지만 치명적인,ko
Winzige Titanen,꼬마 거인,ko
Winzigster Titan,꼬꼬마 거인,ko
Wir halten zusammen,하나로 뭉치는 거지,ko
Wise Spending,현명한 소비,ko
Wit's End,마법사의 최후,ko
Withered Relic,해진 유물,ko
Wkalkulowana Strata,계산된 패배,ko
Wojenna Ścieżka,출정,ko
Wola Buławy,철퇴의 의지,ko
Worth the Wait,기다림의 미학,ko
Woven Magic,얽힌 마법,ko
Wskrzeszenie,부활의 은총,ko
Wsparcie,단결된 의지,ko
Wspinaczka po Drabince,서열 상승,ko
Wspólne Siły,협력,ko
Wybierz cechę,특성 선택,ko
Wygięty Łuk,곡궁,ko
Wygnańcy,추방자,ko
Wykuj Znajomego,친구 만들기,ko
Wykuklenie,훈련 봇 변환,ko
Wykuto w Sile,힘을 실은 제련,ko
Wyniesienie,초월,ko
Wyprzedaż na Ostro,급매,ko
Wyrocznia,예언자,ko
Wysokie Napięcie,고전압,ko
Wytnij sobie drogę,길을 내라,ko
Wywyższenie Kayle,케일의 승천,ko
Wzmacniający Medalion,활력증진의 펜던트,ko
Wzmocnienie Raz i Dwa,붉고 푸른 효과,ko
Wälzer der Attribute,특성의 고서,ko
Wędrujący Krab,협곡 바위 게,ko
Włócznia Shojin,쇼진의 창,ko
Xayah,자야,ko
Xoay Bài Tự Động,대격변 생성기,ko
Xây Dựng Đội Hình,끈끈한 우정,ko
Xúc Xắc Hoành Tráng,서사적 새로고침,ko
Xúc Xắc Ma Pháp,마법 주사위,ko
Xúc Xắc Vô Tận,새로고침의 날,ko
Xạ Thần,기동총격여신,ko
Yaldızlı Çelik,도금 강철,ko
Yalnız Zırh,고독한 방패,ko
Yampiri Yengeç,협곡 바위 게,ko
Yan Etkiler,부작용,ko
Yarı İletken,반도체,ko
Yasak İdol,금지된 우상,ko
Yasuo Figyelemmegosztása,야스오의 스포트라이트 공유,ko
Yasuo aranymezője,야스오의 황금 칸,ko
Yasuo kardforgatása,야스오의 검술,ko
Yasuo áldása,야스오의 은총,ko
Yasuo'nun Altın Hücresi,야스오의 황금 칸,ko
Yasuo'nun Kılıç Sanatı,야스오의 검술,ko
Yasuo'nun Lütfu,야스오의 은총,ko
Yasuo'nun İlgi Budalası Eklentisi,야스오의 스포트라이트 공유,ko
Yasuo's Bladework,야스오의 검술,ko
Yasuo's Boon,야스오의 은총,ko
Yasuo's Golden Hex,야스오의 황금 칸,ko
Yasuo's Share The Spotlight,야스오의 스포트라이트 공유,ko
Yasuo: Împarte centrul atenției,야스오의 스포트라이트 공유,ko
Yasuos Goldfeld,야스오의 황금 칸,ko
Yasuos Klingentanz,야스오의 검술,ko
Yasuos Segen,야스오의 은총,ko
Yasuos „Teile das Rampenlicht“,야스오의 스포트라이트 공유,ko
Yasuovo mistrovství meče,야스오의 검술,ko
Yasuovo zlaté pole,야스오의 황금 칸,ko
Yasuův dar,야스오의 은총,ko
Yasuův Široký paprsek,야스오의 스포트라이트 공유,ko
Yatırımın Getirisi,투자,ko
Yayılan Kökler,뻗어가는 뿌리,ko
Yayım Yayındır,활의 수호자,ko
Yağmacı,습격자,ko
Yağmacı Amblemi,습격자 상징,ko
Yaşayan Ocak,간이 대장간,ko
Yedek Yaylar,예비 활,ko
Yelmo Adaptable,적응형 투구,ko
Yelmo adaptable,적응형 투구,ko
Yelmo sombrío,습격자,ko
Yeni Çağ,새로운 시대,ko
Yenilemeye Devam,승승장구,ko
Yenilmez,불굴,ko
Yok Edici,말살자,ko
Yolumdan Dönmem,단일 조합 사수,ko
You Have My Bow,활의 수호자,ko
Yozlaşmış Vampirî Asa,타락한 흡혈의 낫,ko
Yük Aktarımı,전하 이동,ko
Yüklü Borç,대출 선지급,ko
Yüksek Voltaj,고전압,ko
Yükseliş,초월,ko
Yıldız Gözlemcisi,별돌보미,ko
Yıldız Gözlemcisi Amblemi,별돌보미 상징,ko
Yıldız Kombosu,별빛 연계,ko
Yıldızlara Uzan,저 별을 향해,ko
Yıpranmış Antika,해진 유물,ko
Za jakou cenu,응당한 대가,ko
Zaangażowanie,투자,ko
Zaawansowana Pożyczka,대출 선지급,ko
Zabiják obrů,거인 학살자,ko
Zabójca do Wynajęcia,청부 살인마,ko
Zabójczy Kapelusz Rabadona,라바돈의 죽음모자,ko
Zagracony Umysł,어수선한 마음,ko
Zagłada,파멸자,ko
Zakopane Skarby,파묻힌 보물,ko
Zakopané poklady,파묻힌 보물,ko
Zamankıran,시간 균열자,ko
Zamankıran Amblemi,시간 균열자 상징,ko
Zamiř ke hvězdám,저 별을 향해,ko
Zaměřovací optika,표적 고정 광학 장치,ko
Zaneprázdněná mysl,어수선한 마음,ko
Zapora Przedniej Formacji,전방의 토대,ko
Zapovězená modla,금지된 우상,ko
Zaprzepaszczona Znajomość,연결 불가,ko
Zapuszczanie Korzeni,뻗어가는 뿌리,ko
Zararına Satış,급매,ko
Zasłona Równości,저녁갑주,ko
Zbiry,불한당,ko
Zbytečně dlouhá hůl,쓸데없이 큰 지팡이,ko
Zdobená pěstnice,보석 건틀릿,ko
Zdobený květ,보석 연꽃,ko
Zdrang!,꽁!,ko
Zed,제드,ko
Zed,침략자 제드,ko
Zed Invasor,침략자 제드,ko
Zed Invasore,침략자 제드,ko
Zed Kẻ Xâm Lăng,침략자 제드,ko
Zefir,서풍,ko
Zefiro,서풍,ko
Zefír,서풍,ko
Zeitbrecher,시간 균열자,ko
Zeitbrecher-Emblem,시간 균열자 상징,ko
Zeița armelor,기동총격여신,ko
Zeke hírnöke,지크의 전령,ko
Zeke komor hírnöke,지크의 음산한 전령,ko
Zeke'nin Kasvetli Sancağı,지크의 음산한 전령,ko
Zeke'nin Sancağı,지크의 전령,ko
Zeke's Bleak Herald,지크의 음산한 전령,ko
Zeke's Herald,지크의 전령,ko
Zekes Herold,지크의 전령,ko
Zekes düsterer Herold,지크의 음산한 전령,ko
Zekeův pochmurný posel,지크의 음산한 전령,ko
Zekeův posel,지크의 전령,ko
Zephir,서풍,ko
Zephyr,서풍,ko
Zesílení do závěru hry,후반 성장,ko
Zhouba lichů,리치베인,ko
Zielerfassungslinse,표적 고정 광학 장치,ko
Zihin Açıklığı,맑은 정신,ko
Zihin Bulanıklığı,어수선한 마음,ko
Zihinsel Hazırlık,오라 축적,ko
Zincir Yelek,쇠사슬 조끼,ko
Zindelik Broşu,활력증진의 펜던트,ko
Zjazd Urodzinowy,생일 모임,ko
Zkázonoš,파멸자,ko
Zlaté vejce,황금 알,ko
Zlatý drak,황금 드래곤,ko
Zlatý hod,경품 추첨,ko
Zlatý monzun,돈 폭풍,ko
Zlodějské rukavice,도적의 장갑,ko
Zlodějíček,슬쩍하기,ko
Zmora Licza,리치베인,ko
Zoe,조이,ko
Zorn des Kraken,크라켄의 분노,ko
Zoé,조이,ko
Zrcadlová osobnost,거울의 환영,ko
Zručná výroba,정교한 공예,ko
Zrádné upírské žezlo,타락한 흡혈의 낫,ko
Zsivány,불한당,ko
Zsivány embléma,불한당 상징,ko
Zsúfolt elme,어수선한 마음,ko
Ztracené konexe,연결 불가,ko
Zu etwas nütze,다 쓸 데가 있다니까,ko
Zu viel Wert,2만한 가치,ko
Zu welchem Preis,응당한 대가,ko
Zu zäh,쌍두마차,ko
Zumito de la risa,카파 주스,ko
Zusammenarbeit,협력,ko
Zwillingswächter,쌍둥이 수호자,ko
Zwycięstwo Viktora z Arcane,아케인 빅토르이!,ko
Zz'Rot Kapısı,즈롯 차원문,ko
Zz'Rot Portal,즈롯 차원문,ko
Zz'Rot-Portal,즈롯 차원문,ko
Zz'Rot-kapu,즈롯 차원문,ko
Zákeřná monetizace,악의적 수익 창출,ko
Základ přední řady,전방의 토대,ko
Záložní luky,예비 활,ko
Záporozó könnyek,흐르는 눈물,ko
Závěrečný spurt,성취,ko
Zářivý rošťák,찬란한 장난꾸러기,ko
Zéfiro,서풍,ko
Zéphyr,서풍,ko
Zügiger Doppelkill,재빠른 더블 킬,ko
Ząb Nashora,내셔의 이빨,ko
Złote Jajo,황금 알,ko
Złote Pole Yasuo,야스오의 황금 칸,ko
Złote Ryzyko,경품 추첨,ko
Złoty Smok,황금 드래곤,ko
Złowroga Monetyzacja,악의적 수익 창출,ko
¡Bonk!,꽁!,ko
¡Estadísticas a tutiplén!,엄청나게 이로운 효과!,ko
¡Milestadísticas!,엄청나게 이로운 효과!,ko
¡Pum!,꽁!,ko
¡Sube de nivel!,레벨 업!,ko
¡Subes de nivel!,레벨 업!,ko
¿A qué precio?,응당한 대가,ko
¿Hacemos un Muñeco?,훈련 봇 변환,ko
¿Te Sientes con Suerte?,행운의 기운,ko
À toute meepesse,정령단 속도,ko
Ábrete Camino,길을 내라,ko
Ác Nữ,어둠의 여인,ko
Állhatatos szív,굳건한 심장,ko
Ám Ảnh Của Varus,바루스의 집착,ko
Ánima,동물특공대,ko
Áo Choàng Bóng Tối,밤의 끝자락,ko
Áo Choàng Bạc,음전자 망토,ko
Áo Choàng Chiến Thuật,전략가의 망토,ko
Áo Choàng Diệt Vong,끝없는 절망,ko
Áo Choàng Gai,덤불 조끼,ko
Áo Choàng Lửa,태양불꽃 망토,ko
Áo Choàng Mờ Ám,수상한 외투,ko
Áo Choàng Thủy Ngân,수은,ko
Áo Choàng Tĩnh Lặng,침묵의 장막,ko
Árbitro,중재자,ko
Árnybáb,그림자 꼭두각시,ko
Árvore de Características,특성 나무,ko
Ân Huệ Của Ahri,아리의 은총,ko
Ân Huệ Của Aurelion Sol,아우렐리온 솔의 은총,ko
Ân Huệ Của Ekko,에코의 은총,ko
Ân Huệ Của Evelynn,이블린의 은총,ko
Ân Huệ Của Kayle,케일의 은총,ko
Ân Huệ Của Soraka,소라카의 은총,ko
Ân Huệ Của Thresh,쓰레쉬의 은총,ko
Ân Huệ Của Varus,바루스의 은총,ko
Ân Huệ Của Yasuo,야스오의 은총,ko
Ân Huệ Tái Sinh,부활의 은총,ko
Ägide der Abenddämmerung,황혼의 방패,ko
Ägide der Morgendämmerung,새벽의 방패,ko
Çelik İntikam,기동총격여신,ko
Çelikten Yürek,강철의 심장,ko
Çifte Ödül,2인조,ko
Échos réparateurs,회복의 메아리,ko
Édes falatok,달콤한 간식,ko
Égida del Amanecer,새벽의 방패,ko
Égida del Ocaso,황혼의 방패,ko
Égida del amanecer,새벽의 방패,ko
Égida del anochecer,황혼의 방패,ko
Égide da Alvorada,새벽의 방패,ko
Égide de l'aube,새벽의 방패,ko
Égide do Crepúsculo,황혼의 방패,ko
Égide du crépuscule,황혼의 방패,ko
Électrocharge,고전압,ko
Élharcos,선봉대,ko
Élharcos embléma,선봉대 상징,ko
Énke,정령족,ko
Énke embléma,정령족 상징,ko
Énkesebesség,정령단 속도,ko
Énkike,꼬마 정령,ko
Época,새로운 시대,ko
Építhető kísérő,동료 제작,ko
Éradicateur,말살자,ko
Étincelle ionique,이온 충격기,ko
Éveil de l'âme,영혼 각성,ko
Éxito Crítico,치명적 성공,ko
Éxito crítico,치명적 성공,ko
Ídolo Prohibido,금지된 우상,ko
Ídolo Proibido,금지된 우상,ko
Ídolo prohibido,금지된 우상,ko
Îmbrâncire,재빠른 무장,ko
Îmbrățișare de grup,단체 포옹,ko
Împrumut avansat,대출 선지급,ko
În echipă,협력,ko
Încărcare electrică,고전압,ko
Înfățișarea sufletului,정령의 형상,ko
Întețește focul,땔감 제공,ko
Învingătorii iau totul,파이트 머니,ko
Învățături timpurii,조기 교육,ko
Óptica de Fijación de Objetivo,표적 고정 광학 장치,ko
Óptica de fijado de objetivos,표적 고정 광학 장치,ko
Óriásölő,거인 학살자,ko
Ô Hoàng Kim của Yasuo,야스오의 황금 칸,ko
Ôm Tập Thể,단체 포옹,ko
Ödüllü Müsabaka,파이트 머니,ko
Ölüm Kılıcı,죽음의 검,ko
Ölümcül Bıçaklar,치명적인 칼날,ko
Öncü,선봉대,ko
Öncü Amblemi,선봉대 상징,ko
