source,target,tgt_lng
Grande fiesta,Să-nceapă petrecerea!,ro
Boulet bouillant,Lovitură fierbinte,ro
Blason de Luminécaille,Blazonul solzilor sclipitori,ro
Cœur de Brise-écaille,Inima solzilor disprețuiți,ro
Horde de Dragons,Hoarda dragonilor,ro
Blason de Furiaile,Blazonul aripilor furiei,ro
Union des Cavaliers,Unitatea călăreților,ro
Blason de Combattant,Blazonul luptătorilor,ro
Conversion Brise-écaille,Rebelul solzilor disprețuiți,ro
Partage des gains,Împărțirea profitului,ro
Impérialiste draconique,Imperiul dragonilor,ro
Cœur de Jade,Inima de jad,ro
Couronne d'Ensorceleur,Coroana evocatorilor,ro
Brûlure,Pârjolire,ro
Couronne de Combattant,Coroana luptătorilor,ro
Blason du Lagon,Blazonul lagunei,ro
Rassemblement des Dracomanciens,Conferința dragomanților,ro
Présence héroïque,Prezență eroică,ro
Couronne de Brise-écaille,Coroana solzilor disprețuiți,ro
Cœur de Métamorphe,Inima transfiguratorilor,ro
Arc axiomatique,Arcul axiomei,ro
Hallucination,Halucinație,ro
Âme Cosmique,Sufletul astralilor,ro
Assassin à temps partiel,Asasin cu jumătate de normă,ro
Alliance de Dragons,Alianța dragonilor,ro
Cœur de Mystique,Inima misticilor,ro
Rassemblement des Mages,Conferința magilor,ro
Cœur de Gardien,Inima gardienilor,ro
Couronne de Pyrotechnicien,Coroana de petrecere,ro
Couronne de Gardien,Coroana gardienilor,ro
Âme de Dragon,Sufletul dragonului,ro
Cœur de Canonnier,Inima tunarilor,ro
Protection éternelle,Protecție eternă,ro
Blason de Jade,Blazonul de jad,ro
Cœur de Cavalier,Inima călăreților,ro
Cœur de Combattant,Inima luptătorilor,ro
Couronne de Viftireur,Coroana țintașilor rapizi,ro
Blason de la Guilde,Blazonul ghildei,ro
Besace d'Urf II+,Punguța lui Urf II+,ro
Cœur du Lagon,Inima lagunei,ro
Cœur de Murmure,Inima șoaptei,ro
Cœur d'Ensorceleur,Inima evocatorilor,ro
Apprenti héros,Erou în instruire,ro
Blason de Brise-écaille,Blazonul solzilor disprețuiți,ro
Prêt de champion,Rezerva de pe bancă,ro
Âme de Mystique,Sufletul misticilor,ro
Cœur de la Tempête,Inima furtunii,ro
Couronne de Murmure,Coroana șoaptei,ro
Blason de Viftireur,Blazonul țintașilor rapizi,ro
Blason de Mirage,Blazonul mirajului,ro
Cœur de Furiaile,Inima aripilor furiei,ro
Couronne de Mirage,Coroana mirajului,ro
Cœur de Dracomancien,Inima dragomanților,ro
Cœur de la Guilde,Inima ghildei,ro
Pénitence,Penitență,ro
Allégeance supérieure,Loialitate mai mare,ro
Charge dévastatrice,Atac devastator,ro
Protecteurs du cosmos,Protectorii cosmosului,ro
Couronne de Dracomancien,Coroana dragomanților,ro
Âme de Métamorphe,Sufletul transfiguratorilor,ro
Œil du cyclone,Ochiul furtunii,ro
Coupe-gorge,Ucigaș,ro
Balance du jugement,Scara judecății,ro
Rite de la négation,Ritualul negării,ro
Appel des Transfigurés,Chemarea iluminatului,ro
Golems du désert,Golemii deșertului,ro
Découverte funeste,Descoperire fatidică,ro
Sables mouvants,Nisipuri ruinate,ro
L'Empereur,Împăratul,ro
Trésors ancestraux,Comori antice,ro
Fidèles disciples,Discipolii credincioși,ro
La Lune,Luna,ro
Arcanes persistants,Ocultism persistent,ro
Excavation d'artefacts,Excavarea artefactului,ro
Le Chariot,Carul de luptă,ro
L'Amoureux,Îndrăgostiții,ro
Jugement,Judecată,ro
Garde sacrificiel,Gardă de sacrificiu,ro
Relique transmutable,Relicva transmutării,ro
Cadeau de la cheffe de guerre,Cadoul războinicei-mamă,ro
Lance spectrale de Shojin,Lancea spectrală a lui Shojin,ro
Buff bleu très foncé,Buff-ul albastru foarte închis,ro
Blason lugubre de Zeke,Solul dezolant al lui Zeke,ro
Lithoplastron de gargouille immortelle,Platoșa imortalității garguiului,ro
Armure roncière réfractée,Vestă de mărăcini refractată,ro
Coiffe caustique de Rabadon,Pălăria caustică a lui Rabadon,ro
Spatule des ombres,Spatulă spectrală,ro
Manteau des ombres,Mantie spectrală,ro
Stylet de Statikk,Pumnal electrostatic,ro
Rédemption sacrificielle,Izbăvire de sacrificiu,ro
Mercure caustique,Argint viu caustic,ro
Arc des ombres,Arc spectral,ro
Main de la vengeance,Mâna răzbunării,ro
Lame sacrificielle d'infini,Sabia de sacrificiu a infinitului,ro
Griffe de dragon réfractée,Gheara refractată a dragonului,ro
Souffle final,Șoapta de apoi,ro
Bâton de l'archidémon immortel,Toiagul imortalității arhidemonului,ro
Gantelet sacrificiel,Mănușa de sacrificiu,ro
Soif-de-risque,Sete de pericol,ro
Ceinture des ombres,Cureaua spectrală,ro
Lame funeste caustique,Sabia caustică a morții,ro
Gants de l'illusionniste,Mănușile iluzionistului,ro
Canon ultramortel,Tunul morții,ro
Baguette des ombres,Toiag spectral,ro
Revanche du titan,Răzbunarea titanului,ro
Cœur sombre gelé,Inimă înghețată întunecată,ro
Étincelle ionique sombre,Scânteie ionică întunecată,ro
Cape écliptique,Pelerina eclipsei,ro
Ouragan indomptable de Runaan,Uraganul sălbatic al lui Runaan,ro
Force des ténèbres,Forța întunericului,ro
Ange gardien déchu,Înger păzitor decăzut,ro
Cotte des ombres,Vestă spectrală,ro
Larme des ombres,Lacrimă spectrală,ro
Gants des ombres,Mănuși spectrale,ro
Tueur de géants spectral,Vânătorul spectral de uriași,ro
Portail instable de Zz'Rot,Portal Zz'Rot instabil,ro
Armure sacrificielle de Warmog,Armura de sacrificiu a lui Warmog,ro
Pistolame Hextech d'immortalité,Pușca cu baionetă hextech a imortalității,ro
Griffe de la banshee,Gheara ursitoarei,ro
Lame sacrificielle de Guinsoo,Spada de sacrificiu a furiei lui Guinsoo,ro
Morellonomicombre,Morellonomicon malefic,ro
Glaive des ombres,Sabie spectrală,ro
Gain de 15 PO,Oferă 15 aur,ro
80 PO à partager,Împarte 80 aur cu ceilalți doritori,ro
Tout ce qui brille+,Câtă sclipire+,ro
Collectionneur d'objets,Colecționar de obiecte,ro
Tout ce qui brille,Câtă sclipire,ro
Œuf d'or,Oul de aur,ro
Forgeron ambulant,Fierar neobosit,ro
Bac de recyclage+,Coș de recuperare+,ro
Bac de recyclage,Coș de recuperare,ro
Dieu de la forge,Ce forja mea,ro
Dévouement,Dăruire,ro
Justice critique,Pedeapsă,ro
Suppresseur doré,Min-Max,ro
Indécision,Indecizie,ro
Arcaniquement Viktor-ieux,Viktor-ie ocultă,ro
Fleur de lotus,Lotus de apă,ro
Relances épiques,Reîncărcări epice,ro
Le pouvoir des trois,Și trei sunt mulți,ro
Duplication,Build maxim,ro
Cleptomanie,Reducere fulger,ro
Enracinement,Rădăcini răspândite,ro
Complémentaire santé,Fonduri de sănătate,ro
P'tits titans,Mici titani,ro
Prix unique,Lichidare de stoc!,ro
Survivant,Supraviețuitor,ro
Golem de soutien,Golem de suport,ro
Enrichissement des riches,Cei bogați se îmbogățesc,ro
Outils de sniper,Trusa arcașului,ro
Petit sac de butin,Punguță mică,ro
Réduction des dépenses,Compromisuri,ro
Muscu,Îngrășare,ro
Honneur du Maître de guerre,Onoarea războinicului,ro
Mini-Tacticien,Titan micuț,ro
Éclairs bruts,Fulger,ro
Recyclage des objets,Actualizarea obiectelor,ro
Liberté !,Tânăr și neliniștit,ro
Implants cybernétiques,Implanturi cibernetice,ro
Cuisine du Tacticien,Bucătăria tacticianului,ro
Bada-BOUM !,Ba-BUM!,ro
Gredin,Escroc,ro
Soutien post-mortem+,Manechin mărinimos+,ro
Mannequins équipés,Rucsacuri pentru manechine,ro
Protection royale,Apărați de Crownguard,ro
Petits mais puissants,Cei mari,ro
Bande de voleurs II+,Bandă de tâlhari II+,ro
Anticipation,Anticipare,ro
Grandeur et démesure,Mare și amenințătoare,ro
Écho de Luden,Ecoul lui Luden,ro
Combat rapproché,Înghesuială,ro
Brûlure de mana,Mană în flăcări,ro
Fabrication en série,Reproducere,ro
Mannequins de choc,Manechine animate,ro
Déverrouillage amélioré,Satisfacție instantanee,ro
Excédentarité,Alimentat de durere,ro
Gants porte-bonheur+,Mănuși norocoase+,ro
Tiercé,Triplu avantaj,ro
Dons des vaincus,Daruri de la cei căzuți,ro
Enragement,Temperament vulcanic,ro
Mannequinification,Manechinizare,ro
Trésor insoupçonné,Din gunoaie în comori,ro
Vantardise,Laudă binemeritată,ro
Tout n'est qu'illusion,Gustarea iluzionistului,ro
Jeu de patience,Răbdarea e o virtute,ro
Coiffes mortelles,Pălării mai letale,ro
Vitalité vampirique,Vitalitate vampirică,ro
Rage de Sterak,Dezlănțuie bestia,ro
Petits mais costauds,Mici și letale,ro
Optimisation optimisée,Putere augmentată,ro
Qui aime partage,Dar din dar se face rai,ro
Choristes,Prieteni micuți,ro
Baroud d'honneur,Ultima speranță,ro
Manuel de formation,Manual de antrenament,ro
Bouc émissaire,Țap ispășitor,ro
Bataille de nourriture,Sala dezordinii,ro
Repaire du baron,Bârlogul Baronului,ro
Palier 1,Legături ratate,ro
Faites vos jeux,Serie norocoasă,ro
Sauter une classe,Victorie neașteptată,ro
Choix cornélien+,Pe alese+,ro
Tabula rasa,Un nou început,ro
Lutte pour le sommet,Aventuri în tabela de marcaj,ro
Gants à gogo,Succes critic,ro
Recyclage de relances,Transfer de realegeri,ro
Bronze pour la vie,Bronz pentru totdeauna,ro
Lame enchantée,Sabia vrăjită,ro
Montée en puissance,Săbii vrăjite,ro
Volonté de la couronne,Voința Coroanei,ro
Soins rentables,Viața înseamnă bogăție,ro
Leçons de combat,Învățături timpurii,ro
Soutien post-mortem,Manechin mărinimos,ro
Pilleur de tombes,Jefuitor de morminte,ro
XP en promotion,Axat pe creștere,ro
Mannequin emblématique,Îmblânzitor rătăcitor,ro
Dépense réfléchie,Buget înțelept,ro
Rafale de coups,Rafală de lovituri,ro
Adaptation totale,Adaptare completă,ro
Destin prismatique+,Destin prismatic+,ro
La vie en prismatique,Sfere ticsite,ro
Gros gains,Câștiguri mari,ro
Évolution chaotique,Evoluție haotică,ro
Mon arc est vôtre,Ia arcul meu,ro
Pavois impénétrable,Parapet de netrecut,ro
Buffs à gogo,Un buff, două buff-uri,ro
Canon de verre,Puternic, dar fragil,ro
Tirs croisés,Foc încrucișat,ro
Lotus perforant,Lovitura lotusului,ro
Tisseur de sorts vampirique,Maestru al vrăjilor îndestulat,ro
Résistances mortuaires,Elogiu eroic,ro
Banc de Pandore,Banca Pandorei,ro
Marche du progrès,Marșul progresului,ro
Brut de décoffrage,Vedere străpungătoare,ro
Armure improvisée,Armură improvizată,ro
Flux de mana,Flux de mană,ro
Archives antiques,Arhive străvechi,ro
Lotus précieux,Lotus cu nestemate,ro
Limitations,Limită maximă,ro
Manne financière+,Rafală de vânt+,ro
Ascension sociale,Ascensiune socială,ro
Avant-garde artificielle,Avangardă falsă,ro
Direction le sommet,Până în vârf,ro
Lotus en fleurs,Lotus înflorit,ro
Protection cybernétique,Corp cibernetic,ro
Un autre !,Încă unul!,ro
Palais des glaces,Sala cu oglinzi,ro
Ami trapu,Prieten mare,ro
Croissance explosive+,Creștere explozivă+,ro
Visez le sommet !,Țintește spre vârf!,ro
Boutique truquée+,Magazin modificat+,ro
Les secours arrivent,Sosesc ajutoarele,ro
Marge de profit,În grafic,ro
Destin argenté,Destin de argint,ro
Croissance explosive,Creștere explozivă,ro
Mannequin offensif,Apărarea turnului,ro
Précision et grâce,Precizie și grație,ro
Meilleurs amis,Cei mai buni prieteni,ro
Forge psychique,Forjă parapsihică,ro
Tous en rang,Toți pentru unul,ro
Nuit étoilée+,Noapte înstelată+,ro
Méditation,Meditație,ro
Esprit encombré,Minte aglomerată,ro
Destin argenté+,Destin de argint+,ro
Lourde est la couronne,Povara coroanei,ro
Typologie,Angajament solid,ro
Bâton angélique,Sceptrul serafimului,ro
Trésors enfouis,Comori îngropate,ro
Super recombobulateur,Supercombobulator,ro
Sauvetage in extremis,La mustață,ro
Boules de cristal,Povestea celor șapte,ro
Vent hurlant,Vârtej,ro
Mana magique,Magie întrepătrunsă,ro
Orbes de soins,Sfere vindecătoare,ro
Forge portative++,Forjă portabilă++,ro
Emblématiquement+,Copacul caracteristicilor+,ro
Rebuts,Resturi de la masă,ro
Distanciation sociale,Distanțare socială,ro
Connivence,Creștere în clasament,ro
À toute allure,Viteză orbitoare,ro
Quête dorée,Misiune de aur,ro
Gants porte-bonheur,Mănuși norocoase,ro
Éliminations vitales,Antrenament de anduranță,ro
Forge portative+,Forjă portabilă+,ro
Destin doré+,Destin de aur,ro
Dents de scie,Inconsecvență,ro
Résistance finale,Ultimul efort,ro
Portfolio varié+,Portofoliu diversificat+,ro
Boutique truquée,Magazin modificat,ro
Couronnement,Încoronare,ro
Cours de soutien,În echipă,ro
Enrichissement des riches+,Cei bogați se îmbogățesc+,ro
Portfolio varié,Portofoliu diversificat,ro
Électrocharge,Încărcare electrică,ro
Portail au trésor,Rută de expediere,ro
Acier doré,Oțel aurit,ro
Lames enchantées,Săbii vrăjite,ro
Le prix du sang,Bani de buzunar,ro
Talisman sylvestre,Farmecul pădurii,ro
9 vies,Nouă vieți,ro
Sac de butin,Punguță cu obiecte surpriză,ro
Butin de guerre,Pradă de război,ro
Sous le couvert de la nuit,Nu azi,ro
Attente récompensée,Merită așteptarea,ro
Aléatoire jacta est+,Ramificare+,ro
Toc-toc,Cine bate la ușă,ro
Expérience à tout prix,Pariu pe viitor,ro
Fabricant de baguettes,Meșter de toiege,ro
Déchaînement arcanique,Arcana dezlănțuită,ro
Lancer de dés,Surpriză nesurprinzătoare,ro
Armure de pétricite,Armură de petricită,ro
Placébo+,Placebo+,ro
Régénération fluctuante,Legătura spiritului,ro
Force de la trinité,Forță triplă,ro
Boutique fermée,Renunțare discretă,ro
Nuée du Néant,Oastea Vidului,ro
Tenir le front,Rezistența din prima linie,ro
Plateau solaire,Tabla solară,ro
Entre les PO et l'enclume,Tare ca fierul,ro
Relances imposantes,Reîncărcări zdravene,ro
Allumer le feu,Întețește focul,ro
Relances optimisées,Liber arbitru,ro
"À vos marques, prêts...",Gândește rapid,ro
Investissement,Investiție,ro
Popularité,Dispută,ro
Âme ardente,Suflet înflăcărat,ro
Spéculation+,Fond de investiții+,ro
Armes improvisées,Bețe și pietre,ro
Boucliers de combat,Vrăjitor de luptă,ro
Clonage,Fabrica de clone,ro
Carrousels trafiqués,Învoială grea,ro
Spéculation,Fond de investiții,ro
Soutien du banc,Dansatori de rezervă,ro
Avènement des deux,De două ori mai câștigați,ro
Besace héroïque+,Punguță eroică+,ro
Compromis,Așteaptă puțin,ro
Métamorphe,Creatură,ro
Arcs à gogo,Arcuri de rezervă,ro
Célébrité partagée,Împarte centrul atenției,ro
Récompense déverrouillable,Erou în misiune,ro
Résistance acharnée,Protecție universală,ro
Une meilleure aventure,O aventură și mai aventuroasă,ro
Recombobulateur de poche,Recombobulator de buzunar,ro
Valet d'épée,Pagină cu săbii,ro
Trésors enfouis+,Comori îngropate+,ro
Cœur d'acier,Inimă de oțel,ro
Pacte cruel,Pact crud,ro
Besace héroïque++,Punguță eroică++,ro
Fluctuation du marché,Bursă,ro
Réfracteur de lumière,Ajustări radiante,ro
Puissance monétaire,Cheltuitorul,ro
Je reviens vite,BRB,ro
Gambit d'Urf,Pariul lui Urf,ro
Tout doit disparaître,Îmbrâncire,ro
Changement critique,Protecție împotriva ghinionului,ro
Hordes sans fin,Hoarde nesfârșite,ro
Stratégie d'investissement,Strategie financiară,ro
Âmes ou serpents,Suflete sau șerpi,ro
Relique du passé,Relicvă din trecut,ro
Usages multiples,Obiectiv dublu,ro
Haute tension,Linie de înaltă tensiune,ro
Prix du sang,Bani pătați de sânge,ro
Exilés,Exilați,ro
Forge capricieuse,Forjă capricioasă,ro
Kit du lanceur de sorts,Trusa magului,ro
Carrousels améliorés,Cumpărător eficient,ro
Secteur commercial+,Sectorul comercial+,ro
Chasse au trésor,Vânătoare de comori,ro
Expert des composants,Expert în componente,ro
Terreur jumelée,Teroare dublă,ro
Hordes sans fin+,Hoarde nesfârșite,ro
Dés légèrement magiques,Reîncărcare relativ magică,ro
Larcin,Complice,ro
Pluie de deux,Doi e cifra magică,ro
Par-delà la tombe,Epitaf motivant,ro
Ami affamé,Prieten înfometat,ro
Centre d'excellence,Găsește-ți centrul de putere,ro
Butin funéraire,Tot sunt buni la ceva,ro
Scission explosive,Fragmentare împărțită,ro
Sentinelles,Paznici,ro
Esprit de la Rédemption,Spiritul izbăvirii,ro
Deux de moins,Dublu asasinat rapid,ro
Investissement sur le futur,Plan de viitor,ro
Faible taux d'intérêt,Dobândă mică,ro
Emblématique,Flexibilitate,ro
Nouveau départ,Misiune în acțiune,ro
Aléatoirement vôtre,Listă duo,ro
Bosquet du Dieu-Saule,Dumbrava Salciei-Zeu,ro
Tous différents,Construcție diferită,ro
Rage sanglante,Furia sângelui,ro
Coups brûlants,Lovituri orbitoare,ro
Larmes à gogo,Lacrimi curgătoare,ro
Usine à artefacts,Artefactorizare,ro
Deux pour le prix d'un,Doi la preț de unu,ro
Cadeaux d'adieu,Cadouri de despărțire,ro
Tout doit disparaître+,Îmbrâncire+,ro
Soutien indéfectible,Unire în luptă,ro
Marge de profit+,În grafic+,ro
Mannequins piégés,Deliciul vânătorului,ro
Niveau supérieur !,Nivelul următor!,ro
Chasseur-né,Extazul vânătorii,ro
Second souffle,Forțe proaspete,ro
Gardiens jumeaux,Gardienii gemeni,ro
Une aventure exaltante,O aventură triumfătoare,ro
Achats 2 étoiles,Stea cu cinci colțuri,ro
Des étoiles sont nées,Nașterea stelelor,ro
Prêt anticipé,Împrumut avansat,ro
Mailles en or,Dragonul auriu,ro
Baguettes à gogo,Incantație continuă,ro
Rencontre du huitième type,Contorul caracteristicilor,ro
Largage binaire,Livrare binară,ro
Volonté implacable,Voință neîmblânzită,ro
Butin aléatoire,Unu, doi, cinci!,ro
Par ici l'XP,Născut înțelept,ro
Protection infinie,Protecția infinitului,ro
Éliminations en puissance,Abilități potențiale,ro
La fortune sourit aux audacieux,Soarta ține cu cei curajoși,ro
Versatilité de Pandore,Scamele Pandorei,ro
Ravitaillement,Pachet de îngrijire,ro
Armurier,Meșter de săbii,ro
Ligne arrière renforcée,Îmbunătățire calculată,ro
Cycle épique+,Epocă+,ro
Polissage final,Ultimul finisaj,ro
Études supérieures,Educație timpurie,ro
Kahuna,Kahunahuna,ro
Vision de l'avenir,Viziuni din viitor,ro
Composants de guerre,Jaful componentelor,ro
Fabricant d'arcs,Meșter de arcuri,ro
Présage renforcé,Obiect imobil,ro
Patience,Farmarea aurei,ro
Abondance de ceintures,Curele fără număr,ro
Artefacts à la rescousse,Făurit prin putere,ro
Paliers inférieurs,Unu, doi, trei,ro
Soutien matériel,Provizii de întreținere,ro
Composants funéraires,Ochi pentru ochi,ro
Voile verdoyant,Văl înverzit,ro
Électrologie,Bobină Tesla,ro
Emblématiquement,Copacul caracteristicilor,ro
Shopping intensif,La cumpărături,ro
Compte épargne,Cont de economii,ro
Manne financière++,Rafală de vânt++,ro
Entraînement de forgeron,Antrenament pentru fierari,ro
Maîtrise de l'artisanat,Forja reîncărcărilor,ro
Composants améliorés,Invenții pripite,ro
Partage à retardement,Fitil aprins,ro
Réunion d'anniversaire,Reuniune aniversară,ro
Tempo mortel,Tempo letal,ro
Sac de composants,Punguță cu componente,ro
Couronne maudite,Coroana blestemată,ro
Pluie d'or+,Ploaie de aur+,ro
Contrat diabolique,Contract diabolic,ro
Buffet de composants,Ofertă la componente,ro
Triomphe,Învingătorii iau totul,ro
Besace héroïque,Punguță eroică,ro
Coup de chance,Personalizare exclusivă,ro
Investissement++,Investiție++,ro
Pansement des héros,Îngrijiri medicale,ro
Abondance de baguettes,Toiege fără număr,ro
Vaurien de la lumière,Poznaș radiant,ro
Étoile supérieure,Măreața lumină a Lunii,ro
Boucles supplémentaires,Catarame suplimentare,ro
Enracinement+,Rădăcini răspândite+,ro
Un pour tous,Unul pentru toți,ro
Première ligne,Aliniere,ro
Objets de Pandore,Obiectele Pandorei,ro
Abonnement premium,Abonament de lux,ro
Ticket doré,Biletul de aur,ro
Recombobulateur,Recombobulator,ro
Encombrement,Costuri și beneficii,ro
Spéculation++,Fond de investiții++,ro
Affaires louches,Afaceri ilicite,ro
Surcharge de PV,Supravindecare,ro
Sombre résurrection,Înviere întunecată,ro
Armure couverte d'épines,Armură cu spini,ro
Bye bye boutique,Salt peste timp,ro
Prêt anticipé+,Împrumut avansat+,ro
Banc bancal,Minte îngustă,ro
Tendance verticale,Aprofundare,ro
Deuxième couronnement,A doua încoronare,ro
Victoire annoncée,Lovitură premeditată,ro
Relances régulières,Comerț de bază,ro
Ce qui ne te tue pas,Ce nu te omoară...,ro
Composants funéraires+,Ochi pentru ochi+,ro
Carapace cybernétique,Scut cibernetic,ro
Feu concentré,Foc concentrat,ro
Investissement+,Investiție+,ro
Mémoire des victimes,Fantome prietenoase,ro
Golems équipés,Golemi echipați,ro
Formation de Garde du corps,Antrenamentul gărzii de corp,ro
Pluie d'or,Ploaie de aur,ro
Océan de larmes,Cod roșu de lacrimi,ro
Livraison différée,Livrare întârziată,ro
Accélérateur métabolique,Accelerator metabolic,ro
Que justice soit faite,Idealism,ro
Dés magiques,Aruncare magică,ro
Abondance de glaives,Săbii fără număr,ro
Partage emblématique,Rămânem împreună,ro
Destin argenté++,Destin de argint++,ro
Glaives à gogo,Creează o cale,ro
Lucidité,Minte limpede,ro
Préparation précise,Planificare minuțioasă,ro
Mon épée est vôtre,Ia sabia mea,ro
Soutien crucial,Unde-s doi, puterea crește,ro
Liberté conditionnelle,Titan titanic,ro
Objet fluctuant,Servicii mai bune,ro
Départ différé,Început întârziat,ro
Nouvelle inspiration,Schimb de ritm,ro
Jour de relance,Reîncărcări la grămadă,ro
Accélérateur mécanique,Accelerator mecanic,ro
Star du show,Protagonist,ro
Bande de voleurs,Bandă de tâlhari,ro
Champion en kit,Construiește-ți un prieten!,ro
Gros bras,Barosani,ro
Tanks jumeaux,Tancuri la xerox,ro
Investisseurs déterminés,Investitori hotărâți,ro
Régicide,Ucigașul de regi,ro
Ascension finale,Iluminare finală,ro
Le sol est en feu,Să n-atingi podeaua!,ro
Noble sacrifice,Sacrificiu nobil,ro
Nuit étoilée,Noapte înstelată,ro
Esprit du dragon,Spiritul dragonului,ro
Constance,Consecvență,ro
Cadeau de la maison,Din partea casei,ro
Ligne de front,Lecții de box,ro
Ticket d'argent,Bilet argintiu,ro
Kit de départ,Trusa începătorului,ro
Spécialiste des fins de partie,Specialistul sfârșitului jocului,ro
Golemification,Golemificare,ro
Point trop n'en faut,Prea multe dulciuri,ro
Cadeau d'anniversaire,Cadou aniversar,ro
Évolution,Creștere,ro
Pyromanie,Piromanie,ro
Épargne retraite,Pensie,ro
Tueur impitoyable,Ucigaș fără discriminare,ro
Essence des Luminécailles,Solzi sclipitori,ro
Vol à l'étalage,Furt din magazin,ro
Chefs cuisiniers,Oală de gătit,ro
Aléatoire jacta est,Ramificare,ro
Lithoplastron solo,Platoșă unică,ro
Objets blindés,Gustări dulci,ro
Fabrication minutieuse,Forjare precisă,ro
Abonnement,Abonament,ro
Destin prismatique,Destin prismatic,ro
Bande de voleurs II++,Bandă de tâlhari II++,ro
Volonté de la lance,Voința lăncii,ro
Puissance 4,Unde-s 2 stele, puterea crește,ro
Obstination,FĂRĂ ANALIZĂ, FĂRĂ SCHIMBĂRI,ro
Arrière-garde,Întăriri,ro
Mannequins rentables,Aur de la manechine,ro
Talon d'Achille,Punct slab,ro
Mission d'escorte,Misiune de escortă,ro
Fin de partie,Creștere pe final de joc,ro
Qualité avant quantité,Calitate, nu cantitate,ro
La main dans le sac,Truc de cărți,ro
Boucliers renforcés,Scuturi amplificate,ro
Placébo,Placebo,ro
Par deux ils vont,Doi să fie,ro
Séries sérieuses,Dublu sau nimic,ro
Monétisation malveillante,Monetizare ostilă,ro
Puissance infinie,Putere nelimitată,ro
Charognard,Necrofagie,ro
Spatulopolis,Uneltele tacticianului,ro
Secteur commercial,Sectorul comercial,ro
Chapardage,Jaf,ro
Super sac de butin,Punguță mare,ro
Faveur du gardien,Favoarea îngrijitorului,ro
Mage de combat,Mag de luptă,ro
Trois 3,Trei de 3,ro
Bénédiction céleste,Binecuvântarea stelelor,ro
Bénédiction du gardien,Alesul îngrijitorului,ro
Ticket prismatique,Bilet prismatic,ro
Don du gardien,Aliatul îngrijitorului,ro
Achat 3 étoiles,Construiește un însoțitor,ro
En rang,Regenerare în rând,ro
Défaite planifiée,Pierdere calculată,ro
Sangsue cybernétique,Lipitoare cibernetică,ro
Vases communicants,Sete de obiecte,ro
Prévisions budgétaires,Buget echilibrat,ro
L'amour du risque,Mutări riscante,ro
Nouvelle recrue,Recrut nou,ro
Étoiles supérieures,Lumina Lunii,ro
Étoiles filantes,Malefic fără măsură,ro
Au nom du pair,Șanse nefavorabile,ro
Éveil de l'âme,Trezirea sufletului,ro
Venger les morts,Binecuvântarea celor căzuți,ro
Carte de bibliothèque,Abonament la bibliotecă,ro
Prévisions budgétaires+,Buget echilibrat+,ro
Crescendo aléatoire,Felie de viață,ro
Pluie d'argent,Muson de bani,ro
Bug de la boutique,Magazinul a luat-o razna,ro
Nouveau départ+,Misiune în acțiune+,ro
Fil du rasoir,Pe muchie de cuțit,ro
Récompenses de guerre,Calea războiului,ro
Manne financière,Rafală de vânt,ro
Frères d'armes,Tovarăși voinici,ro
Pour l'amour des lames,Forță copleșitoare,ro
L'arrivée du héros,Sosește un erou!,ro
Offrande sanguinaire,Ofrandă de sânge,ro
Reliques de la lumière,Relicve radiante,ro
Un autre !+,Încă unul!+,ro
Projection astrale,Proiecție astrală,ro
Volonté de la massue,Voința buzduganului,ro
Jumeau maléfique,Probleme duble,ro
Copieur !,Cunoaște-ți inamicul,ro
Poids plume,Categoria pană,ro
Voile d'argent,Vălul de argint,ro
Légion des trois,Legiunea de trei,ro
Vous gagnez @Gold@ PO.,Oferă @Gold@ aur,ro
Doublure,Probleme la pătrat,ro
Golem de guerre,Eu sunt carry acum,ro
Jamais deux sans trois,Companie triplă,ro
Collection vintage,Un an bun,ro
Héros solitaire,Erou singuratic,ro
Ultimes ressources,Ultimele forțe,ro
Choix cornélien,Pe alese,ro
Kit de l'assassin,Trusa asasinului,ro
Ascension partielle,Iluminare parțială,ro
Paire de quatre,Servicii de patru stele,ro
Catégorie cinq,Categoria cinci,ro
Cycle épique,Epocă,ro
Sadisme,Vindecare pe care,ro
Sur mesure,Croială personalizată,ro
Forge portative,Forjă portabilă,ro
Baguette magique,Baghetă magică,ro
Tentative de comeback,Povestea revenirii,ro
Liaison cybernétique,Conexiune cibernetică,ro
Mana du protecteur,Protecție promisă,ro
Roi des deux,Viață gogoneață,ro
Lames tueuses,Săbii mai letale,ro
Sac de butin ultime,Punguță finală,ro
Expérience en or,Cine știe, câștigă,ro
Forge de poche,Forjă mică,ro
Moyenne forge,Forjă medie,ro
Maître forgeron,Forjă mare,ro
Fabuleux fourbi,Condiții binemeritate,ro
Récompense d'entraînement,Recompensa antrenamentelor,ro
Vitesse maximale !,Sunt pe fugă!,ro
Enclumerie,Treabă făcută,ro
Vitesse maximale !!!,Sunt pe fugă!!!,ro
Esprit combatif,Gata de luptă,ro
De l'argent !,Bani!,ro
Téléchargement de connaissances,Descărcare de date,ro
Apprenti forgeron,Treabă bine făcută,ro
Sac de butin géant,Punguță enormă,ro
Minuscule puissance,Putere mică,ro
Plus d'argent !,Bani, bani!,ro
Forgeron divin,Treabă excelentă,ro
Toujours plus d'argent !,Bani, bani, bani!,ro
Butin varié,Hai odată,ro
Outsiders,Cei subestimați,ro
Guerre Demacia-Noxus,Războiul Demacia-Noxus,ro
Coffre de Mercenaire,Cufărul mercenarilor,ro
