source,target,tgt_lng
Sobrecarga de varitas,Pálcaszállítmány,hu
Sobretudo Suspeito,Gyanús ballonkabát,hu
Sobrevivente,Túlélő,hu
Sobreviviente,Túlélő,hu
Soif-de-sang,Vérszomjas,hu
Sojusznik Opiekuna,A gondviselő barátja,hu
Sok Cappa,Az erő itala,hu
Soldi per il pranzo,Ebédpénz,hu
Solo Leveling,Szólójátékos,hu
Solo Plate,Egyéni vért,hu
Solo Pétreo,Egyéni vért,hu
Solo-Leveling,Szólójátékos,hu
Solo-Steinpanzer,Egyéni vért,hu
Solowa Płyta,Egyéni vért,hu
Solul dezolant al lui Zeke,Zeke komor hírnöke,hu
Solul lui Zeke,Zeke hírnöke,hu
Solzi sclipitori,Csillámpikkely-esszencia,hu
Sombrero Mortífero de Rabadon,Rabadon halálsüvege,hu
Sombrero mortal de Rabadon,Rabadon halálsüvege,hu
Sombreros Más Letales,Halálosabb süvegek,hu
Sombreros más mortales,Halálosabb süvegek,hu
Son Fısıltı,Utolsó lehelet,hu
Sona,Sona,hu
Sona Kalanlar,Túlélő,hu
Song Sát Tốc Hành,Gyors kettős gyilkosság,hu
Song Vệ,Ikerőrzők,hu
Song Đấu,Isteni párbajhős,hu
Sonnenfeuer-Brett,Naptűz tábla,hu
Sonnenfeuer-Umhang,Naptűz köpeny,hu
Sonsuz Büyü,Folyamatos idézés,hu
Sonsuz Karanlık,Sötét csillag,hu
Sonsuz Karanlık Amblemi,Sötét csillag embléma,hu
Sonsuz Çaresizlik,Végtelen kétségbeesés,hu
Sopa Fazlalığı,Pálcaszállítmány,hu
Sopa İşçisi,Botkovács,hu
Soraka'nın Lütfu,Soraka áldása,hu
Soraka'nın Mucizesi,Soraka csodatétele,hu
Soraka's Boon,Soraka áldása,hu
Soraka's Miracle,Soraka csodatétele,hu
Sorakas Segen,Soraka áldása,hu
Sorakas Wunder,Soraka csodatétele,hu
Soračin dar,Soraka áldása,hu
Soračin zázrak,Soraka csodatétele,hu
Sorte em Alta,Kedvez a szerencse,hu
Soubojový režim,Kihívó mód,hu
Soudce,Döntőbíró,hu
Soul Awakening,Lelkek ébredése,hu
Soustředěná palba,Össztűz,hu
Soustředěný horizont,Horizont,hu
Soutien indéfectible,Egységben az erő,hu
Souvislé sesílání,Folyamatos idézés,hu
Sovraccarico cognitivo,Kognitív túlterhelés,hu
Spaccato di vita,Csapatépítés,hu
Space Groove,Űrzúzda,hu
Space Groove Emblem,Űrzúzda embléma,hu
Spaczony Wampiryczny Kostur,Megrontott vámpírjogar,hu
Spada furiei lui Guinsoo,Guinsoo dühpengéje,hu
Sparkonto,Pénzes persely,hu
Sparring Gloves,Bokszkesztyű,hu
Spasitel,Megváltó,hu
Spatola,Spatula,hu
Spatula,Spatula,hu
Spatule,Spatula,hu
Spatulă,Spatula,hu
Spear of Shojin,Shojin lándzsája,hu
Specialista del finale,A végjáték szakértője,hu
Specialista na závěrečnou fázi,A végjáték szakértője,hu
Specialistul sfârșitului jocului,A végjáték szakértője,hu
Specjalista od Końcówki,A végjáték szakértője,hu
Specjalistyczny Hełm,Adaptív sisak,hu
Spectral Cutlass,Túlvilági szablya,hu
Spedizione,Expedíció,hu
Speedy Double Kill,Gyors kettős gyilkosság,hu
Speer von Shojin,Shojin lándzsája,hu
Spektrales Entermesser,Túlvilági szablya,hu
Spektrální vstupenka,Spektrum jegy,hu
Speranza perduta,Utolsó esély,hu
Spesa oculata,Okos költekezés,hu
Spezzatempo,Időtörő,hu
Spirit Visage,Szellemarc,hu
Spirit of Redemption,A megváltás szelleme,hu
Spirito di redenzione,A megváltás szelleme,hu
Spiritul izbăvirii,A megváltás szelleme,hu
Splétaná magie,Varázsszőttes,hu
Splétač osudu,Sorsszövő,hu
Společné objetí,Nagy ölelés I.,hu
Spořicí účet,Pénzes persely,hu
Spreading Roots,Szerteágazó gyökerek,hu
Spécialiste des fins de partie,A végjáték szakértője,hu
Spéculation,Fedezeti alap,hu
Srdce z oceli,Acélszív,hu
Stab des Erzengels,Arkangyal pálcája,hu
Stabschmied,Botkovács,hu
Stabüberfluss,Pálcaszállítmány,hu
Staffsmith,Botkovács,hu
Stand United,Egységben az erő,hu
Stargazer,Csillagnéző,hu
Stargazer Emblem,Csillagnéző embléma,hu
Statikk Hançer,Statikk töltőpengéje,hu
Statikk Shiv,Statikk töltőpengéje,hu
Statikkova kudla,Statikk töltőpengéje,hu
Statikks Stich,Statikk töltőpengéje,hu
Stats à foison !,Tonnányi statisztika!,hu
Stavebnice společníků,Építhető kísérő,hu
Stea întunecată,Sötét csillag,hu
Steadfast Heart,Állhatatos szív,hu
Steinpanzer des Wasserspeiers,A vízköpő sziklavértje,hu
Stella Oscura,Sötét csillag,hu
Stellar Combo,Csillagfényes kombó,hu
Stemma di Lightshield,Fényőrző címer,hu
Stemmaguarda,Koronaőr,hu
Sterak's Gage,Sterak kihívása,hu
Sterak'ın Güvencesi,Sterak kihívása,hu
Sterakova zástava,Sterak kihívása,hu
Steraks Pegel,Sterak kihívása,hu
Sterndeuter,Csillagnéző,hu
Sterndeuter-Emblem,Csillagnéző embléma,hu
Sternen-Kombo,Csillagfényes kombó,hu
Sternenvernichter,Sötét csillag,hu
Sternenvernichter-Emblem,Sötét csillag embléma,hu
Stibitzen,Lenyúlás,hu
Stopařčin chránič,Keresők karvértje,hu
Storia di una rimonta,Visszatérés-történet,hu
Strahlender Halunke,Sugárzó csirkefogó,hu
Strateji Ustası Kalkanı,Taktikus pajzsa,hu
Strateji Ustası Pelerini,Taktikus köpenye,hu
Strateji Ustası Tacı,A taktikus koronája,hu
Strateji Ustasının Mutfağı,Taktikusok konyhája,hu
Stratégie de ligne arrière,Hátsó vonal tervrajza,hu
Striker's Flail,Lecsapó buzogány,hu
Strom vlastností,Az adottságfa,hu
Strážná dvojice,Ikerőrzők,hu
Studio paziente,Türelmes tanuló,hu
Studiu diligent,Türelmes tanuló,hu
Stwórz Sobie Kumpla,Jóbarát rendelésre,hu
Stwórz Towarzysza,Építhető kísérő,hu
Stínová loutka,Árnybáb,hu
Stürmerflegel,Lecsapó buzogány,hu
Stříbrná lžička,Ezüstkanál,hu
Stůjme při sobě,Egységben az erő,hu
Su tutti i fronti,A járatlan út,hu
Su verso il cielo,Törj a csillagok felé,hu
Subscription Service,Előfizetési szolgáltatás,hu
Subskrypcja,Előfizetési szolgáltatás,hu
Suc Cappa,Az erő itala,hu
Succes critic,Kritikus siker,hu
Successo critico,Kritikus siker,hu
Succo Cappa,Az erő itala,hu
Sucesso Crítico,Kritikus siker,hu
Suco de Chapéu,Az erő itala,hu
Sunfire Board,Naptűz tábla,hu
Sunfire Cape,Naptűz köpeny,hu
Super sac de butin,Nagy zsákbamacska,hu
Superstite,Túlélő,hu
Superviviente,Túlélő,hu
Suppresseur doré,Min-max,hu
Supraviețuitor,Túlélő,hu
Supraîncărcare cognitivă,Kognitív túlterhelés,hu
Surcharge cognitive,Kognitív túlterhelés,hu
Surpriză nesurprinzătoare,Várható váratlanság,hu
Survivant,Túlélő,hu
Survivor,Túlélő,hu
Suscripción de Lujo,Luxus előfizetés,hu
Suscripción de lujo,Luxus előfizetés,hu
Suspicious Trench Coat,Gyanús ballonkabát,hu
Sussurro fatale,Utolsó lehelet,hu
Sute de atribute!,Tonnányi statisztika!,hu
Sweet Treats,Édes falatok,hu
Sword Overflow,Kardszállítmány,hu
Swordsmith,Kardkovács,hu
Sympathetic Implant,Szimpatikus implantátum,hu
Szaleństwo Zakupów,Bevásárló körút,hu
Szczęśliwe Rękawice,Szerencsés kesztyű,hu
Szermierka Yasuo,Yasuo kardforgatása,hu
Szpatułka,Spatula,hu
Szpon Ciemnego Typa,A portyázó karma,hu
Szybkie Dwa Trupy,Gyors kettős gyilkosság,hu
Sách Chọn Ấn,Az adottságok könyve,hu
Sát Thủ Khát Máu,Válogatás nélkül,hu
Sát Thủ Đánh Thuê,Bérgyilkos,hu
Sét Cao Thế,Magasfeszültség,hu
Síla artefaktů,Erőben kovácsolva,hu
Sólový plát,Egyéni vért,hu
Sólový postup,Szólójátékos,hu
Sükûnet Örtüsü,A mozdulatlanság leple,hu
Süper Hızlı Micin,Énkesebesség,hu
Sürgünler,Száműzöttek I.,hu
Süße Leckereien,Édes falatok,hu
Săbii fără număr,Kardszállítmány,hu
Săbii mai letale,Halálosabb pengék,hu
Săn Kho Báu,Kincsvadászat,hu
Słodkie Przysmaki,Édes falatok,hu
Słoneczna Peleryna,Naptűz köpeny,hu
Słoneczna Płyta,Naptűz tábla,hu
Sơ Đồ Tuyến Sau,Hátsó vonal tervrajza,hu
Số 4 Hoàn Hảo,A négyek ereje,hu
Sống Vội,Szélhámos,hu
TEK Kılıcı,K. N. kard,hu
Tabla solară,Naptűz tábla,hu
Tablero de Fuego Solar,Naptűz tábla,hu
Tablero de fuego solar,Naptűz tábla,hu
Tabuleiro de Fogo Solar,Naptűz tábla,hu
Tactician's Cape,Taktikus köpenye,hu
Tactician's Crown,A taktikus koronája,hu
Tactician's Kitchen,Taktikusok konyhája,hu
Tactician's Shield,Taktikus pajzsa,hu
Tahm Kench,Tahm Kench,hu
Taina întunericului,Az éj kardja,hu
Taktikerküche,Taktikusok konyhája,hu
Taktikova koruna,A taktikus koronája,hu
Taktikova kuchyně,Taktikusok konyhája,hu
Taktikův plášť,Taktikus köpenye,hu
Taktikův štít,Taktikus pajzsa,hu
Takviye Paketi,Kártyacsomag,hu
Takım Çalışması,Csapatkeresés,hu
Talisman Of Ascension,A felemelkedés talizmánja,hu
Talisman de l'ascension,A felemelkedés talizmánja,hu
Talismano dell'ascensione,A felemelkedés talizmánja,hu
Talismanul ascensiunii,A felemelkedés talizmánja,hu
Talismán de Ascensión,A felemelkedés talizmánja,hu
Talismã da Ascensão,A felemelkedés talizmánja,hu
Talizman Wstąpienia,A felemelkedés talizmánja,hu
Talon,Talon,hu
Tam Donanımlı,Építhető kísérő,hu
Tam Teşekküllü,Jóbarát rendelésre,hu
Tana del Barone,Baron verme,hu
Tancuri la xerox,Duplán szívós,hu
Tandemová fronta,Páros várólista,hu
Tanks jumeaux,Duplán szívós,hu
Tanque em Dobro,Duplán szívós,hu
Tanrıça'nın Gözyaşı,Istennő könnycseppje,hu
Tanışma Toplantısı,Lekésett csatlakozás,hu
Tarcza Taktyka,Taktikus pajzsa,hu
Tare ca fierul,Vaseszközök,hu
Target-Lock Optics,Célbefogó optika,hu
Tatlı Atıştırmalıklar,Édes falatok,hu
Taxa Cognitiva,Kognitív teher,hu
Taxe cognitive,Kognitív teher,hu
Taze Kan,Újonc,hu
Taşınabilir Ocak,Hordozható kohó,hu
Te simți norocos,Kedvez a szerencse,hu
Team Building,Csapatépítés,hu
Team building,Csapatépítés,hu
Teambildung,Csapatépítés,hu
Teambuilding,Csapatépítés,hu
Teaming Up,Csapatkeresés,hu
Tear of the Goddess,Istennő könnycseppje,hu
Tecelã do Destino,Sorsszövő,hu
Tecendo Magia,Varázsszőttes,hu
Teemo,Teemo,hu
Teilaufstieg,Részleges Felemelkedés,hu
Tejedestinos,Sorsszövő,hu
Tekrar Dene,Küldetés újrakezdése,hu
Tela magica,Varázsszőttes,hu
Temná hvězda,Sötét csillag,hu
Temná paní,Sötét hölgy,hu
Tempesta di Luden,Luden vihara,hu
Tempestad de Luden,Luden vihara,hu
Tempête de Luden,Luden vihara,hu
Tenete la posizione,Tartsd a frontot,hu
Tenir le front,Tartsd a frontot,hu
Tentative de comeback,Visszatérés-történet,hu
Ter-Meep-nale Geschwindigkeit,Énkesebesség,hu
Termeepnal Velocity,Énkesebesség,hu
Termipnální rychlost,Énkesebesség,hu
Terquedad,SZILÁRD ELTÖKÉLTSÉG,hu
Terrore dei lich,Félholt csapás,hu
Tesori sepolti,Eltemetett kincsek,hu
Tesoros Enterrados,Eltemetett kincsek,hu
Tesoros enterrados,Eltemetett kincsek,hu
Tesouros Enterrados,Eltemetett kincsek,hu
Tessifato,Sorsszövő,hu
Tetro araldo di Zeke,Zeke komor hírnöke,hu
Tezbıçak,Villanópengék,hu
Thanh Lý Toàn Bộ,Villámakció,hu
Thanh Âm Chữa Lành,Jótékony visszhang,hu
The Big Bang,A Nagy Bumm,hu
The Golden Dragon,Az aranysárkány,hu
The Golden Egg,Az aranytojás,hu
The Indomitable,A rettenthetetlen,hu
The Mighty Mech,A Masszív mecha,hu
The Tower,A torony,hu
The Trait Tree,Az adottságfa,hu
Thief's Gloves,Tolvajkesztyű,hu
Thresh'in Feneri,Thresh lámpása,hu
Thresh'in Lütfu,Thresh áldása,hu
Thresh's Boon,Thresh áldása,hu
Thresh's Lantern,Thresh lámpása,hu
Threshova lucerna,Thresh lámpása,hu
Threshs Laterne,Thresh lámpása,hu
Threshs Segen,Thresh áldása,hu
Threshův dar,Thresh áldása,hu
Thua Có Tính Toán,Betervezett veszteség,hu
Thuế Nhận Thức,Kognitív teher,hu
Thách Đấu,Kihívó,hu
Thép Mạ Vàng,Díszes acél,hu
Thích Mở Rộng,Hosszú távú befektetés,hu
Thông Thoáng,Tiszta elme,hu
Thông Đạo Zz'rot,Zz'Rot-kapu,hu
Thú Tượng Thạch Giáp,A vízköpő sziklavértje,hu
Thăng Hoa,Felemelkedés,hu
Thăng Hoa Của Kayle,Kayle felmagasztosulása,hu
Thăng Hoa Rực Rỡ Của Kayle,Kayle ragyogó felmagasztosulása,hu
Thăng Tiến Cuối Trận,Végjátékbeli erőnövelés,hu
Thần Ban Phước,Istenáldotta,hu
Thần Phán,Döntőbíró,hu
Thịnh Nộ Thủy Quái,A kraken haragja,hu
Thời Không,Időtörő,hu
Thợ Rèn Gậy,Botkovács,hu
Thợ Rèn Kiếm,Kardkovács,hu
Thợ Săn Vũ Trụ,Galaxisvadász,hu
Thức Tỉnh Linh Hồn,Lelkek ébredése,hu
Ti senti fortunato?,Kedvez a szerencse,hu
Ticaret Bölgesi,Csereszektor,hu
Ticaretin Özü,Kereskedelmi központ,hu
Ticket prismatique,Spektrum jegy,hu
Tiercé,Hármas kombó I.,hu
Tigaia de aur,Serpenyő,hu
Timebreaker,Időtörő,hu
Timebreaker Emblem,Időtörő embléma,hu
Tinh Linh Chuông,Énke,hu
Tinh Túy Kim Long,Csillámpikkely-esszencia,hu
Tiniest Titan,A legapróbb titán,hu
Tiny Titans,Apró titánok,hu
"Tiny, but Deadly","Kicsi, de halálos",hu
Tirada Ligeramente Mágica,Enyhén mágikus dobás,hu
Tirada Mágica,Varázsdobás,hu
Tiro lievemente magico,Enyhén mágikus dobás,hu
Tiro porque me toca,Újrasorsolás napestig,hu
Tisse-destin,Sorsszövő,hu
Titan micuț,A legapróbb titán,hu
Titan's Resolve,A titán elszántsága,hu
Titanes Diminutos,Apró titánok,hu
Titanic Hydra,Titánhidra,hu
Titanische Hydra,Titánhidra,hu
Titano minuscolo,A legapróbb titán,hu
Titanın Azmi,A titán elszántsága,hu
Titánská hydra,Titánhidra,hu
Titánské odhodlání,A titán elszántsága,hu
Tiên Phong,Élharcos,hu
Tiên Tri,Jós,hu
Tiêu Dùng Thông Minh,Okos költekezés,hu
Tiếp Tế Trang Bị,Alkatrészes zsák,hu
Tiền Tuyến Vững Chãi,Alakzatba,hu
Tiền Vệ Trung Tâm,Találd meg önmagad,hu
Tiền Ăn Trưa,Ebédpénz,hu
Tiệc Tùng,Partiállat,hu
Tkacze Losu,Sorsszövő,hu
Tkanie Czarów,Varázsszőttes,hu
Tlupa zlodějů,Tolvajok bandája,hu
Tlupa zlodějů II,Tolvajok bandája II,hu
To Lớn & Mạnh Mẽ,Hatalmas és erős,hu
Todo para mí,Mindent egyre,hu
Toiag uriaș,Feleslegesen nagy pálca,hu
Toiagul arhanghelului,Arkangyal pálcája,hu
Toiege fără număr,Pálcaszállítmány,hu
Tome des emblèmes,Az adottságok könyve,hu
Tome of Trait,Az adottságok könyve,hu
Tome of Traits,Az adottságok könyve,hu
Tomo das Características,Az adottságok könyve,hu
Tomo de Rasgos,Az adottságok könyve,hu
Tomo de atributos,Az adottságok könyve,hu
Tomo dei tratti,Az adottságok könyve,hu
Tomul caracteristicilor,Az adottságok könyve,hu
Toneladas de Atributos!,Tonnányi statisztika!,hu
Tonlarca Nitelik!,Tonnányi statisztika!,hu
Tonnenweise Werte!,Tonnányi statisztika!,hu
Tons of Stats!,Tonnányi statisztika!,hu
Tony Statystyk!,Tonnányi statisztika!,hu
Torba z Przedmiotami,Alkatrészes zsák,hu
Torba z Przedmiotami Urfa,Urf zsákbamacskája,hu
Tormenta de Luden,Luden vihara,hu
Tot sunt buni la ceva,Csak jó valamire I.,hu
Touche-à-tout,Bajkeverők,hu
Tout doit disparaître,Becsapódás,hu
Toàn Thắng,Biztos győzelem,hu
Toán Cướp,Martalóc,hu
Trabajo en Equipo,Csapatépítés,hu
Trabalho em Equipe,Csapatépítés,hu
Trade Sector,Csereszektor,hu
Tragbare Schmiede,Hordozható kohó,hu
Training Dummy,Gyakorlófigura,hu
Trang Bị Pandora,Pandora tárgyai II.,hu
Transfer de încărcare,Töltésátvitel I.,hu
Transferencia de Carga,Töltésátvitel I.,hu
Transferencia de carga,Töltésátvitel I.,hu
Transfert,Töltésátvitel I.,hu
Transferência de Carga,Töltésátvitel I.,hu
Transformação em Boneco,Közös gyakorlás,hu
Trasferimento carica,Töltésátvitel I.,hu
Treasure Hunt,Kincsvadászat,hu
Treinamento de Guarda-costas,Testőrképzés,hu
Tremblelames,Villanópengék,hu
Trench-coat suspect,Gyanús ballonkabát,hu
Trenci suspect,Gyanús ballonkabát,hu
Trening Ochroniarza,Testőrképzés,hu
Trepador Social,Felfelé irányuló mobilitás,hu
Trezirea sufletului,Lelkek ébredése,hu
Tributo cognitivo,Kognitív teher,hu
Trifecta,Hármas kombó I.,hu
Trinca,Hármas kombó I.,hu
Triomphe,Hivatásos bokszoló,hu
Triplete,Hármas kombó I.,hu
Tripletta,Hármas kombó I.,hu
Triplu avantaj,Hármas kombó I.,hu
Triệu Gọi Hỗn Mang,A káosz hívása,hu
Triệu Hồi Bất Tận,Folyamatos idézés,hu
Troca Sem Fim,Újrasorsolás napestig,hu
Trojice,Hármas kombó I.,hu
Trova il tuo centro,Találd meg önmagad,hu
Trpělivost je ctnost,Türelem rózsát terem,hu
Trpělivé studium,Türelmes tanuló,hu
Truffatore,Szélhámos,hu
Trung Tâm Thương Mại,Kereskedelmi központ,hu
Tryb Pretendenta,Kihívó mód,hu
Tryb Przekaźnika,Fókusz mód,hu
Tryb Replikatora,Másoló mód,hu
Trzask-Prask,Becsapódás,hu
Trzymać Szyk,Tartsd a frontot,hu
Trái Tim Kiên Định,Állhatatos szív,hu
Trái Tim Sắt Đá,Acélszív,hu
Träne der Göttin,Istennő könnycseppje,hu
Tréninkové rukavice,Bokszkesztyű,hu
Trésors enfouis,Eltemetett kincsek,hu
Trên Đà Phát Triển,Jó sorozat,hu
Trí Tuệ Siêu Công Nghệ,Kibernetikus fellövő,hu
Trượng Hư Vô,Az Üresség botja,hu
Trượng Đại Thiên Sứ,Szeráf pálcája,hu
Trực Giác Của Evelynn,Evelynn ösztöne,hu
Tuch der Stille,A mozdulatlanság leple,hu
Tueur de géants,Óriásölő,hu
Tueur impitoyable,Válogatás nélkül,hu
Tueur à gages,Bérgyilkos,hu
Tugend des Märtyrers,Mártírerény,hu
Tun-mitralieră,Gyorstüzelő ágyú,hu
Turnul,A torony,hu
Tuyển Nhân Sự,Újonc,hu
Twin Guardian,Ikerőrzők,hu
Twin Guardians,Ikerőrzők,hu
Twisted Fate,Twisted Fate,hu
Two Much Value,Dupla érték,hu
Two Tanky,Duplán szívós,hu
Tworzenie Drużyny,Csapatépítés,hu
Twórcze Tworzenie,Barkácsolt barkácsolás,hu
Typologie,Elköteleződés,hu
Tài Khoản Tiết Kiệm,Pénzes persely,hu
Tái Khởi Động Nhiệm Vụ,Küldetés újrakezdése,hu
Tái Lập Vũ Trụ,Kozmikus újraindítás,hu
Tíha koruny,Nehéz a korona,hu
Tín Đồ Mua Sắm,Bevásárló körút,hu
Tòa Tháp,A torony,hu
Tôi Luyện Sức Mạnh,Erőben kovácsolva,hu
Tôi Thăng Cấp Một Mình,Szólójátékos,hu
Tödlichere Hauben,Halálosabb süvegek,hu
Tödlichere Klingen,Halálosabb pengék,hu
Tú Pégales,Mindent egyre,hu
Túi Đồ Cỡ Nhỏ,Kis zsákbamacska,hu
Túi Đồ Cỡ Đại,Nagy zsákbamacska,hu
Túi Đồ Siêu Hùng,Hősies zsákbamacska,hu
Túi Đồ Urf,Urf zsákbamacskája,hu
Tăișuri sclipitoare,Villanópengék,hu
Tăng Trưởng Bùng Nổ,Robbanásszerű fejlődés,hu
Tırmanışa Devam,Felfelé a ranglétrán I.,hu
Tất Tay Bậc Đồng,Bronz mindörökké II.,hu
Tập Chịu Đòn,Bokszlecke,hu
Tập Trung Hỏa Lực,Össztűz,hu
Tối Tân,Gyári új,hu
Tối Đa Hóa,Min-max,hu
Tộc Thượng Cổ,Primordiai,hu
Tụ Bão Zeke,Zeke hírnöke,hu
Tụ Điện,Elektromos töltés,hu
Tứ Phương Tiếp Viện,Négységben az erő,hu
Tự Lập Đội,Jóbarát rendelésre,hu
U Sầu,Végzethozó,hu
U.R.F,U. R. F.,hu
U.R.F.,U. R. F.,hu
URF,U. R. F.,hu
Uccisore di giganti,Óriásölő,hu
Uccisore indiscriminato,Válogatás nélkül,hu
Ucigaș fără discriminare,Válogatás nélkül,hu
Ucigaș plătit,Bérgyilkos,hu
Ufak Çekiliş,Kis zsákbamacska,hu
Ufukgetiren,Horizont,hu
Uhrwerk-Beschleuniger,Mechanikus gyorsító,hu
Ulepszona Moc,Fokozott erő,hu
Ultima șoaptă,Utolsó lehelet,hu
Uluların Tılsımı,A felemelkedés talizmánja,hu
Ulvi Düellocu,Isteni párbajhős,hu
Ulvi Ocak,Az istenek kohója,hu
Um Dois Três,"Egy, kettő, három",hu
"Um, Dois, Cinco!","Egy, kettő, öt!",hu
Umhang des Taktikers,Taktikus köpenye,hu
"Un buff, două buff-uri","Egy erősítés, két erősítés",hu
"Un buff, due buff","Egy erősítés, két erősítés",hu
Un due tre,"Egy, kettő, három",hu
Un mismo ser,Perszónatükör,hu
Un mismo ser inferior,Csekélyebb Perszónatükör,hu
Un tiro magico,Varázsdobás,hu
Un'avventura gloriosa,Magasztos kaland,hu
"Un, deux, trois","Egy, kettő, három",hu
Una Aventura Eminente,Magasztos kaland,hu
"Una Mejora, Dos Mejoras","Egy erősítés, két erősítés",hu
Una aventura repleta de exaltación,Magasztos kaland,hu
Una lágrima en la arena,Könnyek patakja,hu
"Una mejora, dos mejoras...","Egy erősítés, két erősítés",hu
"Unde-s 2 stele, puterea crește",Négységben az erő,hu
Une aventure exaltante,Magasztos kaland,hu
Unending Despair,Végtelen kétségbeesés,hu
Unerschütterliches Herz,Állhatatos szív,hu
Unidos,Egységben az erő,hu
Unire în luptă,Egységben az erő,hu
Uniti nelle difficoltà,Egységben az erő,hu
"Uno, Dos, Tres","Egy, kettő, három",hu
"Uno, dos, tres...","Egy, kettő, három",hu
"Uno, dos, ¡cinco!","Egy, kettő, öt!",hu
"Uno, dos... ¡cinco!","Egy, kettő, öt!",hu
"Uno, due, cinque!","Egy, kettő, öt!",hu
"Unu, doi, cinci!","Egy, kettő, öt!",hu
"Unu, doi, trei","Egy, kettő, három",hu
Unübertreffliche Schmiede,Az istenek kohója,hu
Upando Solo,Szólójátékos,hu
Upward Mobility,Felfelé irányuló mobilitás,hu
Upírská vitalita,Vámpírerő I.,hu
Urf Hamlesi,Urf játszmája,hu
Urf's Gambit,Urf játszmája,hu
Urf's Grab Bag,Urf zsákbamacskája,hu
Urf'ün Çekilişi,Urf zsákbamacskája,hu
Urfova dárková taška,Urf zsákbamacskája,hu
Urfs Gambit,Urf játszmája,hu
Urfs Wundertüte,Urf zsákbamacskája,hu
Urfův gambit,Urf játszmája,hu
Urgia de pe lume,Félholt csapás,hu
Urgot,Urgot,hu
Uyumsuzlar,Bajkeverők,hu
Uzayın Ritmi,Űrzúzda,hu
Uzayın Ritmi Amblemi,Űrzúzda embléma,hu
Vale a Espera,Megéri a várakozást,hu
Vale la Pena la Espera,Megéri a várakozást,hu
Valeva la pena aspettare,Megéri a várakozást,hu
Valor del Titán,A titán elszántsága,hu
Valor em Excesso,Dupla érték,hu
Vampir-Vitalität,Vámpírerő I.,hu
Vampiric Vitality,Vámpírerő I.,hu
Vampirî Zindelik,Vámpírerő I.,hu
Vanguard,Élharcos,hu
Vanguard Emblem,Élharcos embléma,hu
Vanguarda,Élharcos,hu
Vanguardia,Élharcos,hu
Vara Innecesariamente Grande,Feleslegesen nagy pálca,hu
Vara innecesariamente grande,Feleslegesen nagy pálca,hu
Varus Besessenheit,Varus megszállottsága,hu
Varus' Segen,Varus áldása,hu
Varus's Boon,Varus áldása,hu
Varus's Obsession,Varus megszállottsága,hu
Varus'un Lütfu,Varus áldása,hu
Varus'un Saplantısı,Varus megszállottsága,hu
Varusova posedlost,Varus megszállottsága,hu
Varusův dar,Varus áldása,hu
Vaurien de la lumière,Sugárzó csirkefogó,hu
Vay Tạm Ứng,Előleg,hu
Vedlejší účinky,Mellékhatások,hu
Veigar,Veigar,hu
Velikost a síla,Hatalmas és erős,hu
Velitel,Parancsnok,hu
Velitelka Animy,Lélekparancsnok,hu
Velkolepé dobrodružství,Magasztos kaland,hu
Velká dárková taška,Nagy zsákbamacska,hu
Velký třesk,A Nagy Bumm,hu
Velo costante,Egyenlepel,hu
Velo de sosiego,A mozdulatlanság leple,hu
Velocidad Termeepnal,Énkesebesség,hu
Velocidad temperameeptal,Énkesebesség,hu
Velocidade Termipenal,Énkesebesség,hu
Velocità termipponale,Énkesebesség,hu
Venganza,Megtorlás,hu
Ventos Revigorantes,Megújult erő,hu
Verbannte,Száműzöttek I.,hu
Verbotener Götze,Tiltott bálvány,hu
Verbündeter des Beschützers,A gondviselő barátja,hu
Verdorbenes vampirisches Zepter,Megrontott vámpírjogar,hu
Verdugo Indiscriminado,Válogatás nélkül,hu
Verdugo de Gigantes,Óriásölő,hu
Verdugo de gigantes,Óriásölő,hu
Verdächtiger Trenchcoat,Gyanús ballonkabát,hu
Verfehlte Verbindung,Lekésett csatlakozás,hu
Verfluchte Klinge,Elátkozott penge,hu
Verfluchte Krone,Elátkozott korona,hu
Vergeltung,Megtorlás,hu
Vergoldeter Stahl,Díszes acél,hu
Vergrabene Schätze,Eltemetett kincsek,hu
Vernichter,Végzethozó,hu
Vernichter,Kiirtó,hu
Versteck des Barons,Baron verme,hu
Verständnisvolles Implantat,Szimpatikus implantátum,hu
Verstärkendes Amulett,Ösztönző medál,hu
Vertu du martyr,Mártírerény,hu
Verwittertes Relikt,Sorvadt ereklye,hu
Verwobene Magie,Varázsszőttes,hu
Vesmírný rytmus,Űrzúzda,hu
Vesta Espinosa,Bokormellény,hu
Veste della stabilità,A mozdulatlanság leple,hu
Vestă de mărăcini,Bokormellény,hu
Vestă de zale,Sodronyozott mellény,hu
Vex,Vex,hu
Večerháv,Egyenlepel,hu
Viaggiatore,Utazó,hu
Viajante,Utazó,hu
Viajero,Utazó,hu
Victorie neașteptată,Biztos győzelem,hu
Vida Cotidiana,Csapatépítés,hu
Viděti dvojmo,Dupla érték,hu
Vier-Gold-Verstärkung,Négységben az erő,hu
Vigarista,Szélhámos,hu
Viktor,Viktor,hu
Viktor'un Sihri,Arcane Vidor Viktor,hu
Viktor-ia de Arcane,Arcane Vidor Viktor,hu
Viktor-ia di Arcane,Arcane Vidor Viktor,hu
Viktor-ie ocultă,Arcane Vidor Viktor,hu
Viktoria Arcana,Arcane Vidor Viktor,hu
Viktorův triumf,Arcane Vidor Viktor,hu
Viktória Arcana,Arcane Vidor Viktor,hu
